t 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 jE1600 jE0900 jE1800 jE1000 jE1100 jE1300 jE2000 jE1500 jF0007 jF0008 jO2201 jO2302 jV1716 jV1918 jV0600 jV1200 jV1400 jV2120 
6.84 -9.23307e-16 5 0 0 10 10 -4.54828e-30 0 0 0 10 0.170052 -5 0.929948 0 -1.65951e-17 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -9.23307e-16 0 0 0 0 0 0 0 0 -9.30856e-28 0 -9.30856e-28 0 0 0 -5e-12 0 0 0
6.86 3.46945e-16 5 0 0 10 10 -2.02762e-30 0 0 0 10 0.203269 -5 0.896731 0 3.30004e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 3.46945e-16 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
6.88 1.73472e-18 5 0 0 10 10 6.05204e-30 0 0 0 10 0.241954 -5 0.858046 0 1.66018e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 1.73472e-18 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
6.9 -4.23706e-16 5 0 0 10 10 5.04131e-30 0 0 0 10 0.285497 -5 0.814503 0 -3.08998e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -4.23706e-16 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
6.92 -6.88685e-16 5 0 0 10 10 -3.03835e-30 0 0 0 10 0.333211 -5 0.766789 0 -1.55041e-17 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -6.88685e-16 0 0 0 0 0 0 0 0 -9.30856e-28 0 -9.30856e-28 0 0 0 -5e-12 0 0 0
6.94 -3.06179e-16 5 0 0 10 10 -5.11527e-31 0 0 0 10 0.384344 -5 0.715656 0 4.3978e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -3.06179e-16 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
6.96 2.3679e-16 5 0 0 10 10 7.56813e-30 0 0 0 10 0.43809 -5 0.66191 0 2.75794e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 2.3679e-16 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
6.98 -9.16368e-16 5 0 0 10 10 -5.11527e-31 0 0 0 10 0.4936 -5 0.6064 0 -9.65618e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -9.16368e-16 0 0 0 0 0 0 0 0 -9.30856e-28 0 -9.30856e-28 0 0 0 -5e-12 0 0 0
7 3.53884e-16 5 0 0 10 10 2.01529e-30 0 0 0 10 0.55 -5 0.55 0 -3.63885e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 3.53884e-16 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
7.02 -7.9884e-16 5 0 0 10 10 -6.06437e-30 0 0 0 10 0.6064 -5 0.4936 0 -1.60462e-17 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -7.9884e-16 0 0 0 0 0 0 0 0 -9.30856e-28 0 -9.30856e-28 0 0 0 -5e-12 0 0 0
7.04 -4.16767e-16 5 0 0 10 10 -3.53755e-30 0 0 0 10 0.66191 -5 0.43809 0 3.84892e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -4.16767e-16 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
7.06 1.26201e-16 5 0 0 10 10 4.53595e-30 0 0 0 10 0.715656 -5 0.384344 0 2.20906e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 1.26201e-16 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
7.08 -2.9924e-16 5 0 0 10 10 3.52522e-30 0 0 0 10 0.766789 -5 0.333211 0 -2.5411e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -2.9924e-16 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
7.1 -5.64219e-16 5 0 0 10 10 -4.54828e-30 0 0 0 10 0.814503 -5 0.285497 0 -1.49552e-17 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -5.64219e-16 0 0 0 0 0 0 0 0 -9.30856e-28 0 -9.30856e-28 0 0 0 -5e-12 0 0 0
7.12 -1.01481e-16 5 0 0 10 10 -5.559e-30 0 0 0 10 0.858046 -5 0.241954 0 -5.82759e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -1.01481e-16 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
7.14 3.60822e-16 5 0 0 10 10 -6.56973e-30 0 0 0 10 0.896731 -5 0.203269 0 3.30004e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 3.60822e-16 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
7.16 1.56125e-17 5 0 0 10 10 1.50993e-30 0 0 0 10 0.929948 -5 0.170052 0 1.66018e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 1.56125e-17 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
7.18 -4.09828e-16 5 0 0 10 10 4.99201e-31 0 0 0 10 0.957172 -5 0.142828 0 -3.08998e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -4.09828e-16 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
7.2 -6.74807e-16 5 0 0 10 10 -7.58046e-30 0 0 0 10 0.977975 -5 0.122025 0 -1.55041e-17 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -6.74807e-16 0 0 0 0 0 0 0 0 -9.30856e-28 0 -9.30856e-28 0 0 0 -5e-12 0 0 0
7.22 -2.92735e-16 5 0 0 10 10 -5.05364e-30 0 0 0 10 0.992029 -5 0.107971 0 4.3978e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -2.92735e-16 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
7.24 2.50234e-16 5 0 0 10 10 3.02602e-30 0 0 0 10 0.999112 -5 0.100888 0 2.75794e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 2.50234e-16 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
7.26 -9.0249e-16 5 0 0 10 10 -5.05364e-30 0 0 0 10 0.999112 -5 0.100888 0 -9.65618e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -9.0249e-16 0 0 0 0 0 0 0 0 -9.30856e-28 0 -9.30856e-28 0 0 0 -5e-12 0 0 0
7.28 3.67761e-16 5 0 0 10 10 -2.53298e-30 0 0 0 10 0.992029 -5 0.107971 0 -3.63885e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 3.67761e-16 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
7.3 2.25514e-17 5 0 0 10 10 5.54668e-30 0 0 0 10 0.977975 -5 0.122025 0 -5.27871e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 2.25514e-17 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
7.32 -4.0289e-16 5 0 0 10 10 4.53595e-30 0 0 0 10 0.957172 -5 0.142828 0 3.84892e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -4.0289e-16 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
7.34 -6.67869e-16 5 0 0 10 10 -3.53755e-30 0 0 0 10 0.929948 -5 0.170052 0 -8.5652e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -6.67869e-16 0 0 0 0 0 0 0 0 -9.30856e-28 0 -9.30856e-28 0 0 0 -5e-12 0 0 0
7.36 -2.85796e-16 5 0 0 10 10 -1.01689e-30 0 0 0 10 0.896731 -5 0.203269 0 -2.5411e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -2.85796e-16 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
7.38 2.57173e-16 5 0 0 10 10 7.06277e-30 0 0 0 10 0.858046 -5 0.241954 0 -4.18773e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 2.57173e-16 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
7.4 -8.95551e-16 5 0 0 10 10 -1.01689e-30 0 0 0 10 0.814503 -5 0.285497 0 -1.65951e-17 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -8.95551e-16 0 0 0 0 0 0 0 0 -9.30856e-28 0 -9.30856e-28 0 0 0 -5e-12 0 0 0
7.42 3.747e-16 5 0 0 10 10 1.50993e-30 0 0 0 10 0.766789 -5 0.333211 0 3.30004e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 3.747e-16 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
7.44 -7.78457e-16 5 0 0 10 10 -6.56973e-30 0 0 0 10 0.715656 -5 0.384344 0 -9.11407e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -7.78457e-16 0 0 0 0 0 0 0 0 -9.30856e-28 0 -9.30856e-28 0 0 0 -5e-12 0 0 0
7.46 -3.95951e-16 5 0 0 10 10 -4.04291e-30 0 0 0 10 0.66191 -5 0.43809 0 -3.08998e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -3.95951e-16 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
7.48 1.47018e-16 5 0 0 10 10 4.03059e-30 0 0 0 10 0.6064 -5 0.4936 0 -4.72983e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 1.47018e-16 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
7.5 -2.78857e-16 5 0 0 10 10 3.02602e-30 0 0 0 10 0.55 -5 0.55 0 4.3978e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -2.78857e-16 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
7.52 -5.43402e-16 5 0 0 10 10 -5.05364e-30 0 0 0 10 0.4936 -5 0.6064 0 -8.01632e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -5.43402e-16 0 0 0 0 0 0 0 0 -9.30856e-28 0 -9.30856e-28 0 0 0 -5e-12 0 0 0
7.54 -8.10983e-17 5 0 0 10 10 -6.06437e-30 0 0 0 10 0.43809 -5 0.66191 0 1.11131e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -8.10983e-17 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
7.56 3.81639e-16 5 0 0 10 10 -7.0751e-30 0 0 0 10 0.384344 -5 0.715656 0 -3.63885e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 3.81639e-16 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
7.58 3.64292e-17 5 0 0 10 10 1.00457e-30 0 0 0 10 0.333211 -5 0.766789 0 -5.27871e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 3.64292e-17 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
7.6 -3.89012e-16 5 0 0 10 10 -6.16298e-33 0 0 0 10 0.285497 -5 0.814503 0 3.84892e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -3.89012e-16 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
7.62 1.53957e-16 5 0 0 10 10 8.0735e-30 0 0 0 10 0.241954 -5 0.858046 0 2.20906e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 1.53957e-16 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
7.64 -9.99201e-16 5 0 0 10 10 -6.16298e-33 0 0 0 10 0.203269 -5 0.896731 0 -1.02051e-17 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -9.99201e-16 0 0 0 0 0 0 0 0 -9.30856e-28 0 -9.30856e-28 0 0 0 -5e-12 0 0 0
7.66 2.71051e-16 5 0 0 10 10 2.52066e-30 0 0 0 10 0.170052 -5 0.929948 0 -4.18773e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 2.71051e-16 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
7.68 -8.81673e-16 5 0 0 10 10 -5.559e-30 0 0 0 10 0.142828 -5 0.957172 0 -1.65951e-17 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -8.81673e-16 0 0 0 0 0 0 0 0 -9.30856e-28 0 -9.30856e-28 0 0 0 -5e-12 0 0 0
7.7 3.88578e-16 5 0 0 10 10 -3.03835e-30 0 0 0 10 0.122025 -5 0.977975 0 3.30004e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 3.88578e-16 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
7.72 4.33681e-17 5 0 0 10 10 5.04131e-30 0 0 0 10 0.107971 -5 0.992029 0 1.66018e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 4.33681e-17 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
7.74 -3.82073e-16 5 0 0 10 10 4.03059e-30 0 0 0 10 0.100888 -5 0.999112 0 -3.08998e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -3.82073e-16 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
7.76 -6.47052e-16 5 0 0 10 10 -4.04291e-30 0 0 0 10 0.100888 -5 0.999112 0 -1.55041e-17 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -6.47052e-16 0 0 0 0 0 0 0 0 -9.30856e-28 0 -9.30856e-28 0 0 0 -5e-12 0 0 0
7.78 -1.84314e-16 5 0 0 10 10 -5.05364e-30 0 0 0 10 0.107971 -5 0.992029 0 -6.37646e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -1.84314e-16 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
7.8 2.77989e-16 5 0 0 10 10 -6.06437e-30 0 0 0 10 0.122025 -5 0.977975 0 2.75116e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 2.77989e-16 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
7.82 -6.72205e-17 5 0 0 10 10 2.01529e-30 0 0 0 10 0.142828 -5 0.957172 0 1.11131e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -6.72205e-17 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
7.84 3.95517e-16 5 0 0 10 10 1.00457e-30 0 0 0 10 0.170052 -5 0.929948 0 -3.63885e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 3.95517e-16 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
7.86 -7.5764e-16 5 0 0 10 10 -7.0751e-30 0 0 0 10 0.203269 -5 0.896731 0 -1.6053e-17 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -7.5764e-16 0 0 0 0 0 0 0 0 -9.30856e-28 0 -9.30856e-28 0 0 0 -5e-12 0 0 0
7.88 -3.75134e-16 5 0 0 10 10 -4.54828e-30 0 0 0 10 0.241954 -5 0.858046 0 3.84892e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -3.75134e-16 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
7.9 1.67834e-16 5 0 0 10 10 3.52522e-30 0 0 0 10 0.285497 -5 0.814503 0 2.20229e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 1.67834e-16 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
7.92 -9.85323e-16 5 0 0 10 10 -4.54828e-30 0 0 0 10 0.333211 -5 0.766789 0 -1.02051e-17 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -9.85323e-16 0 0 0 0 0 0 0 0 -9.30856e-28 0 -9.30856e-28 0 0 0 -5e-12 0 0 0
7.94 2.84928e-16 5 0 0 10 10 -2.02762e-30 0 0 0 10 0.384344 -5 0.715656 0 -4.18773e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 2.84928e-16 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
7.96 -6.02816e-17 5 0 0 10 10 6.05204e-30 0 0 0 10 0.43809 -5 0.66191 0 -5.82759e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -6.02816e-17 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
7.98 4.02456e-16 5 0 0 10 10 5.04131e-30 0 0 0 10 0.4936 -5 0.6064 0 3.30004e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 4.02456e-16 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
8 -7.50702e-16 5 0 0 10 10 -3.03835e-30 0 0 0 10 0.55 -5 0.55 0 -9.11407e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -7.50702e-16 0 0 0 0 0 0 0 0 -9.30856e-28 0 -9.30856e-28 0 0 0 -5e-12 0 0 0
8.02 -3.68629e-16 5 0 0 10 10 -5.11527e-31 0 0 0 10 0.6064 -5 0.4936 0 -3.08998e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -3.68629e-16 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
8.04 1.7434e-16 5 0 0 10 10 7.56813e-30 0 0 0 10 0.66191 -5 0.43809 0 -4.73661e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 1.7434e-16 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
8.06 -9.78384e-16 5 0 0 10 10 -5.11527e-31 0 0 0 10 0.715656 -5 0.384344 0 -1.71439e-17 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -9.78384e-16 0 0 0 0 0 0 0 0 -9.30856e-28 0 -9.30856e-28 0 0 0 -5e-12 0 0 0
8.08 2.91867e-16 5 0 0 10 10 2.01529e-30 0 0 0 10 0.766789 -5 0.333211 0 2.75116e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 2.91867e-16 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
8.1 -8.6129e-16 5 0 0 10 10 -6.06437e-30 0 0 0 10 0.814503 -5 0.285497 0 -9.66295e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -8.6129e-16 0 0 0 0 0 0 0 0 -9.30856e-28 0 -9.30856e-28 0 0 0 -5e-12 0 0 0
8.12 4.09395e-16 5 0 0 10 10 -3.53755e-30 0 0 0 10 0.858046 -5 0.241954 0 -3.63885e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 4.09395e-16 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
8.14 6.41848e-17 5 0 0 10 10 4.53595e-30 0 0 0 10 0.896731 -5 0.203269 0 -5.27871e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 6.41848e-17 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
8.16 -3.6169e-16 5 0 0 10 10 3.52522e-30 0 0 0 10 0.929948 -5 0.170052 0 3.84892e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -3.6169e-16 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
8.18 -6.26235e-16 5 0 0 10 10 -4.54828e-30 0 0 0 10 0.957172 -5 0.142828 0 -8.5652e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -6.26235e-16 0 0 0 0 0 0 0 0 -9.30856e-28 0 -9.30856e-28 0 0 0 -5e-12 0 0 0
8.2 -1.63931e-16 5 0 0 10 10 -5.559e-30 0 0 0 10 0.977975 -5 0.122025 0 5.6243e-19 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -1.63931e-16 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
8.22 2.98806e-16 5 0 0 10 10 -6.56973e-30 0 0 0 10 0.992029 -5 0.107971 0 -4.18773e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 2.98806e-16 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
8.24 -4.64039e-17 5 0 0 10 10 1.50993e-30 0 0 0 10 0.999112 -5 0.100888 0 -5.82759e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -4.64039e-17 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
8.26 -4.71845e-16 5 0 0 10 10 4.99201e-31 0 0 0 10 0.999112 -5 0.100888 0 3.30004e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -4.71845e-16 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
8.28 -7.36824e-16 5 0 0 10 10 -7.58046e-30 0 0 0 10 0.992029 -5 0.107971 0 -9.11407e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -7.36824e-16 0 0 0 0 0 0 0 0 -9.30856e-28 0 -9.30856e-28 0 0 0 -5e-12 0 0 0
8.3 -3.54751e-16 5 0 0 10 10 -5.05364e-30 0 0 0 10 0.977975 -5 0.122025 0 -3.08998e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -3.54751e-16 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
8.32 1.88217e-16 5 0 0 10 10 3.02602e-30 0 0 0 10 0.957172 -5 0.142828 0 -4.73661e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 1.88217e-16 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
8.34 -9.64506e-16 5 0 0 10 10 -5.05364e-30 0 0 0 10 0.929948 -5 0.170052 0 -1.71439e-17 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -9.64506e-16 0 0 0 0 0 0 0 0 -9.30856e-28 0 -9.30856e-28 0 0 0 -5e-12 0 0 0
8.36 3.05745e-16 5 0 0 10 10 -2.53298e-30 0 0 0 10 0.896731 -5 0.203269 0 2.75116e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 3.05745e-16 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
8.38 -3.9465e-17 5 0 0 10 10 5.54668e-30 0 0 0 10 0.858046 -5 0.241954 0 1.11131e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -3.9465e-17 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
8.4 -4.64906e-16 5 0 0 10 10 4.53595e-30 0 0 0 10 0.814503 -5 0.285497 0 -3.63885e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -4.64906e-16 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
8.42 -7.29885e-16 5 0 0 10 10 -3.53755e-30 0 0 0 10 0.766789 -5 0.333211 0 -1.6053e-17 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -7.29885e-16 0 0 0 0 0 0 0 0 -9.30856e-28 0 -9.30856e-28 0 0 0 -5e-12 0 0 0
8.44 -3.47812e-16 5 0 0 10 10 -1.01689e-30 0 0 0 10 0.715656 -5 0.384344 0 3.84892e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -3.47812e-16 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
8.46 1.95156e-16 5 0 0 10 10 7.06277e-30 0 0 0 10 0.66191 -5 0.43809 0 2.20229e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 1.95156e-16 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
8.48 -9.57567e-16 5 0 0 10 10 -1.01689e-30 0 0 0 10 0.6064 -5 0.4936 0 -1.02118e-17 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -9.57567e-16 0 0 0 0 0 0 0 0 -9.30856e-28 0 -9.30856e-28 0 0 0 -5e-12 0 0 0
8.5 3.12684e-16 5 0 0 10 10 1.50993e-30 0 0 0 10 0.55 -5 0.55 0 -4.18773e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 3.12684e-16 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
8.52 -8.40474e-16 5 0 0 10 10 -6.56973e-30 0 0 0 10 0.4936 -5 0.6064 0 -1.66018e-17 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -8.40474e-16 0 0 0 0 0 0 0 0 -9.30856e-28 0 -9.30856e-28 0 0 0 -5e-12 0 0 0
8.54 -4.57967e-16 5 0 0 10 10 -4.04291e-30 0 0 0 10 0.43809 -5 0.66191 0 3.30004e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -4.57967e-16 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
8.56 8.50015e-17 5 0 0 10 10 4.03059e-30 0 0 0 10 0.384344 -5 0.715656 0 1.65341e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 8.50015e-17 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
8.58 -3.40873e-16 5 0 0 10 10 3.02602e-30 0 0 0 10 0.333211 -5 0.766789 0 -3.08998e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -3.40873e-16 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
8.6 -6.05418e-16 5 0 0 10 10 -5.05364e-30 0 0 0 10 0.285497 -5 0.814503 0 -1.55041e-17 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -6.05418e-16 0 0 0 0 0 0 0 0 -9.30856e-28 0 -9.30856e-28 0 0 0 -5e-12 0 0 0
8.62 -1.43115e-16 5 0 0 10 10 -6.06437e-30 0 0 0 10 0.241954 -5 0.858046 0 -6.37646e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -1.43115e-16 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
