t 1 2 jL0102 3 4 5 6 7 8 9 10 jE1000 11 jE1100 12 jE1200 13 jH1300 jyH1300 14 jH1400 jyH1400 jV0300 jV0800 jV0510 jV0711 jV0912 
1.3694 30.7931 29.2106 -0.307931 -2.612 0 0.7388 0 0.7388 -4.09976 -2.33103 -0.2612 0 -0.2612 0 -3.33103 0 1.99994 0 1.99994 1.99991 0 1.99991 -3.99986 -0.308021 0 0 0 
1.3696 30.7869 29.2287 -0.307869 -2.608 0 0.7392 0 0.7392 -4.0817 -2.33104 -0.2608 0 -0.2608 0 -3.33104 0 1.99994 0 1.99994 1.99991 0 1.99991 -3.99986 -0.30796 0 0 0 
1.3698 30.7808 29.2471 -0.307808 -2.604 0 0.7396 0 0.7396 -4.06347 -2.33105 -0.2604 0 -0.2604 0 -3.33105 0 1.99994 0 1.99994 1.99991 0 1.99991 -3.99986 -0.307899 0 0 0 
1.37 30.7747 29.2656 -0.307747 -2.6 0 0.74 0 0.74 -4.04508 -2.33106 -0.26 0 -0.26 0 -3.33106 0 1.99994 0 1.99994 1.99991 0 1.99991 -3.99986 -0.30784 0 0 0 
1.3702 30.7688 29.2842 -0.307688 -2.596 0 0.7404 0 0.7404 -4.02654 -2.33107 -0.2596 0 -0.2596 0 -3.33107 0 1.99994 0 1.99994 1.99991 0 1.99991 -3.99986 -0.307781 0 0 0 
1.3704 30.7629 29.303 -0.307629 -2.592 0 0.7408 0 0.7408 -4.00783 -2.33108 -0.2592 0 -0.2592 0 -3.33108 0 1.99994 0 1.99994 1.99991 0 1.99991 -3.99986 -0.307724 0 0 0 
1.3706 30.7572 29.322 -0.307572 -2.588 0 0.7412 0 0.7412 -3.98897 -2.33109 -0.2588 0 -0.2588 0 -3.33109 0 1.99994 0 1.99994 1.99991 0 1.99991 -3.99985 -0.307667 0 0 0 
1.3708 30.7516 29.3411 -0.307516 -2.584 0 0.7416 0 0.7416 -3.96995 -2.3311 -0.2584 0 -0.2584 0 -3.3311 0 1.99994 0 1.99994 1.99991 0 1.99991 -3.99985 -0.307611 0 0 0 
1.371 30.746 29.3604 -0.30746 -2.58 0 0.742 0 0.742 -3.95078 -2.33111 -0.258 0 -0.258 0 -3.33111 0 1.99994 0 1.99994 1.99991 0 1.99991 -3.99985 -0.307557 0 0 0 
1.3712 30.7406 29.3798 -0.307406 -2.576 0 0.7424 0 0.7424 -3.93144 -2.33112 -0.2576 0 -0.2576 0 -3.33112 0 1.99994 0 1.99994 1.99991 0 1.99991 -3.99985 -0.307503 0 0 0 
1.3714 30.7352 29.3994 -0.307352 -2.572 0 0.7428 0 0.7428 -3.91195 -2.33113 -0.2572 0 -0.2572 0 -3.33113 0 1.99994 0 1.99994 1.99991 0 1.99991 -3.99985 -0.30745 0 0 0 
1.3716 30.73 29.4191 -0.3073 -2.568 0 0.7432 0 0.7432 -3.89231 -2.33114 -0.2568 0 -0.2568 0 -3.33114 0 1.99994 0 1.99994 1.99991 0 1.99991 -3.99985 -0.307399 0 0 0 
1.3718 30.7248 29.439 -0.307248 -2.564 0 0.7436 0 0.7436 -3.87252 -2.33115 -0.2564 0 -0.2564 0 -3.33115 0 1.99994 0 1.99994 1.99991 0 1.99991 -3.99985 -0.307348 0 0 0 
1.372 30.7198 29.459 -0.307198 -2.56 0 0.744 0 0.744 -3.85257 -2.33116 -0.256 0 -0.256 0 -3.33116 0 1.99994 0 1.99994 1.99991 0 1.99991 -3.99985 -0.307298 0 0 0 
1.3722 30.7149 29.4792 -0.307149 -2.556 0 0.7444 0 0.7444 -3.83247 -2.33117 -0.2556 0 -0.2556 0 -3.33117 0 1.99994 0 1.99994 1.99991 0 1.99991 -3.99985 -0.30725 0 0 0 
1.3724 30.71 29.4996 -0.3071 -2.552 0 0.7448 0 0.7448 -3.81221 -2.33118 -0.2552 0 -0.2552 0 -3.33118 0 1.99994 0 1.99994 1.99991 0 1.99991 -3.99985 -0.307202 0 0 0 
1.3726 30.7053 29.52 -0.307053 -2.548 0 0.7452 0 0.7452 -3.79181 -2.33119 -0.2548 0 -0.2548 0 -3.33119 0 1.99994 0 1.99994 1.99991 0 1.99991 -3.99985 -0.307155 0 0 0 
1.3728 30.7006 29.5407 -0.307006 -2.544 0 0.7456 0 0.7456 -3.77126 -2.33119 -0.2544 0 -0.2544 0 -3.33119 0 1.99994 0 1.99994 1.99991 0 1.99991 -3.99985 -0.30711 0 0 0 
1.373 30.6961 29.5615 -0.306961 -2.54 0 0.746 0 0.746 -3.75056 -2.3312 -0.254 0 -0.254 0 -3.3312 0 1.99994 0 1.99994 1.99991 0 1.99991 -3.99985 -0.307065 0 0 0 
1.3732 30.6917 29.5824 -0.306917 -2.536 0 0.7464 0 0.7464 -3.72971 -2.33121 -0.2536 0 -0.2536 0 -3.33121 0 1.99994 0 1.99994 1.99991 0 1.99991 -3.99985 -0.307021 0 0 0 
1.3734 30.6873 29.6035 -0.306873 -2.532 0 0.7468 0 0.7468 -3.70871 -2.33122 -0.2532 0 -0.2532 0 -3.33122 0 1.99994 0 1.99994 1.99991 0 1.99991 -3.99985 -0.306979 0 0 0 
1.3736 30.6831 29.6247 -0.306831 -2.528 0 0.7472 0 0.7472 -3.68757 -2.33122 -0.2528 0 -0.2528 0 -3.33122 0 1.99994 0 1.99994 1.99991 0 1.99991 -3.99985 -0.306937 0 0 0 
1.3738 30.679 29.646 -0.30679 -2.524 0 0.7476 0 0.7476 -3.66628 -2.33123 -0.2524 0 -0.2524 0 -3.33123 0 1.99994 0 1.99994 1.99991 0 1.99991 -3.99985 -0.306896 0 0 0 
1.374 30.6749 29.6675 -0.306749 -2.52 0 0.748 0 0.748 -3.64484 -2.33124 -0.252 0 -0.252 0 -3.33124 0 1.99994 0 1.99994 1.99991 0 1.99991 -3.99985 -0.306857 0 0 0 
1.3742 30.671 29.6892 -0.30671 -2.516 0 0.7484 0 0.7484 -3.62327 -2.33125 -0.2516 0 -0.2516 0 -3.33125 0 1.99994 0 1.99994 1.99991 0 1.99991 -3.99985 -0.306818 0 0 0 
1.3744 30.6672 29.711 -0.306672 -2.512 0 0.7488 0 0.7488 -3.60155 -2.33125 -0.2512 0 -0.2512 0 -3.33125 0 1.99994 0 1.99994 1.99991 0 1.99991 -3.99985 -0.306781 0 0 0 
1.3746 30.6635 29.7329 -0.306635 -2.508 0 0.7492 0 0.7492 -3.57968 -2.33126 -0.2508 0 -0.2508 0 -3.33126 0 1.99993 0 1.99993 1.99991 0 1.99991 -3.99985 -0.306744 0 0 0 
1.3748 30.6598 29.755 -0.306598 -2.504 0 0.7496 0 0.7496 -3.55768 -2.33126 -0.2504 0 -0.2504 0 -3.33126 0 1.99993 0 1.99993 1.99991 0 1.99991 -3.99985 -0.306709 0 0 0 
1.375 30.6563 29.7772 -0.306563 -2.5 0 0.75 0 0.75 -3.53553 -2.33127 -0.25 0 -0.25 0 -3.33127 0 1.99993 0 1.99993 1.99991 0 1.99991 -3.99985 -0.306674 0 0 0 
1.3752 30.6529 29.7995 -0.306529 -2.496 0 0.7504 0 0.7504 -3.51325 -2.33128 -0.2496 0 -0.2496 0 -3.33128 0 1.99993 0 1.99993 1.99991 0 1.99991 -3.99985 -0.306641 0 0 0 
1.3754 30.6496 29.822 -0.306496 -2.492 0 0.7508 0 0.7508 -3.49083 -2.33128 -0.2492 0 -0.2492 0 -3.33128 0 1.99993 0 1.99993 1.99991 0 1.99991 -3.99985 -0.306608 0 0 0 
1.3756 30.6464 29.8446 -0.306464 -2.488 0 0.7512 0 0.7512 -3.46827 -2.33129 -0.2488 0 -0.2488 0 -3.33129 0 1.99993 0 1.99993 1.99991 0 1.99991 -3.99985 -0.306577 0 0 0 
1.3758 30.6433 29.8674 -0.306433 -2.484 0 0.7516 0 0.7516 -3.44557 -2.33129 -0.2484 0 -0.2484 0 -3.33129 0 1.99993 0 1.99993 1.99991 0 1.99991 -3.99985 -0.306547 0 0 0 
1.376 30.6403 29.8903 -0.306403 -2.48 0 0.752 0 0.752 -3.42274 -2.3313 -0.248 0 -0.248 0 -3.3313 0 1.99993 0 1.99993 1.99991 0 1.99991 -3.99985 -0.306517 0 0 0 
1.3762 30.6374 29.9133 -0.306374 -2.476 0 0.7524 0 0.7524 -3.39977 -2.3313 -0.2476 0 -0.2476 0 -3.3313 0 1.99993 0 1.99993 1.99991 0 1.99991 -3.99985 -0.306489 0 0 0 
1.3764 30.6346 29.9364 -0.306346 -2.472 0 0.7528 0 0.7528 -3.37666 -2.33131 -0.2472 0 -0.2472 0 -3.33131 0 1.99993 0 1.99993 1.99991 0 1.99991 -3.99984 -0.306462 0 0 0 
1.3766 30.6319 29.9597 -0.306319 -2.468 0 0.7532 0 0.7532 -3.35343 -2.33131 -0.2468 0 -0.2468 0 -3.33131 0 1.99993 0 1.99993 1.99991 0 1.99991 -3.99984 -0.306436 0 0 0 
1.3768 30.6293 29.9831 -0.306293 -2.464 0 0.7536 0 0.7536 -3.33006 -2.33132 -0.2464 0 -0.2464 0 -3.33132 0 1.99993 0 1.99993 1.99991 0 1.99991 -3.99984 -0.30641 0 0 0 
1.377 30.6268 30.0067 -0.306268 -2.46 0 0.754 0 0.754 -3.30656 -2.33132 -0.246 0 -0.246 0 -3.33132 0 1.99993 0 1.99993 1.99991 0 1.99991 -3.99984 -0.306386 0 0 0 
1.3772 30.6245 30.0303 -0.306245 -2.456 0 0.7544 0 0.7544 -3.28293 -2.33133 -0.2456 0 -0.2456 0 -3.33133 0 1.99993 0 1.99993 1.99991 0 1.99991 -3.99984 -0.306363 0 0 0 
1.3774 30.6222 30.0541 -0.306222 -2.452 0 0.7548 0 0.7548 -3.25917 -2.33133 -0.2452 0 -0.2452 0 -3.33133 0 1.99993 0 1.99993 1.99991 0 1.99991 -3.99984 -0.306341 0 0 0 
1.3776 30.62 30.0781 -0.3062 -2.448 0 0.7552 0 0.7552 -3.23528 -2.33133 -0.2448 0 -0.2448 0 -3.33133 0 1.99993 0 1.99993 1.99991 0 1.99991 -3.99984 -0.30632 0 0 0 
1.3778 30.618 30.1021 -0.30618 -2.444 0 0.7556 0 0.7556 -3.21126 -2.33134 -0.2444 0 -0.2444 0 -3.33134 0 1.99993 0 1.99993 1.99991 0 1.99991 -3.99984 -0.3063 0 0 0 
1.378 30.616 30.1263 -0.30616 -2.44 0 0.756 0 0.756 -3.18712 -2.33134 -0.244 0 -0.244 0 -3.33134 0 1.99993 0 1.99993 1.99991 0 1.99991 -3.99984 -0.306281 0 0 0 
1.3782 30.6142 30.1506 -0.306142 -2.436 0 0.7564 0 0.7564 -3.16285 -2.33134 -0.2436 0 -0.2436 0 -3.33134 0 1.99993 0 1.99993 1.99991 0 1.99991 -3.99984 -0.306263 0 0 0 
1.3784 30.6124 30.175 -0.306124 -2.432 0 0.7568 0 0.7568 -3.13846 -2.33135 -0.2432 0 -0.2432 0 -3.33135 0 1.99993 0 1.99993 1.99991 0 1.99991 -3.99984 -0.306246 0 0 0 
1.3786 30.6108 30.1996 -0.306108 -2.428 0 0.7572 0 0.7572 -3.11394 -2.33135 -0.2428 0 -0.2428 0 -3.33135 0 1.99993 0 1.99993 1.99991 0 1.99991 -3.99984 -0.30623 0 0 0 
1.3788 30.6092 30.2242 -0.306092 -2.424 0 0.7576 0 0.7576 -3.0893 -2.33135 -0.2424 0 -0.2424 0 -3.33135 0 1.99993 0 1.99993 1.99991 0 1.99991 -3.99984 -0.306216 0 0 0 
1.379 30.6078 30.249 -0.306078 -2.42 0 0.758 0 0.758 -3.06454 -2.33136 -0.242 0 -0.242 0 -3.33136 0 1.99993 0 1.99993 1.99991 0 1.99991 -3.99984 -0.306202 0 0 0 
1.3792 30.6065 30.2739 -0.306065 -2.416 0 0.7584 0 0.7584 -3.03965 -2.33136 -0.2416 0 -0.2416 0 -3.33136 0 1.99993 0 1.99993 1.99991 0 1.99991 -3.99984 -0.306189 0 0 0 
1.3794 30.6052 30.2989 -0.306052 -2.412 0 0.7588 0 0.7588 -3.01465 -2.33136 -0.2412 0 -0.2412 0 -3.33136 0 1.99993 0 1.99993 1.99991 0 1.99991 -3.99984 -0.306177 0 0 0 
1.3796 30.6041 30.3241 -0.306041 -2.408 0 0.7592 0 0.7592 -2.98952 -2.33136 -0.2408 0 -0.2408 0 -3.33136 0 1.99992 0 1.99992 1.99991 0 1.99991 -3.99984 -0.306167 0 0 0 
1.3798 30.6031 30.3493 -0.306031 -2.404 0 0.7596 0 0.7596 -2.96428 -2.33136 -0.2404 0 -0.2404 0 -3.33136 0 1.99992 0 1.99992 1.99991 0 1.99991 -3.99984 -0.306157 0 0 0 
1.38 30.6022 30.3747 -0.306022 -2.4 0 0.76 0 0.76 -2.93893 -2.33136 -0.24 0 -0.24 0 -3.33136 0 1.99992 0 1.99992 1.99991 0 1.99991 -3.99984 -0.306149 0 0 0 
1.3802 30.6014 30.4002 -0.306014 -2.396 0 0.7604 0 0.7604 -2.91345 -2.33137 -0.2396 0 -0.2396 0 -3.33137 0 1.99992 0 1.99992 1.99991 0 1.99991 -3.99984 -0.306141 0 0 0 
1.3804 30.6007 30.4258 -0.306007 -2.392 0 0.7608 0 0.7608 -2.88786 -2.33137 -0.2392 0 -0.2392 0 -3.33137 0 1.99992 0 1.99992 1.99991 0 1.99991 -3.99984 -0.306135 0 0 0 
1.3806 30.6001 30.4515 -0.306001 -2.388 0 0.7612 0 0.7612 -2.86216 -2.33137 -0.2388 0 -0.2388 0 -3.33137 0 1.99992 0 1.99992 1.99991 0 1.99991 -3.99984 -0.306129 0 0 0 
1.3808 30.5996 30.4773 -0.305996 -2.384 0 0.7616 0 0.7616 -2.83634 -2.33137 -0.2384 0 -0.2384 0 -3.33137 0 1.99992 0 1.99992 1.99991 0 1.99991 -3.99984 -0.306125 0 0 0 
1.381 30.5992 30.5033 -0.305992 -2.38 0 0.762 0 0.762 -2.81042 -2.33137 -0.238 0 -0.238 0 -3.33137 0 1.99992 0 1.99992 1.99991 0 1.99991 -3.99984 -0.306122 0 0 0 
1.3812 30.5989 30.5293 -0.305989 -2.376 0 0.7624 0 0.7624 -2.78438 -2.33137 -0.2376 0 -0.2376 0 -3.33137 0 1.99992 0 1.99992 1.99991 0 1.99991 -3.99984 -0.30612 0 0 0 
1.3814 30.5988 30.5555 -0.305988 -2.372 0 0.7628 0 0.7628 -2.75823 -2.33137 -0.2372 0 -0.2372 0 -3.33137 0 1.99992 0 1.99992 1.99992 0 1.99992 -3.99984 -0.306118 0 0 0 
1.3816 30.5987 30.5817 -0.305987 -2.368 0 0.7632 0 0.7632 -2.73197 -2.33137 -0.2368 0 -0.2368 0 -3.33137 0 1.99992 0 1.99992 1.99992 0 1.99992 -3.99984 -0.306118 0 0 0 
1.3818 30.5987 30.6081 -0.305987 -2.364 0 0.7636 0 0.7636 -2.70561 -2.33137 -0.2364 0 -0.2364 0 -3.33137 0 1.99992 0 1.99992 1.99992 0 1.99992 -3.99984 -0.306119 0 0 0 
1.382 30.5989 30.6346 -0.305989 -2.36 0 0.764 0 0.764 -2.67913 -2.33137 -0.236 0 -0.236 0 -3.33137 0 1.99992 0 1.99992 1.99992 0 1.99992 -3.99983 -0.306121 0 0 0 
1.3822 30.5991 30.6611 -0.305991 -2.356 0 0.7644 0 0.7644 -2.65256 -2.33137 -0.2356 0 -0.2356 0 -3.33137 0 1.99992 0 1.99992 1.99992 0 1.99992 -3.99983 -0.306124 0 0 0 
1.3824 30.5995 30.6878 -0.305995 -2.352 0 0.7648 0 0.7648 -2.62587 -2.33137 -0.2352 0 -0.2352 0 -3.33137 0 1.99992 0 1.99992 1.99992 0 1.99992 -3.99983 -0.306128 0 0 0 
1.3826 30.5999 30.7146 -0.305999 -2.348 0 0.7652 0 0.7652 -2.59909 -2.33137 -0.2348 0 -0.2348 0 -3.33137 0 1.99992 0 1.99992 1.99992 0 1.99992 -3.99983 -0.306133 0 0 0 
1.3828 30.6005 30.7415 -0.306005 -2.344 0 0.7656 0 0.7656 -2.5722 -2.33137 -0.2344 0 -0.2344 0 -3.33137 0 1.99992 0 1.99992 1.99992 0 1.99992 -3.99983 -0.306139 0 0 0 
1.383 30.6012 30.7684 -0.306012 -2.34 0 0.766 0 0.766 -2.54521 -2.33136 -0.234 0 -0.234 0 -3.33136 0 1.99992 0 1.99992 1.99992 0 1.99992 -3.99983 -0.306147 0 0 0 
1.3832 30.6019 30.7955 -0.306019 -2.336 0 0.7664 0 0.7664 -2.51812 -2.33136 -0.2336 0 -0.2336 0 -3.33136 0 1.99992 0 1.99992 1.99992 0 1.99992 -3.99983 -0.306155 0 0 0 
1.3834 30.6028 30.8227 -0.306028 -2.332 0 0.7668 0 0.7668 -2.49093 -2.33136 -0.2332 0 -0.2332 0 -3.33136 0 1.99992 0 1.99992 1.99992 0 1.99992 -3.99983 -0.306164 0 0 0 
1.3836 30.6038 30.85 -0.306038 -2.328 0 0.7672 0 0.7672 -2.46364 -2.33136 -0.2328 0 -0.2328 0 -3.33136 0 1.99992 0 1.99992 1.99992 0 1.99992 -3.99983 -0.306174 0 0 0 
1.3838 30.6049 30.8773 -0.306049 -2.324 0 0.7676 0 0.7676 -2.43625 -2.33136 -0.2324 0 -0.2324 0 -3.33136 0 1.99992 0 1.99992 1.99992 0 1.99992 -3.99983 -0.306186 0 0 0 
1.384 30.6061 30.9048 -0.306061 -2.32 0 0.768 0 0.768 -2.40877 -2.33136 -0.232 0 -0.232 0 -3.33136 0 1.99992 0 1.99992 1.99992 0 1.99992 -3.99983 -0.306198 0 0 0 
1.3842 30.6074 30.9323 -0.306074 -2.316 0 0.7684 0 0.7684 -2.38119 -2.33135 -0.2316 0 -0.2316 0 -3.33135 0 1.99991 0 1.99991 1.99992 0 1.99992 -3.99983 -0.306212 0 0 0 
1.3844 30.6088 30.96 -0.306088 -2.312 0 0.7688 0 0.7688 -2.35352 -2.33135 -0.2312 0 -0.2312 0 -3.33135 0 1.99991 0 1.99991 1.99992 0 1.99992 -3.99983 -0.306226 0 0 0 
1.3846 30.6103 30.9877 -0.306103 -2.308 0 0.7692 0 0.7692 -2.32576 -2.33135 -0.2308 0 -0.2308 0 -3.33135 0 1.99991 0 1.99991 1.99992 0 1.99992 -3.99983 -0.306242 0 0 0 
1.3848 30.6119 31.0156 -0.306119 -2.304 0 0.7696 0 0.7696 -2.2979 -2.33134 -0.2304 0 -0.2304 0 -3.33134 0 1.99991 0 1.99991 1.99992 0 1.99992 -3.99983 -0.306258 0 0 0 
1.385 30.6136 31.0435 -0.306136 -2.3 0 0.77 0 0.77 -2.26995 -2.33134 -0.23 0 -0.23 0 -3.33134 0 1.99991 0 1.99991 1.99992 0 1.99992 -3.99983 -0.306276 0 0 0 
1.3852 30.6155 31.0715 -0.306155 -2.296 0 0.7704 0 0.7704 -2.24192 -2.33134 -0.2296 0 -0.2296 0 -3.33134 0 1.99991 0 1.99991 1.99992 0 1.99992 -3.99983 -0.306295 0 0 0 
1.3854 30.6174 31.0996 -0.306174 -2.292 0 0.7708 0 0.7708 -2.21379 -2.33134 -0.2292 0 -0.2292 0 -3.33134 0 1.99991 0 1.99991 1.99992 0 1.99992 -3.99983 -0.306314 0 0 0 
1.3856 30.6194 31.1277 -0.306194 -2.288 0 0.7712 0 0.7712 -2.18558 -2.33133 -0.2288 0 -0.2288 0 -3.33133 0 1.99991 0 1.99991 1.99992 0 1.99992 -3.99983 -0.306335 0 0 0 
1.3858 30.6216 31.156 -0.306216 -2.284 0 0.7716 0 0.7716 -2.15728 -2.33133 -0.2284 0 -0.2284 0 -3.33133 0 1.99991 0 1.99991 1.99992 0 1.99992 -3.99983 -0.306357 0 0 0 
1.386 30.6238 31.1843 -0.306238 -2.28 0 0.772 0 0.772 -2.1289 -2.33132 -0.228 0 -0.228 0 -3.33132 0 1.99991 0 1.99991 1.99992 0 1.99992 -3.99983 -0.30638 0 0 0 
1.3862 30.6261 31.2128 -0.306261 -2.276 0 0.7724 0 0.7724 -2.10043 -2.33132 -0.2276 0 -0.2276 0 -3.33132 0 1.99991 0 1.99991 1.99992 0 1.99992 -3.99983 -0.306404 0 0 0 
1.3864 30.6286 31.2413 -0.306286 -2.272 0 0.7728 0 0.7728 -2.07188 -2.33131 -0.2272 0 -0.2272 0 -3.33131 0 1.99991 0 1.99991 1.99992 0 1.99992 -3.99983 -0.306429 0 0 0 
1.3866 30.6312 31.2699 -0.306312 -2.268 0 0.7732 0 0.7732 -2.04325 -2.33131 -0.2268 0 -0.2268 0 -3.33131 0 1.99991 0 1.99991 1.99992 0 1.99992 -3.99983 -0.306454 0 0 0 
1.3868 30.6338 31.2985 -0.306338 -2.264 0 0.7736 0 0.7736 -2.01453 -2.33131 -0.2264 0 -0.2264 0 -3.33131 0 1.99991 0 1.99991 1.99992 0 1.99992 -3.99983 -0.306481 0 0 0 
1.387 30.6366 31.3273 -0.306366 -2.26 0 0.774 0 0.774 -1.98574 -2.3313 -0.226 0 -0.226 0 -3.3313 0 1.99991 0 1.99991 1.99992 0 1.99992 -3.99983 -0.306509 0 0 0 
1.3872 30.6394 31.3561 -0.306394 -2.256 0 0.7744 0 0.7744 -1.95687 -2.3313 -0.2256 0 -0.2256 0 -3.3313 0 1.99991 0 1.99991 1.99992 0 1.99992 -3.99982 -0.306539 0 0 0 
1.3874 30.6424 31.385 -0.306424 -2.252 0 0.7748 0 0.7748 -1.92792 -2.33129 -0.2252 0 -0.2252 0 -3.33129 0 1.99991 0 1.99991 1.99992 0 1.99992 -3.99982 -0.306569 0 0 0 
1.3876 30.6455 31.4139 -0.306455 -2.248 0 0.7752 0 0.7752 -1.8989 -2.33128 -0.2248 0 -0.2248 0 -3.33128 0 1.99991 0 1.99991 1.99992 0 1.99992 -3.99982 -0.3066 0 0 0 
1.3878 30.6487 31.443 -0.306487 -2.244 0 0.7756 0 0.7756 -1.8698 -2.33128 -0.2244 0 -0.2244 0 -3.33128 0 1.99991 0 1.99991 1.99992 0 1.99992 -3.99982 -0.306632 0 0 0 
1.388 30.6519 31.4721 -0.306519 -2.24 0 0.776 0 0.776 -1.84062 -2.33127 -0.224 0 -0.224 0 -3.33127 0 1.99991 0 1.99991 1.99992 0 1.99992 -3.99982 -0.306665 0 0 0 
1.3882 30.6553 31.5013 -0.306553 -2.236 0 0.7764 0 0.7764 -1.81138 -2.33127 -0.2236 0 -0.2236 0 -3.33127 0 1.99991 0 1.99991 1.99992 0 1.99992 -3.99982 -0.306699 0 0 0 
1.3884 30.6588 31.5305 -0.306588 -2.232 0 0.7768 0 0.7768 -1.78206 -2.33126 -0.2232 0 -0.2232 0 -3.33126 0 1.99991 0 1.99991 1.99992 0 1.99992 -3.99982 -0.306734 0 0 0 
1.3886 30.6624 31.5599 -0.306624 -2.228 0 0.7772 0 0.7772 -1.75267 -2.33125 -0.2228 0 -0.2228 0 -3.33125 0 1.99991 0 1.99991 1.99992 0 1.99992 -3.99982 -0.306771 0 0 0 
1.3888 30.6661 31.5893 -0.306661 -2.224 0 0.7776 0 0.7776 -1.72321 -2.33125 -0.2224 0 -0.2224 0 -3.33125 0 1.9999 0 1.9999 1.99992 0 1.99992 -3.99982 -0.306808 0 0 0 
1.389 30.6699 31.6187 -0.306699 -2.22 0 0.778 0 0.778 -1.69369 -2.33124 -0.222 0 -0.222 0 -3.33124 0 1.9999 0 1.9999 1.99992 0 1.99992 -3.99982 -0.306846 0 0 0 
1.3892 30.6738 31.6482 -0.306738 -2.216 0 0.7784 0 0.7784 -1.6641 -2.33123 -0.2216 0 -0.2216 0 -3.33123 0 1.9999 0 1.9999 1.99992 0 1.99992 -3.99982 -0.306886 0 0 0 
1.3894 30.6778 31.6778 -0.306778 -2.212 0 0.7788 0 0.7788 -1.63444 -2.33123 -0.2212 0 -0.2212 0 -3.33123 0 1.9999 0 1.9999 1.99992 0 1.99992 -3.99982 -0.306926 0 0 0 
1.3896 30.6819 31.7075 -0.306819 -2.208 0 0.7792 0 0.7792 -1.60472 -2.33122 -0.2208 0 -0.2208 0 -3.33122 0 1.9999 0 1.9999 1.99992 0 1.99992 -3.99982 -0.306967 0 0 0 
1.3898 30.6861 31.7372 -0.306861 -2.204 0 0.7796 0 0.7796 -1.57493 -2.33121 -0.2204 0 -0.2204 0 -3.33121 0 1.9999 0 1.9999 1.99992 0 1.99992 -3.99982 -0.30701 0 0 0 
1.39 30.6904 31.767 -0.306904 -2.2 0 0.78 0 0.78 -1.54508 -2.3312 -0.22 0 -0.22 0 -3.3312 0 1.9999 0 1.9999 1.99992 0 1.99992 -3.99982 -0.307053 0 0 0 
1.3902 30.6948 31.7968 -0.306948 -2.196 0 0.7804 0 0.7804 -1.51518 -2.3312 -0.2196 0 -0.2196 0 -3.3312 0 1.9999 0 1.9999 1.99992 0 1.99992 -3.99982 -0.307097 0 0 0 
1.3904 30.6993 31.8267 -0.306993 -2.192 0 0.7808 0 0.7808 -1.48521 -2.33119 -0.2192 0 -0.2192 0 -3.33119 0 1.9999 0 1.9999 1.99992 0 1.99992 -3.99982 -0.307143 0 0 0 
1.3906 30.7039 31.8566 -0.307039 -2.188 0 0.7812 0 0.7812 -1.45518 -2.33118 -0.2188 0 -0.2188 0 -3.33118 0 1.9999 0 1.9999 1.99992 0 1.99992 -3.99982 -0.307189 0 0 0 
1.3908 30.7086 31.8866 -0.307086 -2.184 0 0.7816 0 0.7816 -1.4251 -2.33117 -0.2184 0 -0.2184 0 -3.33117 0 1.9999 0 1.9999 1.99992 0 1.99992 -3.99982 -0.307236 0 0 0 
1.391 30.7135 31.9167 -0.307135 -2.18 0 0.782 0 0.782 -1.39496 -2.33116 -0.218 0 -0.218 0 -3.33116 0 1.9999 0 1.9999 1.99992 0 1.99992 -3.99982 -0.307285 0 0 0 
1.3912 30.7184 31.9468 -0.307184 -2.176 0 0.7824 0 0.7824 -1.36476 -2.33115 -0.2176 0 -0.2176 0 -3.33115 0 1.9999 0 1.9999 1.99992 0 1.99992 -3.99982 -0.307334 0 0 0 
1.3914 30.7234 31.9769 -0.307234 -2.172 0 0.7828 0 0.7828 -1.33451 -2.33114 -0.2172 0 -0.2172 0 -3.33114 0 1.9999 0 1.9999 1.99992 0 1.99992 -3.99982 -0.307385 0 0 0 
1.3916 30.7285 32.0071 -0.307285 -2.168 0 0.7832 0 0.7832 -1.30421 -2.33114 -0.2168 0 -0.2168 0 -3.33114 0 1.9999 0 1.9999 1.99992 0 1.99992 -3.99982 -0.307436 0 0 0 
1.3918 30.7337 32.0374 -0.307337 -2.164 0 0.7836 0 0.7836 -1.27385 -2.33113 -0.2164 0 -0.2164 0 -3.33113 0 1.9999 0 1.9999 1.99992 0 1.99992 -3.99982 -0.307488 0 0 0 
1.392 30.739 32.0677 -0.30739 -2.16 0 0.784 0 0.784 -1.24345 -2.33112 -0.216 0 -0.216 0 -3.33112 0 1.9999 0 1.9999 1.99992 0 1.99992 -3.99982 -0.307542 0 0 0 
1.3922 30.7444 32.0981 -0.307444 -2.156 0 0.7844 0 0.7844 -1.213 -2.33111 -0.2156 0 -0.2156 0 -3.33111 0 1.9999 0 1.9999 1.99992 0 1.99992 -3.99982 -0.307596 0 0 0 
1.3924 30.75 32.1285 -0.3075 -2.152 0 0.7848 0 0.7848 -1.18249 -2.3311 -0.2152 0 -0.2152 0 -3.3311 0 1.9999 0 1.9999 1.99992 0 1.99992 -3.99981 -0.307652 0 0 0 
1.3926 30.7556 32.1589 -0.307556 -2.148 0 0.7852 0 0.7852 -1.15195 -2.33109 -0.2148 0 -0.2148 0 -3.33109 0 1.9999 0 1.9999 1.99992 0 1.99992 -3.99981 -0.307708 0 0 0 
1.3928 30.7613 32.1894 -0.307613 -2.144 0 0.7856 0 0.7856 -1.12135 -2.33108 -0.2144 0 -0.2144 0 -3.33108 0 1.9999 0 1.9999 1.99992 0 1.99992 -3.99981 -0.307765 0 0 0 
