t 1 2 3 jL0300 4 5 6 7 jH0700 jyH0700 jV0400 
21.41 -2.43959 -2.43959 -0.00205697 -1.29337 1 0 6.93889e-018 1.29661 0 1.29661 -0.00323461 
21.42 -2.43959 -2.43959 -0.00208847 -1.29339 1 0 6.93889e-018 1.29659 0 1.29659 -0.00319725 
21.43 -2.43959 -2.43959 -0.0021196 -1.29341 1 0 6.93889e-018 1.29657 0 1.29657 -0.00315976 
21.44 -2.43959 -2.43959 -0.00215036 -1.29344 1 0 6.93889e-018 1.29656 0 1.29656 -0.00312215 
21.45 -2.43959 -2.43959 -0.00218075 -1.29346 1 0 6.93889e-018 1.29654 0 1.29654 -0.00308442 
21.46 -2.4396 -2.4396 -0.00221077 -1.29348 1 0 6.93889e-018 1.29653 0 1.29653 -0.00304658 
21.47 -2.4396 -2.4396 -0.00224041 -1.2935 1 0 6.93889e-018 1.29651 0 1.29651 -0.00300864 
21.48 -2.4396 -2.4396 -0.00226968 -1.29352 1 0 6.93889e-018 1.2965 0 1.2965 -0.00297058 
21.49 -2.4396 -2.4396 -0.00229857 -1.29355 1 0 6.93889e-018 1.29648 0 1.29648 -0.00293243 
21.5 -2.4396 -2.4396 -0.00232709 -1.29357 1 0 6.93889e-018 1.29647 0 1.29647 -0.00289419 
21.51 -2.4396 -2.4396 -0.00235522 -1.29359 1 0 6.93889e-018 1.29645 0 1.29645 -0.00285585 
21.52 -2.4396 -2.4396 -0.00238298 -1.29362 1 0 6.93889e-018 1.29644 0 1.29644 -0.00281742 
21.53 -2.43961 -2.43961 -0.00241036 -1.29364 1 0 6.93889e-018 1.29642 0 1.29642 -0.00277892 
21.54 -2.43961 -2.43961 -0.00243736 -1.29367 1 0 6.93889e-018 1.29641 0 1.29641 -0.00274033 
21.55 -2.43961 -2.43961 -0.00246398 -1.29369 1 0 6.93889e-018 1.29639 0 1.29639 -0.00270167 
21.56 -2.43961 -2.43961 -0.00249021 -1.29372 1 0 6.93889e-018 1.29638 0 1.29638 -0.00266294 
21.57 -2.43961 -2.43961 -0.00251606 -1.29374 1 0 6.93889e-018 1.29637 0 1.29637 -0.00262415 
21.58 -2.43961 -2.43961 -0.00254153 -1.29377 1 0 6.93889e-018 1.29635 0 1.29635 -0.00258529 
21.59 -2.43961 -2.43961 -0.00256662 -1.29379 1 0 6.93889e-018 1.29634 0 1.29634 -0.00254638 
21.6 -2.43961 -2.43961 -0.00259132 -1.29382 1 0 6.93889e-018 1.29633 0 1.29633 -0.00250741 
21.61 -2.43962 -2.43962 -0.00261564 -1.29384 1 0 6.93889e-018 1.29631 0 1.29631 -0.0024684 
21.62 -2.43962 -2.43962 -0.00263957 -1.29387 1 0 6.93889e-018 1.2963 0 1.2963 -0.00242933 
21.63 -2.43962 -2.43962 -0.00266312 -1.2939 1 0 6.93889e-018 1.29629 0 1.29629 -0.00239023 
21.64 -2.43962 -2.43962 -0.00268628 -1.29392 1 0 6.93889e-018 1.29628 0 1.29628 -0.0023511 
21.65 -2.43962 -2.43962 -0.00270905 -1.29395 1 0 6.93889e-018 1.29626 0 1.29626 -0.00231192 
21.66 -2.43962 -2.43962 -0.00273144 -1.29398 1 0 6.93889e-018 1.29625 0 1.29625 -0.00227273 
21.67 -2.43962 -2.43962 -0.00275344 -1.29401 1 0 6.93889e-018 1.29624 0 1.29624 -0.0022335 
21.68 -2.43962 -2.43962 -0.00277505 -1.29403 1 0 6.93889e-018 1.29623 0 1.29623 -0.00219426 
21.69 -2.43962 -2.43962 -0.00279628 -1.29406 1 0 6.93889e-018 1.29622 0 1.29622 -0.002155 
21.7 -2.43963 -2.43963 -0.00281712 -1.29409 1 0 6.93889e-018 1.29621 0 1.29621 -0.00211573 
21.71 -2.43963 -2.43963 -0.00283758 -1.29412 1 0 6.93889e-018 1.2962 0 1.2962 -0.00207645 
21.72 -2.43963 -2.43963 -0.00285764 -1.29415 1 0 6.93889e-018 1.29618 0 1.29618 -0.00203716 
21.73 -2.43963 -2.43963 -0.00287732 -1.29418 1 0 6.93889e-018 1.29617 0 1.29617 -0.00199787 
21.74 -2.43963 -2.43963 -0.00289661 -1.29421 1 0 6.93889e-018 1.29616 0 1.29616 -0.00195859 
21.75 -2.43963 -2.43963 -0.00291552 -1.29423 1 0 6.93889e-018 1.29615 0 1.29615 -0.00191932 
21.76 -2.43963 -2.43963 -0.00293403 -1.29426 1 0 6.93889e-018 1.29614 0 1.29614 -0.00188005 
21.77 -2.43963 -2.43963 -0.00295217 -1.29429 1 0 6.93889e-018 1.29613 0 1.29613 -0.0018408 
21.78 -2.43963 -2.43963 -0.00296991 -1.29432 1 0 6.93889e-018 1.29612 0 1.29612 -0.00180157 
21.79 -2.43963 -2.43963 -0.00298727 -1.29435 1 0 6.93889e-018 1.29612 0 1.29612 -0.00176236 
21.8 -2.43963 -2.43963 -0.00300424 -1.29438 1 0 6.93889e-018 1.29611 0 1.29611 -0.00172318 
21.81 -2.43964 -2.43964 -0.00302082 -1.29441 1 0 6.93889e-018 1.2961 0 1.2961 -0.00168403 
21.82 -2.43964 -2.43964 -0.00303702 -1.29444 1 0 6.93889e-018 1.29609 0 1.29609 -0.00164491 
21.83 -2.43964 -2.43964 -0.00305284 -1.29447 1 0 6.93889e-018 1.29608 0 1.29608 -0.00160583 
21.84 -2.43964 -2.43964 -0.00306827 -1.2945 1 0 6.93889e-018 1.29607 0 1.29607 -0.00156679 
21.85 -2.43964 -2.43964 -0.00308331 -1.29454 1 0 6.93889e-018 1.29606 0 1.29606 -0.0015278 
21.86 -2.43964 -2.43964 -0.00309797 -1.29457 1 0 6.93889e-018 1.29606 0 1.29606 -0.00148885 
21.87 -2.43964 -2.43964 -0.00311225 -1.2946 1 0 6.93889e-018 1.29605 0 1.29605 -0.00144996 
21.88 -2.43964 -2.43964 -0.00312615 -1.29463 1 0 6.93889e-018 1.29604 0 1.29604 -0.00141112 
21.89 -2.43964 -2.43964 -0.00313966 -1.29466 1 0 6.93889e-018 1.29603 0 1.29603 -0.00137235 
21.9 -2.43964 -2.43964 -0.00315279 -1.29469 1 0 6.93889e-018 1.29603 0 1.29603 -0.00133363 
21.91 -2.43964 -2.43964 -0.00316554 -1.29472 1 0 6.93889e-018 1.29602 0 1.29602 -0.00129498 
21.92 -2.43964 -2.43964 -0.00317791 -1.29476 1 0 6.93889e-018 1.29601 0 1.29601 -0.0012564 
21.93 -2.43964 -2.43964 -0.0031899 -1.29479 1 0 6.93889e-018 1.296 0 1.296 -0.0012179 
21.94 -2.43964 -2.43964 -0.00320151 -1.29482 1 0 6.93889e-018 1.296 0 1.296 -0.00117947 
21.95 -2.43964 -2.43964 -0.00321275 -1.29485 1 0 6.93889e-018 1.29599 0 1.29599 -0.00114112 
21.96 -2.43965 -2.43965 -0.0032236 -1.29488 1 0 6.93889e-018 1.29599 0 1.29599 -0.00110286 
21.97 -2.43965 -2.43965 -0.00323408 -1.29492 1 0 6.93889e-018 1.29598 0 1.29598 -0.00106468 
21.98 -2.43965 -2.43965 -0.00324419 -1.29495 1 0 6.93889e-018 1.29597 0 1.29597 -0.00102659 
21.99 -2.43965 -2.43965 -0.00325392 -1.29498 1 0 6.93889e-018 1.29597 0 1.29597 -0.000988602 
22 -2.43965 -2.43965 -0.00326328 -1.29501 1 0 6.93889e-018 1.29596 0 1.29596 -0.000950706 
22.01 -2.43965 -2.43965 -0.00327226 -1.29505 1 0 6.93889e-018 1.29596 0 1.29596 -0.00091291 
