t 1 jL1 2 jL2 3 jV0300 
4.548e-005 2960.85 180.045 18079.4 -19.7387 10000 -180.045 
4.549e-005 2779.63 182.152 18386.1 -18.6931 10000 -182.152 
4.55e-005 2596.41 184.057 18675.8 -17.6198 10000 -184.057 
4.551e-005 2411.4 185.758 18948.1 -16.5199 10000 -185.758 
4.552e-005 2224.8 187.255 19202.5 -15.3943 10000 -187.255 
4.553e-005 2036.82 188.547 19438.7 -14.2441 10000 -188.547 
4.554e-005 1847.66 189.634 19656.3 -13.0706 10000 -189.634 
4.555e-005 1657.52 190.514 19855 -11.8749 10000 -190.514 
4.556e-005 1466.62 191.189 20034.3 -10.6581 10000 -191.189 
4.557e-005 1275.16 191.659 20194 -9.42151 10000 -191.659 
4.558e-005 1083.34 191.923 20333.7 -8.1664 10000 -191.923 
4.559e-005 891.363 191.983 20453.2 -6.89404 10000 -191.983 
4.56e-005 699.442 191.84 20552.2 -5.60574 10000 -191.84 
4.561e-005 507.776 191.494 20630.4 -4.30284 10000 -191.494 
4.562e-005 316.567 190.947 20687.7 -2.98672 10000 -190.947 
4.563e-005 126.014 190.201 20723.8 -1.65875 10000 -190.201 
4.564e-005 -63.6844 189.257 20738.6 -0.320342 10000 -189.257 
4.565e-005 -252.331 188.118 20731.8 1.02707 10000 -188.118 
4.566e-005 -439.731 186.785 20703.5 2.38203 10000 -186.785 
4.567e-005 -625.693 185.261 20653.4 3.74309 10000 -185.261 
4.568e-005 -810.028 183.549 20581.5 5.10876 10000 -183.549 
4.569e-005 -992.548 181.651 20487.7 6.47756 10000 -181.651 
4.57e-005 -1173.07 179.57 20372 7.84797 10000 -179.57 
4.571e-005 -1351.41 177.31 20234.4 9.21849 10000 -177.31 
4.572e-005 -1527.4 174.874 20074.9 10.5876 10000 -174.874 
4.573e-005 -1700.85 172.266 19893.4 11.9537 10000 -172.266 
4.574e-005 -1871.6 169.489 19690.2 13.3154 10000 -169.489 
4.575e-005 -2039.49 166.547 19465.2 14.671 10000 -166.547 
4.576e-005 -2204.34 163.444 19218.6 16.0191 10000 -163.444 
4.577e-005 -2366 160.184 18950.5 17.3581 10000 -160.184 
4.578e-005 -2524.32 156.773 18661 18.6865 10000 -156.773 
4.579e-005 -2679.15 153.214 18350.5 20.0027 10000 -153.214 
4.58e-005 -2830.34 149.512 18018.9 21.3052 10000 -149.512 
4.581e-005 -2977.75 145.671 17666.7 22.5925 10000 -145.671 
4.582e-005 -3121.25 141.698 17294 23.8631 10000 -141.698 
4.583e-005 -3260.7 137.596 16901.2 25.1155 10000 -137.596 
4.584e-005 -3395.98 133.372 16488.4 26.3482 10000 -133.372 
4.585e-005 -3526.98 129.029 16056.2 27.5597 10000 -129.029 
4.586e-005 -3653.56 124.575 15604.7 28.7486 10000 -124.575 
4.587e-005 -3775.64 120.014 15134.5 29.9135 10000 -120.014 
4.588e-005 -3893.1 115.351 14645.8 31.0529 10000 -115.351 
4.589e-005 -4005.84 110.593 14139.1 32.1654 10000 -110.593 
4.59e-005 -4113.77 105.745 13614.9 33.2497 10000 -105.745 
4.591e-005 -4216.81 100.814 13073.6 34.3045 10000 -100.814 
4.592e-005 -4314.88 95.804 12515.7 35.3283 10000 -95.804 
4.593e-005 -4407.89 90.7222 11941.6 36.32 10000 -90.7222 
4.594e-005 -4495.79 85.5744 11352 37.2782 10000 -85.5744 
4.595e-005 -4578.5 80.3665 10747.4 38.2018 10000 -80.3665 
4.596e-005 -4655.98 75.1046 10128.3 39.0895 10000 -75.1046 
4.597e-005 -4728.17 69.7949 9495.35 39.9402 10000 -69.7949 
4.598e-005 -4795.02 64.4434 8849.11 40.7528 10000 -64.4434 
4.599e-005 -4856.5 59.0563 8190.2 41.5261 10000 -59.0563 
4.6e-005 -4912.58 53.6397 7519.28 42.2592 10000 -53.6397 
4.601e-005 -4963.23 48.1998 6836.99 42.951 10000 -48.1998 
4.602e-005 -5008.43 42.7428 6144 43.6006 10000 -42.7428 
4.603e-005 -5048.17 37.2746 5441 44.207 10000 -37.2746 
4.604e-005 -5082.43 31.8015 4728.68 44.7693 10000 -31.8015 
4.605e-005 -5111.22 26.3295 4007.76 45.2868 10000 -26.3295 
4.606e-005 -5134.55 20.8647 3278.95 45.7587 10000 -20.8647 
4.607e-005 -5152.41 15.413 2543.01 46.1841 10000 -15.413 
4.608e-005 -5164.84 9.98036 1800.67 46.5625 10000 -9.98036 
4.609e-005 -5171.84 4.57273 1052.7 46.8931 10000 -4.57273 
4.61e-005 -5173.45 -0.80409 299.861 47.1754 10000 0.80409 
4.611e-005 -5169.71 -6.14434 -457.065 47.4089 10000 6.14434 
4.612e-005 -5160.65 -11.4423 -1217.29 47.5931 10000 11.4423 
4.613e-005 -5146.31 -16.6925 -1980.03 47.7275 10000 16.6925 
4.614e-005 -5126.76 -21.8892 -2744.48 47.8117 10000 21.8892 
4.615e-005 -5102.04 -27.0272 -3509.83 47.8455 10000 27.0272 
4.616e-005 -5072.21 -32.101 -4275.28 47.8286 10000 32.101 
4.617e-005 -5037.35 -37.1055 -5040.01 47.7607 10000 37.1055 
4.618e-005 -4997.53 -42.0355 -5803.2 47.6417 10000 42.0355 
4.619e-005 -4952.82 -46.8861 -6564.04 47.4715 10000 46.8861 
4.62e-005 -4903.31 -51.6524 -7321.7 47.2501 10000 51.6524 
4.621e-005 -4849.07 -56.3295 -8075.37 46.9774 10000 56.3295 
4.622e-005 -4790.21 -60.913 -8824.23 46.6536 10000 60.913 
4.623e-005 -4726.83 -65.3983 -9567.45 46.2787 10000 65.3983 
4.624e-005 -4659.01 -69.7811 -10304.2 45.8529 10000 69.7811 
4.625e-005 -4586.87 -74.0572 -11033.8 45.3766 10000 74.0572 
4.626e-005 -4510.51 -78.2225 -11755.2 44.8499 10000 78.2225 
4.627e-005 -4430.05 -82.2732 -12467.8 44.2733 10000 82.2732 
4.628e-005 -4345.6 -86.2054 -13170.7 43.6471 10000 86.2054 
4.629e-005 -4257.29 -90.0157 -13863.2 42.9718 10000 90.0157 
4.63e-005 -4165.24 -93.7006 -14544.4 42.248 10000 93.7006 
4.631e-005 -4069.57 -97.2568 -15213.7 41.4763 10000 97.2568 
4.632e-005 -3970.42 -100.681 -15870.2 40.6571 10000 100.681 
4.633e-005 -3867.92 -103.971 -16513.1 39.7914 10000 103.971 
4.634e-005 -3762.2 -107.124 -17141.8 38.8798 10000 107.124 
4.635e-005 -3653.41 -110.136 -17755.5 37.923 10000 110.136 
4.636e-005 -3541.68 -113.006 -18353.5 36.9221 10000 113.006 
4.637e-005 -3427.17 -115.732 -18935.2 35.8778 10000 115.732 
4.638e-005 -3310 -118.311 -19499.7 34.7911 10000 118.311 
4.639e-005 -3190.34 -120.742 -20046.5 33.6631 10000 120.742 
4.64e-005 -3068.33 -123.022 -20574.9 32.4947 10000 123.022 
4.641e-005 -2944.13 -125.152 -21084.2 31.2872 10000 125.152 
4.642e-005 -2817.88 -127.128 -21573.9 30.0416 10000 127.128 
4.643e-005 -2689.73 -128.951 -22043.3 28.7591 10000 128.951 
4.644e-005 -2559.85 -130.618 -22491.9 27.4411 10000 130.618 
4.645e-005 -2428.39 -132.13 -22919.1 26.0887 10000 132.13 
4.646e-005 -2295.5 -133.487 -23324.4 24.7033 10000 133.487 
4.647e-005 -2161.34 -134.686 -23707.2 23.2864 10000 134.686 
4.648e-005 -2026.07 -135.73 -24067.1 21.8392 10000 135.73 
4.649e-005 -1889.84 -136.616 -24403.6 20.3633 10000 136.616 
4.65e-005 -1752.81 -137.346 -24716.2 18.8601 10000 137.346 
4.651e-005 -1615.13 -137.921 -25004.5 17.3312 10000 137.921 
4.652e-005 -1476.97 -138.34 -25268.2 15.7781 10000 138.34 
4.653e-005 -1338.47 -138.604 -25506.8 14.2025 10000 138.604 
4.654e-005 -1199.79 -138.714 -25720 12.6058 10000 138.714 
4.655e-005 -1061.09 -138.672 -25907.5 10.9898 10000 138.672 
4.656e-005 -922.512 -138.479 -26069 9.35619 10000 138.479 
4.657e-005 -784.21 -138.135 -26204.2 7.70661 10000 138.135 
4.658e-005 -646.333 -137.644 -26312.9 6.0428 10000 137.644 
4.659e-005 -509.028 -137.005 -26394.8 4.36651 10000 137.005 
4.66e-005 -372.442 -136.222 -26449.9 2.6795 10000 136.222 
4.661e-005 -236.717 -135.297 -26477.8 0.98356 10000 135.297 
4.662e-005 -101.995 -134.231 -26478.6 -0.719525 10000 134.231 
4.663e-005 31.5848 -133.027 -26452 -2.42794 10000 133.027 
4.664e-005 163.886 -131.688 -26398.1 -4.13986 10000 131.688 
4.665e-005 294.775 -130.215 -26316.8 -5.85345 10000 130.215 
4.666e-005 424.12 -128.614 -26208.1 -7.56687 10000 128.614 
4.667e-005 551.793 -126.885 -26072 -9.27828 10000 126.885 
4.668e-005 677.668 -125.032 -25908.5 -10.9858 10000 125.032 
4.669e-005 801.625 -123.058 -25717.7 -12.6877 10000 123.058 
4.67e-005 923.542 -120.967 -25499.8 -14.3819 10000 120.967 
4.671e-005 1043.31 -118.762 -25254.8 -16.0668 10000 118.762 
4.672e-005 1160.8 -116.447 -24983 -17.7404 10000 116.447 
4.673e-005 1275.93 -114.025 -24684.5 -19.4009 10000 114.025 
4.674e-005 1388.57 -111.5 -24359.6 -21.0465 10000 111.5 
4.675e-005 1498.64 -108.876 -24008.5 -22.6753 10000 108.876 
4.676e-005 1606.02 -106.156 -23631.5 -24.2856 10000 106.156 
4.677e-005 1710.64 -103.346 -23228.9 -25.8756 10000 103.346 
4.678e-005 1812.4 -100.448 -22801.1 -27.4435 10000 100.448 
4.679e-005 1911.22 -97.4671 -22348.4 -28.9875 10000 97.4671 
4.68e-005 2007.01 -94.4077 -21871.2 -30.5059 10000 94.4077 
4.681e-005 2099.7 -91.2738 -21369.9 -31.997 10000 91.2738 
4.682e-005 2189.21 -88.07 -20845.1 -33.4592 10000 88.07 
4.683e-005 2275.49 -84.8005 -20297.1 -34.8907 10000 84.8005 
4.684e-005 2358.46 -81.4698 -19726.5 -36.2899 10000 81.4698 
4.685e-005 2438.08 -78.0825 -19133.8 -37.6552 10000 78.0825 
4.686e-005 2514.27 -74.6429 -18519.5 -38.9851 10000 74.6429 
4.687e-005 2587 -71.1557 -17884.4 -40.2781 10000 71.1557 
4.688e-005 2656.22 -67.6255 -17228.8 -41.5326 10000 67.6255 
4.689e-005 2721.88 -64.0568 -16553.6 -42.7472 10000 64.0568 
4.69e-005 2783.96 -60.4542 -15859.2 -43.9204 10000 60.4542 
4.691e-005 2842.42 -56.8223 -15146.5 -45.0509 10000 56.8223 
4.692e-005 2897.23 -53.1657 -14416 -46.1374 10000 53.1657 
4.693e-005 2948.38 -49.4891 -13668.6 -47.1786 10000 49.4891 
