t 1 2 3 4 5 6 jO0300 jO0600 jV0200 
3.97e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
3.971e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
3.972e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
3.973e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
3.974e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
3.975e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
3.976e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
3.977e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
3.978e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
3.979e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
3.98e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
3.981e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
3.982e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
3.983e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
3.984e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
3.985e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
3.986e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
3.987e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
3.988e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
3.989e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
3.99e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
3.991e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
3.992e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
3.993e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
3.994e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
3.995e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
3.996e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
3.997e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
3.998e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
3.999e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.001e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.002e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.003e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.004e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.005e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.006e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.007e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.008e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.009e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.01e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.011e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.012e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.013e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.014e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.015e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.016e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.017e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.018e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.019e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.02e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.021e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.022e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.023e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.024e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.025e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.026e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.027e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.028e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.029e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.03e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.031e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.032e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.033e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.034e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.035e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.036e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.037e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.038e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.039e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.04e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.041e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.042e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.043e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.044e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.045e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.046e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.047e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.048e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.049e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.05e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.051e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.052e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.053e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.054e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.055e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.056e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.057e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.058e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.059e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.06e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.061e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.062e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.063e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.064e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.065e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.066e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.067e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.068e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.069e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.07e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.071e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.072e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.073e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.074e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.075e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.076e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.077e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.078e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.079e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.08e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.081e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.082e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.083e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.084e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.085e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.086e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.087e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.088e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.089e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.09e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.091e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.092e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.093e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.094e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.095e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.096e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.097e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.098e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.099e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.1e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.101e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.102e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.103e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.104e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.105e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.106e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.107e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.108e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.109e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.11e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.111e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.112e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.113e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.114e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.115e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.116e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.117e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.118e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.119e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.12e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.121e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.122e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.123e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.124e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.125e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.126e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.127e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.128e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.129e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.13e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.131e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.132e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.133e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.134e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.135e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.136e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.137e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.138e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.139e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.14e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.141e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.142e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.143e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.144e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.145e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.146e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.147e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.148e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.149e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.15e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.151e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.152e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.153e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.154e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.155e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.156e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.157e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.158e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.159e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.16e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.161e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.162e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.163e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.164e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.165e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.166e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.167e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.168e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.169e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.17e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.171e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.172e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.173e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.174e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.175e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.176e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.177e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.178e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.179e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.18e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.181e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.182e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.183e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.184e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.185e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.186e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.187e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.188e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.189e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.19e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.191e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.192e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.193e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.194e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.195e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.196e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.197e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.198e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.199e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.2e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.201e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.202e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.203e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.204e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.205e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.206e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.207e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.208e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.209e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.21e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.211e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.212e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.213e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.214e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.215e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.216e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.217e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.218e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.219e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.22e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.221e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.222e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.223e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.224e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.225e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.226e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.227e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.228e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.229e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.23e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.231e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.232e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.233e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.234e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.235e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.236e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.237e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.238e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.239e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.24e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.241e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.242e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.243e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.244e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.245e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.246e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.247e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.248e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.249e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.25e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.251e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.252e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.253e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.254e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.255e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.256e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.257e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.258e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.259e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.26e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.261e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.262e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.263e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.264e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.265e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.266e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.267e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.268e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.269e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.27e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.271e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.272e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.273e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.274e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.275e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.276e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.277e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.278e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.279e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.28e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.281e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.282e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.283e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.284e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.285e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.286e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.287e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.288e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.289e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.29e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.291e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.292e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.293e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.294e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.295e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.296e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.297e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.298e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.299e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.3e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.301e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.302e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.303e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.304e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.305e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.306e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.307e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.308e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
4.309e-005 0 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5 
