t 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 jE1600 17 jE0900 18 jE1800 19 jE1000 jE1100 jE1300 20 jE2000 21 jE1500 22 jF0007 23 jF0008 jO2201 jO2302 jV1716 jV1918 jV0600 jV1200 jV1400 jV2120 
1.58 -70.6633 -7.66655 74.5135 -46.3053 146.957 10 74.5135 -46.3053 -0.394001 11.5586 217.62 0.333211 -62.9968 0.766789 -5.81153 -0.942178 0 0.057822 0 0.102221 0 1.10222 0 0 0 -2.06165 0 -1.06165 0 146.957 -335.239 -70.6633 -337.239 -335.239 -337.239 0 0 327.022 0 0 0 
1.6 -76.0566 -7.0156 66.6246 -54.2341 150.302 10 66.6246 -54.2341 0.0984576 10.1138 226.359 0.285497 -69.041 0.814503 -10.7685 -1.01409 0 -0.0140878 0 0.0935413 0 1.09354 0 0 0 -2.09757 0 -1.09757 0 150.302 -394.442 -76.0566 -396.442 -394.442 -396.442 0 0 167.25 0 0 0 
1.62 -81.3556 -6.14286 58.3628 -62.536 151.593 10 58.3628 -62.536 0.559598 8.36947 232.948 0.241954 -75.2127 0.858046 -11.7198 -1.08474 0 -0.0847412 0 0.0819049 0 1.0819 0 0 0 -2.10314 0 -1.10314 0 151.593 -413.094 -81.3556 -415.094 -413.094 -415.094 0 0 64.5384 0 0 0 
1.64 -86.3284 -5.5388 50.4922 -70.4466 152.233 10 50.4922 -70.4466 0.873027 7.28303 238.562 0.203269 -80.7896 0.896731 -11.8049 -1.15105 0 -0.151046 0 0.0738506 0 1.07385 0 0 0 -2.10363 0 -1.10363 0 152.233 -393.529 -86.3284 -395.528 -393.529 -395.528 0 0 32.0164 0 0 0 
1.66 -90.6971 -5.09625 43.3744 -77.6043 152.607 10 43.3744 -77.6043 0.995507 6.5461 243.304 0.170052 -85.6009 0.929948 -11.6432 -1.2093 0 -0.209295 0 0.0679501 0 1.06795 0 0 0 -2.10271 0 -1.10271 0 152.607 -355.889 -90.6971 -357.889 -355.889 -357.889 0 0 18.6746 0 0 0 
1.68 -94.2816 -4.72298 37.2957 -83.723 152.839 10 37.2957 -83.723 0.969099 5.96155 247.121 0.142828 -89.5586 0.957172 -11.3184 -1.25709 0 -0.257088 0 0.0629731 0 1.06297 0 0 0 -2.10083 0 -1.10083 0 152.839 -303.934 -94.2816 -305.934 -303.934 -305.934 0 0 11.6272 0 0 0 
1.7 -96.9572 -4.35784 32.4988 -88.5599 152.983 10 32.4988 -88.5599 0.873228 5.42125 249.94 0.122025 -92.5994 0.977975 -10.8193 -1.29276 0 -0.292763 0 0.0581046 0 1.0581 0 0 0 -2.09787 0 -1.09787 0 152.983 -239.846 -96.9572 -241.845 -239.846 -241.845 0 0 7.17648 0 0 0 
1.72 -98.6152 -3.93568 29.1739 -91.9249 153.063 10 29.1739 -91.9249 0.782931 4.83393 251.678 0.107971 -94.6796 0.992029 -10.0774 -1.31487 0 -0.31487 0 0.0524757 0 1.05248 0 0 0 -2.09331 0 -1.09331 0 153.063 -166.248 -98.6152 -168.248 -166.248 -168.248 0 0 3.99963 0 0 0 
1.74 -99.0958 -3.31499 27.443 -93.6958 153.095 10 27.443 -93.6958 0.752631 4.03979 252.19 0.100888 -95.7808 0.999112 -8.88005 -1.32128 0 -0.321277 0 0.0441999 0 1.0442 0 0 0 -2.08546 0 -1.08546 0 153.095 -86.544 -99.0958 -88.5438 -86.544 -88.5438 0 0 1.59178 0 0 0 
1.76 -97.495 -1.5126 27.2816 -93.8971 153.096 10 27.2816 -93.8971 0.846429 2.15761 250.591 0.100888 -95.9824 0.999112 -5.78856 -1.29993 0 -0.299933 0 0.020168 0 1.02017 0 0 0 -2.06144 0 -1.06144 0 153.096 -8.06956 -97.495 -10.0694 -8.06956 -10.0694 0 0 0.0558986 0 0 0 
1.78 -81.427 15.2407 27.3216 -93.8971 153.096 10 27.3216 -93.8971 0.565126 -0.169746 234.523 0.107971 -96.6677 0.992029 0.623277 -1.08569 0 -0.0856929 0 -0.203209 0 0.796791 0 0 0 -1.83807 0 -0.838067 0 153.096 1.99997 -81.427 5.31971e-005 1.99997 5.31971e-005 0 0 -8.91381e-005 0 0 0 
1.8 -54.7443 43.3125 27.3616 -93.8971 153.096 10 27.3616 -93.8971 -0.941578 -0.0880697 207.84 0.122025 -98.0568 0.977975 -0.232038 -0.729924 0 0.270076 0 -0.577501 0 0.422499 0 0 0 -1.46378 0 -0.463776 0 153.096 1.99987 -54.7443 -4.94315e-005 1.99987 -4.94315e-005 0 0 -5.73002e-005 0 0 0 
1.82 -24.7519 75.4361 27.4016 -93.8971 153.096 10 27.4016 -93.8971 0.910279 0.0406938 177.848 0.142828 -100.188 0.957172 0.245738 -0.330025 0 0.669975 0 -1.00581 0 -0.00581497 0 0 0 -1.03546 0 -0.0354612 0 153.096 1.99992 -24.7519 7.44118e-005 1.99992 7.44118e-005 0 0 7.36184e-005 0 0 0 
1.84 3.27857 106.4 27.4717 -93.8972 153.066 10 27.4717 -93.8972 3.99565 0.117526 149.787 0.170052 -103.121 0.929948 -0.416657 0.0437142 0 1.04371 0 -1.41866 0 -0.418661 0 0 0 -0.622214 0 0.377786 0 153.066 3.50369 3.27857 -0.000139306 3.50369 -0.000139306 0 0 -1.50388 0 0 0 
1.86 7.04899 113.99 30.9764 -93.8972 149.601 10 30.9764 -93.8972 10.1848 -0.632868 142.552 0.203269 -106.941 0.896731 0.666079 0.0939865 0 1.09399 0 -1.51986 0 -0.519864 0 0 0 -0.474814 0 0.525186 0 149.601 175.237 7.04899 -7.62985e-005 175.237 -7.62985e-005 0 0 -173.237 0 0 0 
1.88 7.27034 119.033 35.3813 -93.8972 145.236 10 35.3813 -93.8972 10.6641 -0.949211 137.966 0.241954 -111.762 0.858046 0.969791 0.0969379 0 1.09694 0 -1.5871 0 -0.587101 0 0 0 -0.349379 0 0.650621 0 145.236 220.246 7.27034 3.02636e-005 220.246 3.02636e-005 0 0 -218.246 0 0 0 
1.9 7.3273 125.064 40.0508 -93.8972 140.607 10 40.0508 -93.8972 10.7898 -0.919592 133.279 0.285497 -117.737 0.814503 -0.123877 0.0976974 0 1.0977 0 -1.66752 0 -0.667524 0 0 0 -0.20723 0 0.79277 0 140.607 233.473 7.3273 -0.000101498 233.473 -0.000101498 0 0 -231.473 0 0 0 
1.92 7.34908 132.412 44.8252 -93.8972 135.872 10 44.8252 -93.8972 10.8381 -0.179504 128.523 0.333211 -125.063 0.766789 -0.534275 0.0979877 0 1.09799 0 -1.7655 0 -0.765498 0 0 0 -0.0461293 0 0.953871 0 135.872 238.724 7.34908 4.67085e-005 238.724 4.67085e-005 0 0 -236.724 0 0 0 
1.94 7.0761 138.697 50.1318 -92.1954 132.307 10 50.1318 -92.1954 10.2428 0.730711 125.231 0.384344 -131.621 0.715656 8.84186 0.0943479 0 1.09435 0 -1.8493 0 -0.849296 0 0 0 0.0851998 0 1.0852 0 132.307 265.329 7.0761 85.0865 265.329 85.0865 0 0 -178.242 0 0 0 
1.96 5.7939 139.025 57.0452 -86.1869 131.442 10 57.0452 -86.1869 7.73025 0.769256 125.648 0.43809 -133.231 0.66191 11.3649 0.0772521 0 1.07725 0 -1.85366 0 -0.853664 0 0 0 0.1011 0 1.1011 0 131.442 345.671 5.7939 300.425 345.671 300.425 0 0 -43.2461 0 0 0 
1.98 4.89814 138.877 64.3185 -79.2448 131.151 10 64.3185 -79.2448 6.23172 0.752122 126.253 0.4936 -133.979 0.6064 11.6967 0.0653086 0 1.06531 0 -1.85169 0 -0.851694 0 0 0 0.103012 0 1.10301 0 131.151 363.663 4.89814 347.107 363.663 347.107 0 0 -14.5562 0 0 0 
2 4.25022 138.796 71.7273 -72 131.027 10 71.7273 -72 5.26778 0.742507 126.777 0.55 -134.545 0.55 11.7966 0.0566696 0 1.05667 0 -1.85061 0 -0.850608 0 0 0 0.10358 0 1.10358 0 131.027 370.441 4.25022 362.24 370.441 362.24 0 0 -6.20056 0 0 0 
2.02 3.71121 138.751 79.1693 -64.6558 130.969 10 79.1693 -64.6558 4.53742 0.73723 127.258 0.6064 -135.04 0.4936 11.8287 0.0494828 0 1.04948 0 -1.85002 0 -0.850019 0 0 0 0.103762 0 1.10376 0 130.969 372.099 3.71121 367.207 372.099 367.207 0 0 -2.89278 0 0 0 
2.04 3.22672 138.717 86.5358 -57.3571 130.942 10 86.5358 -57.3571 3.93329 0.733157 127.715 0.66191 -135.491 0.43809 11.8141 0.0430229 0 1.04302 0 -1.84957 0 -0.849566 0 0 0 0.103679 0 1.10368 0 130.942 368.325 3.22672 364.938 368.325 364.938 0 0 -1.38661 0 0 0 
2.06 2.77657 138.68 93.7125 -50.2336 130.928 10 93.7125 -50.2336 3.41419 0.72862 128.152 0.715656 -135.903 0.384344 11.757 0.0370209 0 1.03702 0 -1.84906 0 -0.849065 0 0 0 0.103355 0 1.10335 0 130.928 358.838 2.77657 356.173 358.838 356.173 0 0 -0.664454 0 0 0 
2.08 2.35491 138.631 100.584 -43.4086 130.922 10 100.584 -43.4086 2.96308 0.722669 128.567 0.766789 -136.276 0.333211 11.6571 0.0313988 0 1.0314 0 -1.84841 0 -0.848412 0 0 0 0.102785 0 1.10279 0 130.922 343.564 2.35491 341.249 343.564 341.249 0 0 -0.314989 0 0 0 
2.1 1.9623 138.565 107.036 -36.9997 130.919 10 107.036 -36.9997 2.57225 0.714651 128.957 0.814503 -136.603 0.285497 11.5119 0.0261641 0 1.02616 0 -1.84754 0 -0.847539 0 0 0 0.101952 0 1.10195 0 130.919 322.593 1.9623 320.445 322.593 320.445 0 0 -0.147494 0 0 0 
2.12 1.60198 138.479 112.959 -31.1179 130.918 10 112.959 -31.1179 2.23729 0.703977 129.316 0.858046 -136.877 0.241954 11.3168 0.0213597 0 1.02136 0 -1.84639 0 -0.846388 0 0 0 0.10082 0 1.10082 0 130.918 296.157 1.60198 294.089 296.157 294.089 0 0 -0.0684773 0 0 0 
2.14 1.27792 138.367 118.251 -25.866 130.917 10 118.251 -25.866 1.95468 0.689946 129.639 0.896731 -137.089 0.203269 11.0643 0.017039 0 1.01704 0 -1.8449 0 -0.844896 0 0 0 0.0993363 0 1.09934 0 130.917 264.628 1.27792 262.597 264.628 262.597 0 0 -0.0317582 0 0 0 
2.16 0.99376 138.223 122.822 -21.3362 130.917 10 122.822 -21.3362 1.72087 0.671557 129.923 0.929948 -137.229 0.170052 10.7431 0.0132501 0 1.01325 0 -1.84297 0 -0.842972 0 0 0 0.0974163 0 1.09742 0 130.917 228.508 0.99376 226.493 228.508 226.493 0 0 -0.0148661 0 0 0 
2.18 0.751973 138.035 126.59 -17.6079 130.917 10 126.59 -17.6079 1.5319 0.647191 130.165 0.957172 -137.283 0.142828 10.3345 0.0100263 0 1.01003 0 -1.84047 0 -0.840472 0 0 0 0.0949181 0 1.09492 0 130.917 188.42 0.751973 186.413 188.42 186.413 0 0 -0.00711098 0 0 0 
2.2 0.553084 137.785 129.492 -14.7457 130.916 10 129.492 -14.7457 1.38314 0.613891 130.363 0.977975 -137.232 0.122025 9.80493 0.00737445 0 1.00737 0 -1.83713 0 -0.837135 0 0 0 0.0915814 0 1.09158 0 130.916 145.114 0.553084 143.111 145.114 143.111 0 0 -0.00351513 0 0 0 
2.22 0.394044 137.43 131.482 -12.7959 130.916 10 131.482 -12.7959 1.26843 0.565287 130.522 0.992029 -137.036 0.107971 9.08427 0.00525392 0 1.00525 0 -1.8324 0 -0.8324 0 0 0 0.0868468 0 1.08685 0 130.916 99.4921 0.394044 97.4904 99.4921 97.4904 0 0 -0.0017925 0 0 0 
2.24 0.262454 136.849 132.538 -11.78 130.916 10 132.538 -11.78 1.17632 0.482923 130.654 0.999112 -136.587 0.100888 7.98096 0.00349939 0 1.0035 0 -1.82466 0 -0.824657 0 0 0 0.0791049 0 1.0791 0 130.916 52.7958 0.262454 50.7949 52.7958 50.7949 0 0 -0.000878204 0 0 0 
2.26 0.0807028 135.264 132.72 -11.6384 130.916 10 132.72 -11.6384 1.05318 0.24657 130.836 0.999112 -135.183 0.100888 5.40675 0.00107604 0 1.00108 0 -1.80352 0 -0.803523 0 0 0 0.05797 0 1.05797 0 130.916 9.07932 0.0807028 7.07916 9.07932 7.07916 0 0 -0.000168644 0 0 0 
2.28 -0.893742 125.422 132.76 -11.6384 130.916 10 132.76 -11.6384 0.469798 -0.901008 131.81 0.992029 -126.316 0.107971 -0.902403 -0.0119166 0 0.988083 0 -1.67229 0 -0.672291 0 0 0 -0.0732611 0 0.926739 0 130.916 1.99996 -0.893742 -1.26966e-006 1.99996 -1.26966e-006 0 0 -1.82352e-006 0 0 0 
2.3 -2.82879 108.939 132.8 -11.6384 130.916 10 132.8 -11.6384 -0.350282 -0.144994 133.745 0.977975 -111.768 0.122025 0.708103 -0.0377173 0 0.962283 0 -1.45252 0 -0.452517 0 0 0 -0.293036 0 0.706964 0 130.916 1.9998 -2.82879 -4.70368e-006 1.9998 -4.70368e-006 0 0 3.11172e-005 0 0 0 
2.32 -5.77741 89.7109 132.84 -11.6384 130.916 10 132.84 -11.6384 -0.930115 0.982227 136.694 0.957172 -95.4883 0.142828 0.130043 -0.0770322 0 0.922968 0 -1.19615 0 -0.196145 0 0 0 -0.549407 0 0.450593 0 130.916 1.99993 -5.77741 2.03501e-006 1.99993 2.03501e-006 0 0 2.81841e-005 0 0 0 
2.34 -9.8222 70.3789 132.88 -11.6384 130.916 10 132.88 -11.6384 -0.886436 -0.418305 140.739 0.929948 -80.2011 0.170052 -0.977515 -0.130963 0 0.869037 0 -0.938385 0 0.061615 0 0 0 -0.807168 0 0.192832 0 130.916 2.00001 -9.8222 3.4569e-005 2.00001 3.4569e-005 0 0 -0.000157402 0 0 0 
2.36 -15.08 52.0152 132.92 -11.6384 130.916 10 132.92 -11.6384 -0.194206 -0.819915 145.996 0.896731 -67.0953 0.203269 0.356274 -0.201067 0 0.798933 0 -0.693536 0 0.306464 0 0 0 -1.05202 0 -0.0520161 0 130.916 1.99981 -15.08 -2.68263e-006 1.99981 -2.68263e-006 0 0 0.000182455 0 0 0 
2.38 -21.7088 34.6589 132.96 -11.6384 130.916 10 132.96 -11.6384 0.682546 0.740532 152.625 0.858046 -56.3677 0.241954 0.904404 -0.289451 0 0.710549 0 -0.462118 0 0.537882 0 0 0 -1.28343 0 -0.283434 0 130.916 1.99987 -21.7088 2.64329e-005 1.99987 2.64329e-005 0 0 -2.7948e-005 0 0 0 
2.4 -29.9172 17.8536 133 -11.6384 130.916 10 133 -11.6384 0.980419 0.217181 160.834 0.814503 -47.7708 0.285497 -0.551712 -0.398896 0 0.601104 0 -0.238047 0 0.761953 0 0 0 -1.50751 0 -0.507505 0 130.916 1.99984 -29.9172 -0.000110651 1.99984 -0.000110651 0 0 3.40972e-005 0 0 0 
2.42 -39.9774 0.95282 133.04 -11.6384 130.916 10 133.04 -11.6384 0.25652 0.438391 170.894 0.766789 -40.9302 0.333211 -0.501813 -0.533032 0 0.466968 0 -0.0127043 0 0.987296 0 0 0 -1.73285 0 -0.732848 0 130.916 1.99987 -39.9774 -0.000125687 1.99987 -0.000125687 0 0 -1.96806e-005 0 0 0 
2.44 -47.3505 -6.55529 131.039 -13.6794 132.957 10 131.039 -13.6794 -0.478221 9.16721 180.308 0.715656 -40.7953 0.384344 0.822637 -0.631341 0 0.368659 0 0.0874038 0 1.0874 0 0 0 -1.86017 0 -0.86017 0 132.957 -100.051 -47.3505 -102.051 -100.051 -102.051 0 0 102.051 0 0 0 
2.46 -52.0577 -7.18153 127.098 -17.6598 136.938 10 127.098 -17.6598 -0.822293 10.47 188.996 0.66191 -44.8762 0.43809 0.93898 -0.694103 0 0.305897 0 0.0957537 0 1.09575 0 0 0 -1.92159 0 -0.921592 0 136.938 -197.019 -52.0577 -199.019 -197.019 -199.019 0 0 199.019 0 0 0 
2.48 -56.8216 -7.35379 122.381 -22.4173 141.695 10 122.381 -22.4173 -0.989803 10.8485 198.517 0.6064 -49.4678 0.4936 -0.43942 -0.757621 0 0.242379 0 0.0980506 0 1.09805 0 0 0 -1.98732 0 -0.987322 0 141.695 -235.875 -56.8216 -237.875 -235.875 -237.875 0 0 237.875 0 0 0 
2.5 -61.8865 -7.46646 116.907 -27.931 147.035 10 116.907 -27.931 -0.942573 11.1009 208.922 0.55 -54.4201 0.55 -5.63027 -0.825154 0 0.174846 0 0.0995528 0 1.09955 0 0 0 -2.06002 0 -1.06002 0 147.035 -273.687 -61.8865 -275.687 -273.687 -275.687 0 0 266.989 0 0 0 
2.52 -68.1427 -6.9677 109.781 -35.0965 150.215 10 109.781 -35.0965 -0.597926 10.0125 218.358 0.4936 -61.175 0.6064 -10.4727 -0.908569 0 0.0914307 0 0.0929027 0 1.0929 0 0 0 -2.09577 0 -1.09577 0 150.215 -356.274 -68.1427 -358.274 -356.274 -358.274 0 0 158.998 0 0 0 
2.54 -75.1011 -6.18638 101.303 -43.6154 151.571 10 101.303 -43.6154 0.00943281 8.45146 226.672 0.43809 -68.9147 0.66191 -11.77 -1.00135 0 -0.00134757 0 0.0824851 0 1.08249 0 0 0 -2.10343 0 -1.10343 0 151.571 -423.942 -75.1011 -425.942 -423.942 -425.942 0 0 67.7857 0 0 0 
2.56 -82.2366 -5.637 92.139 -52.8189 152.29 10 92.139 -52.8189 0.626038 7.45321 234.527 0.384344 -76.5996 0.715656 -12.1738 -1.09649 0 -0.0964875 0 0.07516 0 1.07516 0 0 0 -2.1057 0 -1.1057 0 152.29 -458.18 -82.2366 -460.18 -458.18 -460.18 0 0 35.9748 0 0 0 
2.58 -89.2098 -5.25435 82.6217 -62.3762 152.744 10 82.6217 -62.3762 0.972169 6.8038 241.954 0.333211 -83.9555 0.766789 -12.3459 -1.18946 0 -0.189465 0 0.070058 0 1.07006 0 0 0 -2.10665 0 -1.10665 0 152.744 -475.861 -89.2098 -477.861 -475.861 -477.861 0 0 22.7015 0 0 0 
2.6 -95.8004 -4.96073 73.0487 -71.9893 153.059 10 73.0487 -71.9893 0.922469 6.33002 248.86 0.285497 -90.8397 0.814503 -12.3981 -1.27734 0 -0.277339 0 0.0661431 0 1.06614 0 0 0 -2.10694 0 -1.10694 0 153.059 -478.654 -95.8004 -480.654 -478.654 -480.654 0 0 15.7569 0 0 0 
2.62 -101.848 -4.71255 63.7313 -81.3466 153.289 10 63.7313 -81.3466 0.547127 5.94568 255.137 0.241954 -97.1353 0.858046 -12.3526 -1.35797 0 -0.357972 0 0.062834 0 1.06283 0 0 0 -2.10669 0 -1.10669 0 153.289 -465.868 -101.848 -467.868 -465.868 -467.868 0 0 11.4711 0 0 0 
2.64 -107.223 -4.48376 54.9885 -90.1294 153.459 10 54.9885 -90.1294 0.0329357 5.60412 260.682 0.203269 -102.739 0.896731 -12.2104 -1.42964 0 -0.429639 0 0.0597835 0 1.05978 0 0 0 -2.1059 0 -1.1059 0 153.459 -437.139 -107.223 -439.139 -437.139 -439.139 0 0 8.49497 0 0 0 
2.66 -111.816 -4.25526 47.1319 -98.026 153.584 10 47.1319 -98.026 -0.435078 5.27491 265.4 0.170052 -107.561 0.929948 -11.9628 -1.49088 0 -0.490882 0 0.0567368 0 1.05674 0 0 0 -2.10452 0 -1.10452 0 153.584 -392.832 -111.816 -394.831 -392.832 -394.831 0 0 6.24339 0 0 0 
2.68 -115.533 -4.00828 40.4499 -104.748 153.672 10 40.4499 -104.748 -0.754623 4.93215 269.205 0.142828 -111.524 0.957172 -11.5911 -1.54043 0 -0.540434 0 0.0534437 0 1.05344 0 0 0 -2.10241 0 -1.10241 0 153.672 -334.097 -115.533 -336.097 -334.097 -336.097 0 0 4.43224 0 0 0 
2.7 -118.286 -3.71715 35.1927 -110.045 153.731 10 35.1927 -110.045 -0.918781 4.54513 272.016 0.122025 -114.569 0.977975 -11.0588 -1.57714 0 -0.577143 0 0.049562 0 1.04956 0 0 0 -2.0993 0 -1.0993 0 153.731 -262.863 -118.286 -264.863 -262.863 -264.863 0 0 2.91794 0 0 0 
2.72 -119.984 -3.33342 31.5567 -113.721 153.763 10 31.5567 -113.721 -0.978087 4.06222 273.748 0.107971 -116.651 0.992029 -10.2872 -1.59979 0 -0.599792 0 0.0444456 0 1.04445 0 0 0 -2.09462 0 -1.09462 0 153.763 -181.796 -119.984 -183.796 -181.796 -183.796 0 0 1.63787 0 0 0 
2.74 -120.476 -2.72205 29.6687 -115.649 153.776 10 29.6687 -115.649 -0.988438 3.35399 274.251 0.100888 -117.754 0.999112 -9.05272 -1.60634 0 -0.606345 0 0.036294 0 1.03629 0 0 0 -2.08663 0 -1.08663 0 153.776 -94.4043 -120.476 -96.4041 -94.4043 -96.4041 0 0 0.605379 0 0 0 
2.76 -118.819 -0.857685 29.5015 -115.856 153.776 10 29.5015 -115.856 -0.941173 1.61341 272.595 0.100888 -117.961 0.999112 -5.82612 -1.58425 0 -0.584251 0 0.0114358 0 1.01144 0 0 0 -2.06178 0 -1.06178 0 153.776 -8.35772 -118.819 -10.3576 -8.35772 -10.3576 0 0 0.00988375 0 0 0 
2.78 -101.307 17.496 29.5415 -115.856 153.776 10 29.5415 -115.856 0.591468 0.16639 255.083 0.107971 -118.803 0.992029 0.399438 -1.35076 0 -0.350765 0 -0.23328 0 0.76672 0 0 0 -1.81706 0 -0.817063 0 153.776 1.99991 -101.307 1.43409e-005 1.99991 1.43409e-005 0 0 7.64659e-005 0 0 0 
2.8 -72.2567 48.2539 29.5815 -115.856 153.776 10 29.5815 -115.856 -0.253309 -0.555612 226.032 0.122025 -120.511 0.977975 0.206256 -0.963422 0 0.0365775 0 -0.643385 0 0.356615 0 0 0 -1.40696 0 -0.406958 0 153.776 1.99991 -72.2567 0.00010566 1.99991 0.00010566 0 0 7.63317e-005 0 0 0 
2.82 -39.6145 83.5152 29.6215 -115.856 153.776 10 29.6215 -115.856 0.293395 0.714895 193.39 0.142828 -123.13 0.957172 -0.428338 -0.528194 0 0.471806 0 -1.11354 0 -0.113537 0 0 0 -0.936806 0 0.0631939 0 153.776 1.99999 -39.6145 -5.5459e-006 1.99999 -5.5459e-006 0 0 -0.000174181 0 0 0 
2.84 -8.88884 117.846 29.6615 -115.856 153.776 10 29.6615 -115.856 -0.955029 -0.897829 162.665 0.170052 -126.734 0.929948 0.639621 -0.118518 0 0.881482 0 -1.57127 0 -0.571275 0 0 0 -0.479068 0 0.520932 0 153.776 1.9998 -8.88884 -9.73718e-005 1.9998 -9.73718e-005 0 0 7.16714e-005 0 0 0 
2.86 6.47169 137.901 31.5638 -115.856 151.913 10 31.5638 -115.856 9.00173 0.629364 145.442 0.203269 -131.429 0.896731 -0.355805 0.0862892 0 1.08629 0 -1.83867 0 -0.838675 0 0 0 -0.186837 0 0.813163 0 151.913 95.1148 6.47169 -7.10294e-005 95.1148 -7.10294e-005 0 0 -93.115 0 0 0 
2.88 7.26557 144.62 35.9472 -115.856 147.57 10 35.9472 -115.856 10.6536 0.889716 140.304 0.241954 -137.354 0.858046 -0.388545 0.0968742 0 1.09687 0 -1.92827 0 -0.928266 0 0 0 -0.0393343 0 0.960666 0 147.57 219.17 7.26557 -1.94198e-005 219.17 -1.94198e-005 0 0 -217.17 0 0 0 
2.9 7.10576 150.1 41.0522 -114.469 143.893 10 41.0522 -114.469 10.3064 -1.0657 136.787 0.285497 -142.994 0.814503 8.49044 0.0947434 0 1.09474 0 -2.00133 0 -1.00133 0 0 0 0.0827597 0 1.08276 0 143.893 255.249 7.10576 69.375 255.249 69.375 0 0 -183.874 0 0 0 
2.92 5.88253 150.45 47.667 -108.853 142.934 10 47.667 -108.853 7.88956 -1.30827 137.051 0.333211 -144.567 0.766789 11.2131 0.0784338 0 1.07843 0 -2.006 0 -1.006 0 0 0 0.100213 0 1.10021 0 142.934 330.742 5.88253 280.811 330.742 280.811 0 0 -47.9326 0 0 0 
2.94 4.99596 150.317 54.889 -102 142.604 10 54.889 -102 6.38577 -1.21443 137.608 0.384344 -145.321 0.715656 11.6665 0.0666128 0 1.06661 0 -2.00423 0 -1.00423 0 0 0 0.102839 0 1.10284 0 142.604 361.099 4.99596 342.627 361.099 342.627 0 0 -16.4733 0 0 0 
2.96 4.35745 150.255 62.5017 -94.5708 142.461 10 62.5017 -94.5708 5.42069 -1.17091 138.103 0.43809 -145.897 0.66191 11.8559 0.0580994 0 1.0581 0 -2.00339 0 -1.00339 0 0 0 0.103916 0 1.10392 0 142.461 380.636 4.35745 371.463 380.636 371.463 0 0 -7.17349 0 0 0 
2.98 3.82376 150.234 70.3977 -86.783 142.393 10 70.3977 -86.783 4.68475 -1.15656 138.569 0.4936 -146.41 0.6064 11.9678 0.0509835 0 1.05098 0 -2.00312 0 -1.00312 0 0 0 0.104546 0 1.10455 0 142.393 394.799 3.82376 389.392 394.799 389.392 0 0 -3.40789 0 0 0 
3 3.33567 150.227 78.4633 -78.7902 142.36 10 78.4633 -78.7902 4.06496 -1.15193 139.024 0.55 -146.891 0.55 12.0299 0.0444756 0 1.04448 0 -2.00303 0 -1.00303 0 0 0 0.104895 0 1.10489 0 142.36 403.282 3.33567 399.639 403.282 399.639 0 0 -1.6443 0 0 0 
3.02 2.86993 150.22 86.5773 -70.7318 142.344 10 86.5773 -70.7318 3.51861 -1.14691 139.474 0.6064 -147.35 0.4936 12.0495 0.0382658 0 1.03827 0 -2.00293 0 -1.00293 0 0 0 0.105004 0 1.105 0 142.344 405.697 2.86993 402.92 405.697 402.92 0 0 -0.7783 0 0 0 
3.04 2.41913 150.204 94.6132 -62.7429 142.337 10 94.6132 -62.7429 3.02966 -1.1361 139.918 0.66191 -147.785 0.43809 12.0287 0.0322551 0 1.03226 0 -2.00272 0 -1.00272 0 0 0 0.104888 0 1.10489 0 142.337 401.799 2.41913 399.445 401.799 399.445 0 0 -0.354965 0 0 0 
3.06 1.9835 150.175 102.443 -54.9565 142.334 10 102.443 -54.9565 2.59266 -1.11644 140.351 0.715656 -148.191 0.384344 11.9673 0.0264467 0 1.02645 0 -2.00233 0 -1.00233 0 0 0 0.104544 0 1.10454 0 142.334 391.477 1.9835 389.323 391.477 389.323 0 0 -0.154424 0 0 0 
3.08 1.56697 150.13 109.938 -47.5028 142.333 10 109.938 -47.5028 2.20592 -1.086 140.766 0.766789 -148.563 0.333211 11.8636 0.0208929 0 1.02089 0 -2.00173 0 -1.00173 0 0 0 0.103959 0 1.10396 0 142.333 374.749 1.56697 372.686 374.749 372.686 0 0 -0.0636057 0 0 0 
3.1 1.17498 150.066 116.973 -40.5078 142.332 10 116.973 -40.5078 1.86849 -1.0433 141.157 0.814503 -148.891 0.285497 11.7144 0.0156664 0 1.01567 0 -2.00088 0 -1.00088 0 0 0 0.103112 0 1.10311 0 142.332 351.771 1.17498 349.746 351.771 349.746 0 0 -0.0245551 0 0 0 
3.12 0.813271 149.98 123.43 -34.0914 142.332 10 123.43 -34.0914 1.57895 -0.986796 141.519 0.858046 -149.166 0.241954 11.5146 0.0108436 0 1.01084 0 -1.99973 0 -0.99973 0 0 0 0.101967 0 1.10197 0 142.332 322.83 0.813271 320.822 322.83 320.822 0 0 -0.00868762 0 0 0 
3.14 0.487101 149.867 129.197 -28.3644 142.332 10 129.197 -28.3644 1.3351 -0.914564 141.845 0.896731 -149.38 0.203269 11.2568 0.00649468 0 1.00649 0 -1.99823 0 -0.998232 0 0 0 0.10047 0 1.10047 0 142.332 288.353 0.487101 286.351 288.353 286.351 0 0 -0.0026462 0 0 0 
3.16 0.200729 149.722 134.175 -23.4265 142.332 10 134.175 -23.4265 1.13397 -0.823794 142.131 0.929948 -149.521 0.170052 10.9292 0.00267639 0 1.00268 0 -1.9963 0 -0.996295 0 0 0 0.0985335 0 1.09853 0 142.332 248.896 0.200729 246.895 248.896 246.895 0 0 -0.000551554 0 0 0 
