t 1 2 3 4 5 6 7 jL1 8 jL2 9 jE11 jO1 jV1 
16.48 0.602227 1.80668 1.86624 0.900551 1.19913 0.602227 0 0 0 0 0.80668 2.18266 -2.39826 1.79603 
16.5 0.613919 1.84176 1.86624 0.900551 1.19854 0.613919 0 0 0 0 0.841758 2.18266 -2.39709 1.78317 
16.52 0.625362 1.87609 1.86624 0.900551 1.19748 0.625362 0 0 0 0 0.876085 2.18266 -2.39496 1.7696 
16.54 0.636549 1.90965 1.86624 0.900551 1.19594 0.636549 0 0 0 0 0.909648 2.18266 -2.39187 1.75532 
16.56 0.647478 1.94243 1.86624 0.900551 1.19392 0.647478 0 0 0 0 0.942435 2.18266 -2.38783 1.74035 
16.58 0.658144 1.97443 1.86624 0.900551 1.19142 0.658144 0 0 0 0 0.974431 2.18266 -2.38284 1.72469 
16.6 0.668542 2.00563 1.86624 0.900551 1.18845 0.668542 0 0 0 0 1.00563 2.18266 -2.37689 1.70835 
16.62 0.678668 2.03601 1.86624 0.900551 1.185 0.678668 0 0 0 0 1.03601 2.18266 -2.37 1.69133 
16.64 0.68852 2.06556 1.86624 0.900551 1.18108 0.68852 0 0 0 0 1.06556 2.18266 -2.36216 1.67364 
16.66 0.698092 2.09427 1.86624 0.900551 1.17669 0.698092 0 0 0 0 1.09427 2.18266 -2.35338 1.65529 
16.68 0.707381 2.12214 1.86624 0.900551 1.17183 0.707381 0 0 0 0 1.12214 2.18266 -2.34366 1.63628 
16.7 0.716383 2.14915 1.86624 0.900551 1.16651 0.716383 0 0 0 0 1.14915 2.18266 -2.33301 1.61663 
16.72 0.725095 2.17529 1.86624 0.900551 1.16072 0.725095 0 0 0 0 1.17529 2.18266 -2.32143 1.59634 
16.74 0.733514 2.20054 1.86624 0.900551 1.15447 0.733514 0 0 0 0 1.20054 2.18266 -2.30893 1.57542 
16.76 0.741637 2.22491 1.86624 0.900551 1.14775 0.741637 0 0 0 0 1.22491 2.18266 -2.29551 1.55387 
16.78 0.749459 2.24838 1.86624 0.900551 1.14059 0.749459 0 0 0 0 1.24838 2.18266 -2.28118 1.53172 
16.8 0.756979 2.27094 1.86624 0.900551 1.13297 0.756979 0 0 0 0 1.27094 2.18266 -2.26594 1.50896 
16.82 0.764193 2.29258 1.86624 0.900551 1.1249 0.764193 0 0 0 0 1.29258 2.18266 -2.2498 1.4856 
16.84 0.771099 2.3133 1.86624 0.900551 1.11638 0.771099 0 0 0 0 1.3133 2.18266 -2.23276 1.46167 
16.86 0.777694 2.33308 1.86624 0.900551 1.10742 0.777694 0 0 0 0 1.33308 2.18266 -2.21485 1.43715 
16.88 0.783975 2.35192 1.86624 0.900551 1.09802 0.783975 0 0 0 0 1.35192 2.18266 -2.19605 1.41207 
16.9 0.78994 2.36982 1.86624 0.900551 1.08819 0.78994 0 0 0 0 1.36982 2.18266 -2.17638 1.38644 
16.92 0.795586 2.38676 1.86624 0.900551 1.07793 0.795586 0 0 0 0 1.38676 2.18266 -2.15585 1.36027 
16.94 0.800913 2.40274 1.86624 0.900551 1.06723 0.800913 0 0 0 0 1.40274 2.18266 -2.13447 1.33356 
16.96 0.805917 2.41775 1.86624 0.900551 1.05612 0.805917 0 0 0 0 1.41775 2.18266 -2.11224 1.30632 
16.98 0.810597 2.43179 1.86624 0.900551 1.04459 0.810597 0 0 0 0 1.43179 2.18266 -2.08918 1.27858 
17 0.81495 2.44485 1.86624 0.900551 1.03264 0.81495 0 0 0 0 1.44485 2.18266 -2.06528 1.25033 
17.02 0.818977 2.45693 1.86624 0.900551 1.02029 0.818977 0 0 0 0 1.45693 2.18266 -2.04058 1.2216 
17.04 0.822674 2.46802 1.86624 0.900551 1.00753 0.822674 0 0 0 0 1.46802 2.18266 -2.01507 1.19239 
17.06 0.826041 2.47812 1.86624 0.900551 0.994379 0.826041 0 0 0 0 1.47812 2.18266 -1.98876 1.16272 
17.08 0.829076 2.48723 1.86624 0.900551 0.980832 0.829076 0 0 0 0 1.48723 2.18266 -1.96166 1.13259 
17.1 0.831778 2.49533 1.86624 0.900551 0.966899 0.831778 0 0 0 0 1.49533 2.18266 -1.9338 1.10202 
17.12 0.834147 2.50244 1.86624 0.900551 0.952585 0.834147 0 0 0 0 1.50244 2.18266 -1.90517 1.07102 
17.14 0.836181 2.50854 1.86624 0.900551 0.937896 0.836181 0 0 0 0 1.50854 2.18266 -1.87579 1.03961 
17.16 0.83788 2.51364 1.86624 0.900551 0.922837 0.83788 0 0 0 0 1.51364 2.18266 -1.84567 1.00779 
17.18 0.839244 2.51773 1.86624 0.900551 0.907416 0.839244 0 0 0 0 1.51773 2.18266 -1.81483 0.975588 
17.2 0.840271 2.52081 1.86624 0.900551 0.891638 0.840271 0 0 0 0 1.52081 2.18266 -1.78328 0.943004 
17.22 0.840962 2.52289 1.86624 0.900551 0.87551 0.840962 0 0 0 0 1.52289 2.18266 -1.75102 0.910057 
17.24 0.841317 2.52395 1.86624 0.900551 0.859038 0.841317 0 0 0 0 1.52395 2.18266 -1.71808 0.876759 
17.26 0.841334 2.524 1.86624 0.900551 0.842229 0.841334 0 0 0 0 1.524 2.18266 -1.68446 0.843123 
17.28 0.841016 2.52305 1.86624 0.900551 0.82509 0.841016 0 0 0 0 1.52305 2.18266 -1.65018 0.809164 
17.3 0.840361 2.52108 1.86624 0.900551 0.807628 0.840361 0 0 0 0 1.52108 2.18266 -1.61526 0.774895 
17.32 0.839371 2.51811 1.86624 0.900551 0.78985 0.839371 0 0 0 0 1.51811 2.18266 -1.5797 0.74033 
17.34 0.838045 2.51414 1.86624 0.900551 0.771764 0.838045 0 0 0 0 1.51414 2.18266 -1.54353 0.705482 
17.36 0.836385 2.50916 1.86624 0.900551 0.753376 0.836385 0 0 0 0 1.50916 2.18266 -1.50675 0.670367 
17.38 0.834391 2.50317 1.86624 0.900551 0.734694 0.834391 0 0 0 0 1.50317 2.18266 -1.46939 0.634997 
17.4 0.832064 2.49619 1.86624 0.900551 0.715726 0.832064 0 0 0 0 1.49619 2.18266 -1.43145 0.599388 
17.42 0.829406 2.48822 1.86624 0.900551 0.696479 0.829406 0 0 0 0 1.48822 2.18266 -1.39296 0.563553 
17.44 0.826417 2.47925 1.86624 0.900551 0.676962 0.826417 0 0 0 0 1.47925 2.18266 -1.35392 0.527507 
17.46 0.823098 2.4693 1.86624 0.900551 0.657182 0.823098 0 0 0 0 1.4693 2.18266 -1.31436 0.491265 
17.48 0.819452 2.45836 1.86624 0.900551 0.637147 0.819452 0 0 0 0 1.45836 2.18266 -1.27429 0.454841 
17.5 0.81548 2.44644 1.86624 0.900551 0.616865 0.81548 0 0 0 0 1.44644 2.18266 -1.23373 0.418249 
17.52 0.811183 2.43355 1.86624 0.900551 0.596344 0.811183 0 0 0 0 1.43355 2.18266 -1.19269 0.381505 
17.54 0.806564 2.41969 1.86624 0.900551 0.575593 0.806564 0 0 0 0 1.41969 2.18266 -1.15119 0.344623 
17.56 0.801624 2.40487 1.86624 0.900551 0.554621 0.801624 0 0 0 0 1.40487 2.18266 -1.10924 0.307618 
17.58 0.796365 2.3891 1.86624 0.900551 0.533435 0.796365 0 0 0 0 1.3891 2.18266 -1.06687 0.270505 
17.6 0.79079 2.37237 1.86624 0.900551 0.512044 0.79079 0 0 0 0 1.37237 2.18266 -1.02409 0.233298 
17.62 0.784901 2.3547 1.86624 0.900551 0.490457 0.784901 0 0 0 0 1.3547 2.18266 -0.980915 0.196013 
17.64 0.778701 2.3361 1.86624 0.900551 0.468683 0.778701 0 0 0 0 1.3361 2.18266 -0.937366 0.158665 
17.66 0.772192 2.31658 1.86624 0.900551 0.44673 0.772192 0 0 0 0 1.31658 2.18266 -0.89346 0.121268 
17.68 0.765376 2.29613 1.86624 0.900551 0.424607 0.765376 0 0 0 0 1.29613 2.18266 -0.849214 0.0838378 
17.7 0.758258 2.27477 1.86624 0.900551 0.402323 0.758258 0 0 0 0 1.27477 2.18266 -0.804646 0.0463888 
17.72 0.750839 2.25252 1.86624 0.900551 0.379887 0.750839 0 0 0 0 1.25252 2.18266 -0.759775 0.00893619 
17.74 0.743122 2.22937 1.86624 0.900551 0.357309 0.743122 0 0 0 0 1.22937 2.18266 -0.714617 -0.028505 
17.76 0.735112 2.20534 1.86624 0.900551 0.334596 0.735112 0 0 0 0 1.20534 2.18266 -0.669192 -0.0659198 
17.78 0.726811 2.18043 1.86624 0.900551 0.311759 0.726811 0 0 0 0 1.18043 2.18266 -0.623518 -0.103293 
17.8 0.718223 2.15467 1.86624 0.900551 0.288806 0.718223 0 0 0 0 1.15467 2.18266 -0.577612 -0.14061 
17.82 0.709351 2.12805 1.86624 0.900551 0.265747 0.709351 0 0 0 0 1.12805 2.18266 -0.531494 -0.177857 
17.84 0.700198 2.1006 1.86624 0.900551 0.242591 0.700198 0 0 0 0 1.1006 2.18266 -0.485182 -0.215017 
17.86 0.69077 2.07231 1.86624 0.900551 0.219347 0.69077 0 0 0 0 1.07231 2.18266 -0.438694 -0.252076 
17.88 0.681069 2.04321 1.86624 0.900551 0.196025 0.681069 0 0 0 0 1.04321 2.18266 -0.39205 -0.28902 
17.9 0.6711 2.0133 1.86624 0.900551 0.172633 0.6711 0 0 0 0 1.0133 2.18266 -0.345267 -0.325833 
17.92 0.660866 1.9826 1.86624 0.900551 0.149182 0.660866 0 0 0 0 0.982598 2.18266 -0.298365 -0.362501 
17.94 0.650372 1.95112 1.86624 0.900551 0.125681 0.650372 0 0 0 0 0.951117 2.18266 -0.251362 -0.39901 
17.96 0.639623 1.91887 1.86624 0.900551 0.102139 0.639623 0 0 0 0 0.918868 2.18266 -0.204278 -0.435345 
17.98 0.628621 1.88586 1.86624 0.900551 0.0785655 0.628621 0 0 0 0 0.885864 2.18266 -0.157131 -0.47149 
18 0.617373 1.85212 1.86624 0.900551 0.05497 0.617373 0 0 0 0 0.85212 2.18266 -0.10994 -0.507433 
18.02 0.605883 1.81765 1.86624 0.900551 0.0313619 0.605883 0 0 0 0 0.817649 2.18266 -0.0627238 -0.543159 
18.04 0.594155 1.78246 1.86624 0.900551 0.00775069 0.594155 0 0 0 0 0.782465 2.18266 -0.0155014 -0.578654 
18.06 0.582194 1.74658 1.86624 0.900551 -0.0158541 0.582194 0 0 0 0 0.746582 2.18266 0.0317083 -0.613902 
18.08 0.570005 1.71001 1.86624 0.900551 -0.0394432 0.570005 0 0 0 0 0.710015 2.18266 0.0788864 -0.648891 
18.1 0.557593 1.67278 1.86624 0.900551 -0.0630071 0.557593 0 0 0 0 0.672779 2.18266 0.126014 -0.683607 
18.12 0.544963 1.63489 1.86624 0.900551 -0.0865363 0.544963 0 0 0 0 0.634889 2.18266 0.173073 -0.718036 
18.14 0.53212 1.59636 1.86624 0.900551 -0.110022 0.53212 0 0 0 0 0.59636 2.18266 0.220043 -0.752163 
18.16 0.51907 1.55721 1.86624 0.900551 -0.133453 0.51907 0 0 0 0 0.557209 2.18266 0.266907 -0.785977 
18.18 0.505817 1.51745 1.86624 0.900551 -0.156823 0.505817 0 0 0 0 0.517451 2.18266 0.313645 -0.819462 
18.2 0.492367 1.4771 1.86624 0.900551 -0.18012 0.492367 0 0 0 0 0.477102 2.18266 0.360239 -0.852606 
18.22 0.478726 1.43618 1.86624 0.900551 -0.203335 0.478726 0 0 0 0 0.436178 2.18266 0.406671 -0.885397 
18.24 0.464899 1.3947 1.86624 0.900551 -0.226461 0.464899 0 0 0 0 0.394696 2.18266 0.452921 -0.91782 
18.26 0.450891 1.35267 1.86624 0.900551 -0.249486 0.450891 0 0 0 0 0.352674 2.18266 0.498972 -0.949863 
18.28 0.436709 1.31013 1.86624 0.900551 -0.272402 0.436709 0 0 0 0 0.310127 2.18266 0.544805 -0.981514 
18.3 0.422358 1.26707 1.86624 0.900551 -0.295201 0.422358 0 0 0 0 0.267073 2.18266 0.590401 -1.01276 
18.32 0.407844 1.22353 1.86624 0.900551 -0.317872 0.407844 0 0 0 0 0.223531 2.18266 0.635744 -1.04359 
18.34 0.393172 1.17952 1.86624 0.900551 -0.340407 0.393172 0 0 0 0 0.179516 2.18266 0.680814 -1.07399 
18.36 0.378349 1.13505 1.86624 0.900551 -0.362797 0.378349 0 0 0 0 0.135047 2.18266 0.725593 -1.10394 
18.38 0.363381 1.09014 1.86624 0.900551 -0.385033 0.363381 0 0 0 0 0.0901423 2.18266 0.770065 -1.13345 
18.4 0.348273 1.04482 1.86624 0.900551 -0.407106 0.348273 0 0 0 0 0.0448195 2.18266 0.814211 -1.16248 
18.42 0.333032 0.999097 1.86624 0.900551 -0.429007 0.333032 0 0 0 0 -0.000902818 2.18266 0.858014 -1.19105 
18.44 0.317665 0.952994 1.86624 0.900551 -0.450728 0.317665 0 0 0 0 -0.0470064 2.18266 0.901456 -1.21912 
18.46 0.302176 0.906527 1.86624 0.900551 -0.47226 0.302176 0 0 0 0 -0.0934726 2.18266 0.944521 -1.2467 
18.48 0.286572 0.859717 1.86624 0.900551 -0.493595 0.286572 0 0 0 0 -0.140283 2.18266 0.987191 -1.27376 
18.5 0.270861 0.812582 1.86624 0.900551 -0.514724 0.270861 0 0 0 0 -0.187418 2.18266 1.02945 -1.30031 
18.52 0.255047 0.765141 1.86624 0.900551 -0.535639 0.255047 0 0 0 0 -0.234859 2.18266 1.07128 -1.32632 
18.54 0.239138 0.717413 1.86624 0.900551 -0.556331 0.239138 0 0 0 0 -0.282587 2.18266 1.11266 -1.3518 
18.56 0.223139 0.669417 1.86624 0.900551 -0.576792 0.223139 0 0 0 0 -0.330583 2.18266 1.15358 -1.37672 
18.58 0.207058 0.621173 1.86624 0.900551 -0.597015 0.207058 0 0 0 0 -0.378827 2.18266 1.19403 -1.40109 
18.6 0.1909 0.572699 1.86624 0.900551 -0.616991 0.1909 0 0 0 0 -0.427301 2.18266 1.23398 -1.42488 
18.62 0.174672 0.524016 1.86624 0.900551 -0.636712 0.174672 0 0 0 0 -0.475984 2.18266 1.27342 -1.4481 
18.64 0.158381 0.475143 1.86624 0.900551 -0.656171 0.158381 0 0 0 0 -0.524857 2.18266 1.31234 -1.47072 
18.66 0.142033 0.4261 1.86624 0.900551 -0.675359 0.142033 0 0 0 0 -0.5739 2.18266 1.35072 -1.49275 
18.68 0.125635 0.376905 1.86624 0.900551 -0.69427 0.125635 0 0 0 0 -0.623095 2.18266 1.38854 -1.51417 
18.7 0.109193 0.32758 1.86624 0.900551 -0.712896 0.109193 0 0 0 0 -0.67242 2.18266 1.42579 -1.53498 
18.72 0.0927145 0.278143 1.86624 0.900551 -0.731229 0.0927145 0 0 0 0 -0.721857 2.18266 1.46246 -1.55517 
18.74 0.0762051 0.228615 1.86624 0.900551 -0.749262 0.0762051 0 0 0 0 -0.771385 2.18266 1.49852 -1.57473 
18.76 0.0596719 0.179016 1.86624 0.900551 -0.766989 0.0596719 0 0 0 0 -0.820984 2.18266 1.53398 -1.59365 
18.78 0.0431215 0.129364 1.86624 0.900551 -0.784402 0.0431215 0 0 0 0 -0.870636 2.18266 1.5688 -1.61192 
18.8 0.0265604 0.0796811 1.86624 0.900551 -0.801494 0.0265604 0 0 0 0 -0.920319 2.18266 1.60299 -1.62955 
18.82 0.00999529 0.0299859 1.86624 0.900551 -0.818259 0.00999529 0 0 0 0 -0.970014 2.18266 1.63652 -1.64651 
18.84 -0.00656716 -0.0197015 1.86624 0.900551 -0.83469 -0.00656716 0 0 0 0 -1.0197 2.18266 1.66938 -1.66281 
18.86 -0.0231204 -0.0693611 1.86624 0.900551 -0.850781 -0.0231204 0 0 0 0 -1.06936 2.18266 1.70156 -1.67844 
18.88 -0.0396577 -0.118973 1.86624 0.900551 -0.866525 -0.0396577 0 0 0 0 -1.11897 2.18266 1.73305 -1.69339 
18.9 -0.0561726 -0.168518 1.86624 0.900551 -0.881916 -0.0561726 0 0 0 0 -1.16852 2.18266 1.76383 -1.70766 
18.92 -0.0726584 -0.217975 1.86624 0.900551 -0.896949 -0.0726584 0 0 0 0 -1.21798 2.18266 1.7939 -1.72124 
18.94 -0.0891086 -0.267326 1.86624 0.900551 -0.911617 -0.0891086 0 0 0 0 -1.26733 2.18266 1.82323 -1.73413 
18.96 -0.105517 -0.31655 1.86624 0.900551 -0.925915 -0.105517 0 0 0 0 -1.31655 2.18266 1.85183 -1.74631 
18.98 -0.121876 -0.365627 1.86624 0.900551 -0.939836 -0.121876 0 0 0 0 -1.36563 2.18266 1.87967 -1.7578 
19 -0.13818 -0.414539 1.86624 0.900551 -0.953377 -0.13818 0 0 0 0 -1.41454 2.18266 1.90675 -1.76857 
19.02 -0.154422 -0.463266 1.86624 0.900551 -0.966531 -0.154422 0 0 0 0 -1.46327 2.18266 1.93306 -1.77864 
19.04 -0.170596 -0.511787 1.86624 0.900551 -0.979293 -0.170596 0 0 0 0 -1.51179 2.18266 1.95859 -1.78799 
19.06 -0.186695 -0.560085 1.86624 0.900551 -0.991658 -0.186695 0 0 0 0 -1.56009 2.18266 1.98332 -1.79662 
19.08 -0.202713 -0.60814 1.86624 0.900551 -1.00362 -0.202713 0 0 0 0 -1.60814 2.18266 2.00724 -1.80453 
19.1 -0.218644 -0.655932 1.86624 0.900551 -1.01518 -0.218644 0 0 0 0 -1.65593 2.18266 2.03036 -1.81172 
19.12 -0.234481 -0.703443 1.86624 0.900551 -1.02633 -0.234481 0 0 0 0 -1.70344 2.18266 2.05265 -1.81817 
19.14 -0.250218 -0.750653 1.86624 0.900551 -1.03706 -0.250218 0 0 0 0 -1.75065 2.18266 2.07412 -1.8239 
19.16 -0.265848 -0.797545 1.86624 0.900551 -1.04737 -0.265848 0 0 0 0 -1.79754 2.18266 2.09475 -1.8289 
19.18 -0.281366 -0.844098 1.86624 0.900551 -1.05726 -0.281366 0 0 0 0 -1.8441 2.18266 2.11453 -1.83316 
19.2 -0.296765 -0.890296 1.86624 0.900551 -1.06673 -0.296765 0 0 0 0 -1.8903 2.18266 2.13346 -1.83669 
19.22 -0.31204 -0.936119 1.86624 0.900551 -1.07576 -0.31204 0 0 0 0 -1.93612 2.18266 2.15152 -1.83948 
19.24 -0.327183 -0.98155 1.86624 0.900551 -1.08436 -0.327183 0 0 0 -0 -1.98155 2.18266 2.16872 -1.84154 
19.26 -0.34219 -1.02657 1.86624 0.900551 -1.09252 -0.34219 0 0 0 -0 -2.02657 2.18266 2.18505 -1.84286 
19.28 -0.357054 -1.07116 1.86624 0.900551 -1.10025 -0.357054 0 0 0 -0 -2.07116 2.18266 2.20049 -1.84344 
19.3 -0.371769 -1.11531 1.86624 0.900551 -1.10753 -0.371769 0 0 0 -0 -2.11531 2.18266 2.21505 -1.84328 
19.32 -0.38633 -1.15899 1.86624 0.900551 -1.11436 -0.38633 0 0 0 -0 -2.15899 2.18266 2.22872 -1.84239 
19.34 -0.40073 -1.20219 1.86624 0.900551 -1.12075 -0.40073 0 0 0 -0 -2.20219 2.18266 2.24149 -1.84076 
19.36 -0.414964 -1.24489 1.86624 0.900551 -1.12668 -0.414964 0 0 0 -0 -2.24489 2.18266 2.25336 -1.8384 
19.38 -0.429027 -1.28708 1.86624 0.900551 -1.13216 -0.429027 0 0 0 -0 -2.28708 2.18266 2.26433 -1.8353 
19.4 -0.442913 -1.32874 1.86624 0.900551 -1.13719 -0.442913 0 0 0 -0 -2.32874 2.18266 2.27438 -1.83147 
19.42 -0.456616 -1.36985 1.86624 0.900551 -1.14176 -0.456616 0 0 0 -0 -2.36985 2.18266 2.28352 -1.82691 
19.44 -0.47013 -1.41039 1.86624 0.900551 -1.14587 -0.47013 0 0 0 -0 -2.41039 2.18266 2.29175 -1.82162 
19.46 -0.483452 -1.45036 1.86624 0.900551 -1.14953 -0.483452 0 0 0 -0 -2.45036 2.18266 2.29905 -1.8156 
19.48 -0.496575 -1.48972 1.86624 0.900551 -1.15272 -0.496575 0 0 0 -0 -2.48972 2.18266 2.30543 -1.80886 
19.5 -0.509494 -1.52848 1.86624 0.900551 -1.15545 -0.509494 0 0 0 -0 -2.52848 2.18266 2.31089 -1.8014 
19.52 -0.522204 -1.56661 1.86624 0.900551 -1.15771 -0.522204 0 0 0 -0 -2.56661 2.18266 2.31543 -1.79322 
19.54 -0.5347 -1.6041 1.86624 0.900551 -1.15951 -0.5347 0 0 0 -0 -2.6041 2.18266 2.31903 -1.78433 
19.56 -0.546978 -1.64093 1.86624 0.900551 -1.16085 -0.546978 0 0 0 -0 -2.64093 2.18266 2.32171 -1.77473 
19.58 -0.559032 -1.67709 1.86624 0.900551 -1.16173 -0.559032 0 0 0 -0 -2.67709 2.18266 2.32345 -1.76442 
19.6 -0.570857 -1.71257 1.86624 0.900551 -1.16213 -0.570857 0 0 0 -0 -2.71257 2.18266 2.32427 -1.75341 
19.62 -0.58245 -1.74735 1.86624 0.900551 -1.16208 -0.58245 0 0 0 -0 -2.74735 2.18266 2.32416 -1.74171 
19.64 -0.593805 -1.78141 1.86624 0.900551 -1.16156 -0.593805 0 0 0 -0 -2.78141 2.18266 2.32311 -1.72931 
19.66 -0.604918 -1.81475 1.86624 0.900551 -1.16057 -0.604918 0 0 0 -0 -2.81475 2.18266 2.32114 -1.71623 
19.68 -0.615785 -1.84735 1.86624 0.900551 -1.15912 -0.615785 0 0 0 -0 -2.84735 2.18266 2.31825 -1.70246 
19.7 -0.626401 -1.8792 1.86624 0.900551 -1.15721 -0.626401 0 0 0 -0 -2.8792 2.18266 2.31442 -1.68802 
19.72 -0.636762 -1.91029 1.86624 0.900551 -1.15484 -0.636762 0 0 0 -0 -2.91029 2.18266 2.30967 -1.67291 
19.74 -0.646865 -1.9406 1.86624 0.900551 -1.152 -0.646865 0 0 0 -0 -2.9406 2.18266 2.30401 -1.65714 
19.76 -0.656705 -1.97012 1.86624 0.900551 -1.14871 -0.656705 0 0 0 -0 -2.97012 2.18266 2.29742 -1.64071 
19.78 -0.666279 -1.99884 1.86624 0.900551 -1.14496 -0.666279 0 0 0 -0 -2.99884 2.18266 2.28991 -1.62363 
19.8 -0.675582 -2.02675 1.86624 0.900551 -1.14075 -0.675582 0 0 0 -0 -3.02675 2.18266 2.2815 -1.60591 
19.82 -0.684612 -2.05383 1.86624 0.900551 -1.13609 -0.684612 0 0 0 -0 -3.05383 2.18266 2.27217 -1.58756 
19.84 -0.693364 -2.08009 1.86624 0.900551 -1.13097 -0.693364 0 0 0 -0 -3.08009 2.18266 2.26194 -1.56858 
19.86 -0.701835 -2.10551 1.86624 0.900551 -1.12541 -0.701835 0 0 0 -0 -3.10551 2.18266 2.25081 -1.54898 
19.88 -0.710022 -2.13007 1.86624 0.900551 -1.11939 -0.710022 0 0 0 -0 -3.13007 2.18266 2.23878 -1.52876 
19.9 -0.717923 -2.15377 1.86624 0.900551 -1.11293 -0.717923 0 0 0 -0 -3.15377 2.18266 2.22587 -1.50795 
19.92 -0.725533 -2.1766 1.86624 0.900551 -1.10603 -0.725533 0 0 0 -0 -3.1766 2.18266 2.21207 -1.48653 
19.94 -0.73285 -2.19855 1.86624 0.900551 -1.09869 -0.73285 0 0 0 -0 -3.19855 2.18266 2.19739 -1.46454 
19.96 -0.739871 -2.21961 1.86624 0.900551 -1.09092 -0.739871 0 0 0 -0 -3.21961 2.18266 2.18183 -1.44196 
19.98 -0.746593 -2.23978 1.86624 0.900551 -1.08271 -0.746593 0 0 0 -0 -3.23978 2.18266 2.16541 -1.41882 
20 -0.753014 -2.25904 1.86624 0.900551 -1.07407 -0.753014 0 0 0 -0 -3.25904 2.18266 2.14814 -1.39512 
