t 1 2 3 4 5 6 7 8 9 10 11 12 13 14 jL0102 jE1000 jE1100 jE1200 jxH1300 jyH1300 jxH1400 jyH1400 jV0300 jV0800 jV0510 jV0711 jV0912 
0.5008 -0.00989171 -0.00199258 -19.984 0 -0.9984 0 -0.9984 -0.12565 0.987634 -1.9984 -1.9984 -0.0123658 9.984e-05 9.984e-05 9.89171e-05 0 0 0 0 9.984e-05 0 9.984e-05 -0.00019968 9.87634e-05 0 0 0
0.501 -0.00986012 -0.00196215 -19.98 0 -0.998 0 -0.998 -0.157054 0.984491 -1.998 -1.998 -0.0155092 9.98e-05 9.98e-05 9.86012e-05 0 0 0 0 9.98e-05 0 9.98e-05 -0.0001996 9.84491e-05 0 0 0
0.5012 -0.00982853 -0.00193204 -19.976 0 -0.9976 0 -0.9976 -0.188451 0.981348 -1.9976 -1.9976 -0.0186519 9.976e-05 9.976e-05 9.82853e-05 0 0 0 0 9.976e-05 0 9.976e-05 -0.00019952 9.81348e-05 0 0 0
0.5014 -0.00979696 -0.00190226 -19.972 0 -0.9972 0 -0.9972 -0.219841 0.978206 -1.9972 -1.9972 -0.0217938 9.972e-05 9.972e-05 9.79696e-05 0 0 0 0 9.972e-05 0 9.972e-05 -0.00019944 9.78206e-05 0 0 0
0.5016 -0.00976539 -0.00187279 -19.968 0 -0.9968 0 -0.9968 -0.251222 0.975065 -1.9968 -1.9968 -0.0249349 9.968e-05 9.968e-05 9.76539e-05 0 0 0 0 9.968e-05 0 9.968e-05 -0.00019936 9.75065e-05 0 0 0
0.5018 -0.00973382 -0.00184364 -19.964 0 -0.9964 0 -0.9964 -0.282593 0.971925 -1.9964 -1.9964 -0.0280749 9.964e-05 9.964e-05 9.73382e-05 0 0 0 0 9.964e-05 0 9.964e-05 -0.00019928 9.71925e-05 0 0 0
0.502 -0.00970227 -0.00181481 -19.96 0 -0.996 0 -0.996 -0.313953 0.968786 -1.996 -1.996 -0.0312138 9.96e-05 9.96e-05 9.70227e-05 0 0 0 0 9.96e-05 0 9.96e-05 -0.0001992 9.68786e-05 0 0 0
0.5022 -0.00967074 -0.00178631 -19.956 0 -0.9956 0 -0.9956 -0.3453 0.965649 -1.9956 -1.9956 -0.0343514 9.956e-05 9.956e-05 9.67074e-05 0 0 0 0 9.956e-05 0 9.956e-05 -0.00019912 9.65649e-05 0 0 0
0.5024 -0.00963921 -0.00175814 -19.952 0 -0.9952 0 -0.9952 -0.376634 0.962512 -1.9952 -1.9952 -0.0374876 9.952e-05 9.952e-05 9.63921e-05 0 0 0 0 9.952e-05 0 9.952e-05 -0.00019904 9.62512e-05 0 0 0
0.5026 -0.0096077 -0.00173028 -19.948 0 -0.9948 0 -0.9948 -0.407953 0.959378 -1.9948 -1.9948 -0.0406223 9.948e-05 9.948e-05 9.6077e-05 0 0 0 0 9.948e-05 0 9.948e-05 -0.00019896 9.59378e-05 0 0 0
0.5028 -0.00957621 -0.00170276 -19.944 0 -0.9944 0 -0.9944 -0.439256 0.956245 -1.9944 -1.9944 -0.0437553 9.944e-05 9.944e-05 9.57621e-05 0 0 0 0 9.944e-05 0 9.944e-05 -0.00019888 9.56245e-05 0 0 0
0.503 -0.00954473 -0.00167556 -19.94 0 -0.994 0 -0.994 -0.470542 0.953113 -1.994 -1.994 -0.0468866 9.94e-05 9.94e-05 9.54473e-05 0 0 0 0 9.94e-05 0 9.94e-05 -0.0001988 9.53113e-05 0 0 0
0.5032 -0.00951327 -0.00164869 -19.936 0 -0.9936 0 -0.9936 -0.501809 0.949984 -1.9936 -1.9936 -0.050016 9.936e-05 9.936e-05 9.51327e-05 0 0 0 0 9.936e-05 0 9.936e-05 -0.00019872 9.49984e-05 0 0 0
0.5034 -0.00948184 -0.00162215 -19.932 0 -0.9932 0 -0.9932 -0.533056 0.946857 -1.9932 -1.9932 -0.0531434 9.932e-05 9.932e-05 9.48184e-05 0 0 0 0 9.932e-05 0 9.932e-05 -0.00019864 9.46857e-05 0 0 0
0.5036 -0.00945042 -0.00159595 -19.928 0 -0.9928 0 -0.9928 -0.564282 0.943731 -1.9928 -1.9928 -0.0562686 9.928e-05 9.928e-05 9.45042e-05 0 0 0 0 9.928e-05 0 9.928e-05 -0.00019856 9.43731e-05 0 0 0
0.5038 -0.00941902 -0.00157007 -19.924 0 -0.9924 0 -0.9924 -0.595486 0.940608 -1.9924 -1.9924 -0.0593916 9.924e-05 9.924e-05 9.41902e-05 0 0 0 0 9.924e-05 0 9.924e-05 -0.00019848 9.40608e-05 0 0 0
0.504 -0.00938765 -0.00154453 -19.92 0 -0.992 0 -0.992 -0.626666 0.937488 -1.992 -1.992 -0.0625122 9.92e-05 9.92e-05 9.38765e-05 0 0 0 0 9.92e-05 0 9.92e-05 -0.0001984 9.37488e-05 0 0 0
0.5042 -0.0093563 -0.00151932 -19.916 0 -0.9916 0 -0.9916 -0.657822 0.93437 -1.9916 -1.9916 -0.0656302 9.916e-05 9.916e-05 9.3563e-05 0 0 0 0 9.916e-05 0 9.916e-05 -0.00019832 9.3437e-05 0 0 0
0.5044 -0.00932498 -0.00149445 -19.912 0 -0.9912 0 -0.9912 -0.688951 0.931254 -1.9912 -1.9912 -0.0687457 9.912e-05 9.912e-05 9.32498e-05 0 0 0 0 9.912e-05 0 9.912e-05 -0.00019824 9.31254e-05 0 0 0
0.5046 -0.00929368 -0.00146991 -19.908 0 -0.9908 0 -0.9908 -0.720054 0.928142 -1.9908 -1.9908 -0.0718584 9.908e-05 9.908e-05 9.29368e-05 0 0 0 0 9.908e-05 0 9.908e-05 -0.00019816 9.28142e-05 0 0 0
0.5048 -0.00926242 -0.00144571 -19.904 0 -0.9904 0 -0.9904 -0.751128 0.925032 -1.9904 -1.9904 -0.0749682 9.904e-05 9.904e-05 9.26242e-05 0 0 0 0 9.904e-05 0 9.904e-05 -0.00019808 9.25032e-05 0 0 0
0.505 -0.00923118 -0.00142185 -19.9 0 -0.99 0 -0.99 -0.782172 0.921925 -1.99 -1.99 -0.078075 9.9e-05 9.9e-05 9.23118e-05 0 0 0 0 9.9e-05 0 9.9e-05 -0.000198 9.21925e-05 0 0 0
0.5052 -0.00919997 -0.00139833 -19.896 0 -0.9896 0 -0.9896 -0.813186 0.918821 -1.9896 -1.9896 -0.0811787 9.896e-05 9.896e-05 9.19997e-05 0 0 0 0 9.896e-05 0 9.896e-05 -0.00019792 9.18821e-05 0 0 0
0.5054 -0.0091688 -0.00137515 -19.892 0 -0.9892 0 -0.9892 -0.844167 0.915721 -1.9892 -1.9892 -0.0842792 9.892e-05 9.892e-05 9.1688e-05 0 0 0 0 9.892e-05 0 9.892e-05 -0.00019784 9.15721e-05 0 0 0
0.5056 -0.00913766 -0.00135231 -19.888 0 -0.9888 0 -0.9888 -0.875115 0.912624 -1.9888 -1.9888 -0.0873763 9.888e-05 9.888e-05 9.13766e-05 0 0 0 0 9.888e-05 0 9.888e-05 -0.00019776 9.12624e-05 0 0 0
0.5058 -0.00910655 -0.00132981 -19.884 0 -0.9884 0 -0.9884 -0.906029 0.90953 -1.9884 -1.9884 -0.0904699 9.884e-05 9.884e-05 9.10655e-05 0 0 0 0 9.884e-05 0 9.884e-05 -0.00019768 9.0953e-05 0 0 0
0.506 -0.00907548 -0.00130765 -19.88 0 -0.988 0 -0.988 -0.936907 0.90644 -1.988 -1.988 -0.0935599 9.88e-05 9.88e-05 9.07548e-05 0 0 0 0 9.88e-05 0 9.88e-05 -0.0001976 9.0644e-05 0 0 0
0.5062 -0.00904444 -0.00128584 -19.876 0 -0.9876 0 -0.9876 -0.967747 0.903354 -1.9876 -1.9876 -0.0966462 9.876e-05 9.876e-05 9.04444e-05 0 0 0 0 9.876e-05 0 9.876e-05 -0.00019752 9.03354e-05 0 0 0
0.5064 -0.00901345 -0.00126437 -19.872 0 -0.9872 0 -0.9872 -0.99855 0.900271 -1.9872 -1.9872 -0.0997286 9.872e-05 9.872e-05 9.01345e-05 0 0 0 0 9.872e-05 0 9.872e-05 -0.00019744 9.00271e-05 0 0 0
0.5066 -0.00898249 -0.00124325 -19.868 0 -0.9868 0 -0.9868 -1.02931 0.897193 -1.9868 -1.9868 -0.102807 9.868e-05 9.868e-05 8.98249e-05 0 0 0 0 9.868e-05 0 9.868e-05 -0.00019736 8.97193e-05 0 0 0
0.5068 -0.00895158 -0.00122247 -19.864 0 -0.9864 0 -0.9864 -1.06004 0.894119 -1.9864 -1.9864 -0.105881 9.864e-05 9.864e-05 8.95158e-05 0 0 0 0 9.864e-05 0 9.864e-05 -0.00019728 8.94119e-05 0 0 0
0.507 -0.0089207 -0.00120204 -19.86 0 -0.986 0 -0.986 -1.09072 0.891049 -1.986 -1.986 -0.108951 9.86e-05 9.86e-05 8.9207e-05 0 0 0 0 9.86e-05 0 9.86e-05 -0.0001972 8.91049e-05 0 0 0
0.5072 -0.00888987 -0.00118196 -19.856 0 -0.9856 0 -0.9856 -1.12135 0.887983 -1.9856 -1.9856 -0.112017 9.856e-05 9.856e-05 8.88987e-05 0 0 0 0 9.856e-05 0 9.856e-05 -0.00019712 8.87983e-05 0 0 0
0.5074 -0.00885908 -0.00116223 -19.852 0 -0.9852 0 -0.9852 -1.15195 0.884922 -1.9852 -1.9852 -0.115078 9.852e-05 9.852e-05 8.85908e-05 0 0 0 0 9.852e-05 0 9.852e-05 -0.00019704 8.84922e-05 0 0 0
0.5076 -0.00882834 -0.00114284 -19.848 0 -0.9848 0 -0.9848 -1.18249 0.881865 -1.9848 -1.9848 -0.118135 9.848e-05 9.848e-05 8.82834e-05 0 0 0 0 9.848e-05 0 9.848e-05 -0.00019696 8.81865e-05 0 0 0
0.5078 -0.00879764 -0.00112381 -19.844 0 -0.9844 0 -0.9844 -1.213 0.878813 -1.9844 -1.9844 -0.121187 9.844e-05 9.844e-05 8.79764e-05 0 0 0 0 9.844e-05 0 9.844e-05 -0.00019688 8.78813e-05 0 0 0
0.508 -0.008767 -0.00110513 -19.84 0 -0.984 0 -0.984 -1.24345 0.875766 -1.984 -1.984 -0.124234 9.84e-05 9.84e-05 8.767e-05 0 0 0 0 9.84e-05 0 9.84e-05 -0.0001968 8.75766e-05 0 0 0
0.5082 -0.0087364 -0.0010868 -19.836 0 -0.9836 0 -0.9836 -1.27385 0.872723 -1.9836 -1.9836 -0.127277 9.836e-05 9.836e-05 8.7364e-05 0 0 0 0 9.836e-05 0 9.836e-05 -0.00019672 8.72723e-05 0 0 0
0.5084 -0.00870585 -0.00106882 -19.832 0 -0.9832 0 -0.9832 -1.30421 0.869686 -1.9832 -1.9832 -0.130314 9.832e-05 9.832e-05 8.70585e-05 0 0 0 0 9.832e-05 0 9.832e-05 -0.00019664 8.69686e-05 0 0 0
0.5086 -0.00867535 -0.0010512 -19.828 0 -0.9828 0 -0.9828 -1.33451 0.866654 -1.9828 -1.9828 -0.133346 9.828e-05 9.828e-05 8.67535e-05 0 0 0 0 9.828e-05 0 9.828e-05 -0.00019656 8.66654e-05 0 0 0
0.5088 -0.00864491 -0.00103393 -19.824 0 -0.9824 0 -0.9824 -1.36476 0.863627 -1.9824 -1.9824 -0.136373 9.824e-05 9.824e-05 8.64491e-05 0 0 0 0 9.824e-05 0 9.824e-05 -0.00019648 8.63627e-05 0 0 0
0.509 -0.00861452 -0.00101701 -19.82 0 -0.982 0 -0.982 -1.39496 0.860606 -1.982 -1.982 -0.139394 9.82e-05 9.82e-05 8.61452e-05 0 0 0 0 9.82e-05 0 9.82e-05 -0.0001964 8.60606e-05 0 0 0
0.5092 -0.00858418 -0.00100045 -19.816 0 -0.9816 0 -0.9816 -1.4251 0.85759 -1.9816 -1.9816 -0.14241 9.816e-05 9.816e-05 8.58418e-05 0 0 0 0 9.816e-05 0 9.816e-05 -0.00019632 8.5759e-05 0 0 0
0.5094 -0.00855391 -0.000984244 -19.812 0 -0.9812 0 -0.9812 -1.45518 0.85458 -1.9812 -1.9812 -0.14542 9.812e-05 9.812e-05 8.55391e-05 0 0 0 0 9.812e-05 0 9.812e-05 -0.00019624 8.5458e-05 0 0 0
0.5096 -0.00852368 -0.000968395 -19.808 0 -0.9808 0 -0.9808 -1.48521 0.851576 -1.9808 -1.9808 -0.148424 9.808e-05 9.808e-05 8.52368e-05 0 0 0 0 9.808e-05 0 9.808e-05 -0.00019616 8.51576e-05 0 0 0
0.5098 -0.00849352 -0.000952904 -19.804 0 -0.9804 0 -0.9804 -1.51518 0.848578 -1.9804 -1.9804 -0.151422 9.804e-05 9.804e-05 8.49352e-05 0 0 0 0 9.804e-05 0 9.804e-05 -0.00019608 8.48578e-05 0 0 0
0.51 -0.00846342 -0.00093777 -19.8 0 -0.98 0 -0.98 -1.54508 0.845585 -1.98 -1.98 -0.154415 9.8e-05 9.8e-05 8.46342e-05 0 0 0 0 9.8e-05 0 9.8e-05 -0.000196 8.45585e-05 0 0 0
0.5102 -0.00843338 -0.000922995 -19.796 0 -0.9796 0 -0.9796 -1.57493 0.842599 -1.9796 -1.9796 -0.157401 9.796e-05 9.796e-05 8.43338e-05 0 0 0 0 9.796e-05 0 9.796e-05 -0.00019592 8.42599e-05 0 0 0
0.5104 -0.0084034 -0.000908578 -19.792 0 -0.9792 0 -0.9792 -1.60472 0.839619 -1.9792 -1.9792 -0.160381 9.792e-05 9.792e-05 8.4034e-05 0 0 0 0 9.792e-05 0 9.792e-05 -0.00019584 8.39619e-05 0 0 0
0.5106 -0.00837348 -0.000894521 -19.788 0 -0.9788 0 -0.9788 -1.63444 0.836645 -1.9788 -1.9788 -0.163355 9.788e-05 9.788e-05 8.37348e-05 0 0 0 0 9.788e-05 0 9.788e-05 -0.00019576 8.36645e-05 0 0 0
0.5108 -0.00834363 -0.000880823 -19.784 0 -0.9784 0 -0.9784 -1.6641 0.833678 -1.9784 -1.9784 -0.166322 9.784e-05 9.784e-05 8.34363e-05 0 0 0 0 9.784e-05 0 9.784e-05 -0.00019568 8.33678e-05 0 0 0
0.511 -0.00831385 -0.000867486 -19.78 0 -0.978 0 -0.978 -1.69369 0.830718 -1.978 -1.978 -0.169282 9.78e-05 9.78e-05 8.31385e-05 0 0 0 0 9.78e-05 0 9.78e-05 -0.0001956 8.30718e-05 0 0 0
0.5112 -0.00828413 -0.00085451 -19.776 0 -0.9776 0 -0.9776 -1.72321 0.827764 -1.9776 -1.9776 -0.172236 9.776e-05 9.776e-05 8.28413e-05 0 0 0 0 9.776e-05 0 9.776e-05 -0.00019552 8.27764e-05 0 0 0
0.5114 -0.00825448 -0.000841896 -19.772 0 -0.9772 0 -0.9772 -1.75267 0.824817 -1.9772 -1.9772 -0.175183 9.772e-05 9.772e-05 8.25448e-05 0 0 0 0 9.772e-05 0 9.772e-05 -0.00019544 8.24817e-05 0 0 0
0.5116 -0.0082249 -0.000829643 -19.768 0 -0.9768 0 -0.9768 -1.78206 0.821877 -1.9768 -1.9768 -0.178123 9.768e-05 9.768e-05 8.2249e-05 0 0 0 0 9.768e-05 0 9.768e-05 -0.00019536 8.21877e-05 0 0 0
0.5118 -0.00819539 -0.000817753 -19.764 0 -0.9764 0 -0.9764 -1.81138 0.818944 -1.9764 -1.9764 -0.181056 9.764e-05 9.764e-05 8.19539e-05 0 0 0 0 9.764e-05 0 9.764e-05 -0.00019528 8.18944e-05 0 0 0
0.512 -0.00816595 -0.000806226 -19.76 0 -0.976 0 -0.976 -1.84062 0.816018 -1.976 -1.976 -0.183982 9.76e-05 9.76e-05 8.16595e-05 0 0 0 0 9.76e-05 0 9.76e-05 -0.0001952 8.16018e-05 0 0 0
0.5122 -0.00813658 -0.000795062 -19.756 0 -0.9756 0 -0.9756 -1.8698 0.8131 -1.9756 -1.9756 -0.1869 9.756e-05 9.756e-05 8.13658e-05 0 0 0 0 9.756e-05 0 9.756e-05 -0.00019512 8.131e-05 0 0 0
0.5124 -0.00810729 -0.000784262 -19.752 0 -0.9752 0 -0.9752 -1.8989 0.810189 -1.9752 -1.9752 -0.189811 9.752e-05 9.752e-05 8.10729e-05 0 0 0 0 9.752e-05 0 9.752e-05 -0.00019504 8.10189e-05 0 0 0
0.5126 -0.00807807 -0.000773825 -19.748 0 -0.9748 0 -0.9748 -1.92792 0.807285 -1.9748 -1.9748 -0.192715 9.748e-05 9.748e-05 8.07807e-05 0 0 0 0 9.748e-05 0 9.748e-05 -0.00019496 8.07285e-05 0 0 0
0.5128 -0.00804893 -0.000763754 -19.744 0 -0.9744 0 -0.9744 -1.95687 0.80439 -1.9744 -1.9744 -0.19561 9.744e-05 9.744e-05 8.04893e-05 0 0 0 0 9.744e-05 0 9.744e-05 -0.00019488 8.0439e-05 0 0 0
0.513 -0.00801987 -0.000754047 -19.74 0 -0.974 0 -0.974 -1.98574 0.801501 -1.974 -1.974 -0.198499 9.74e-05 9.74e-05 8.01987e-05 0 0 0 0 9.74e-05 0 9.74e-05 -0.0001948 8.01501e-05 0 0 0
0.5132 -0.00799088 -0.000744706 -19.736 0 -0.9736 0 -0.9736 -2.01453 0.798621 -1.9736 -1.9736 -0.201379 9.736e-05 9.736e-05 7.99088e-05 0 0 0 0 9.736e-05 0 9.736e-05 -0.00019472 7.98621e-05 0 0 0
0.5134 -0.00796198 -0.00073573 -19.732 0 -0.9732 0 -0.9732 -2.04325 0.795749 -1.9732 -1.9732 -0.204251 9.732e-05 9.732e-05 7.96198e-05 0 0 0 0 9.732e-05 0 9.732e-05 -0.00019464 7.95749e-05 0 0 0
0.5136 -0.00793315 -0.00072712 -19.728 0 -0.9728 0 -0.9728 -2.07188 0.792885 -1.9728 -1.9728 -0.207115 9.728e-05 9.728e-05 7.93315e-05 0 0 0 0 9.728e-05 0 9.728e-05 -0.00019456 7.92885e-05 0 0 0
0.5138 -0.00790441 -0.000718877 -19.724 0 -0.9724 0 -0.9724 -2.10043 0.790029 -1.9724 -1.9724 -0.209971 9.724e-05 9.724e-05 7.90441e-05 0 0 0 0 9.724e-05 0 9.724e-05 -0.00019448 7.90029e-05 0 0 0
0.514 -0.00787575 -0.000711 -19.72 0 -0.972 0 -0.972 -2.1289 0.787181 -1.972 -1.972 -0.212819 9.72e-05 9.72e-05 7.87575e-05 0 0 0 0 9.72e-05 0 9.72e-05 -0.0001944 7.87181e-05 0 0 0
0.5142 -0.00784718 -0.00070349 -19.716 0 -0.9716 0 -0.9716 -2.15728 0.784342 -1.9716 -1.9716 -0.215658 9.716e-05 9.716e-05 7.84718e-05 0 0 0 0 9.716e-05 0 9.716e-05 -0.00019432 7.84342e-05 0 0 0
0.5144 -0.00781869 -0.000696347 -19.712 0 -0.9712 0 -0.9712 -2.18558 0.781512 -1.9712 -1.9712 -0.218488 9.712e-05 9.712e-05 7.81869e-05 0 0 0 0 9.712e-05 0 9.712e-05 -0.00019424 7.81512e-05 0 0 0
0.5146 -0.00779029 -0.000689572 -19.708 0 -0.9708 0 -0.9708 -2.21379 0.77869 -1.9708 -1.9708 -0.22131 9.708e-05 9.708e-05 7.79029e-05 0 0 0 0 9.708e-05 0 9.708e-05 -0.00019416 7.7869e-05 0 0 0
0.5148 -0.00776197 -0.000683165 -19.704 0 -0.9704 0 -0.9704 -2.24192 0.775877 -1.9704 -1.9704 -0.224123 9.704e-05 9.704e-05 7.76197e-05 0 0 0 0 9.704e-05 0 9.704e-05 -0.00019408 7.75877e-05 0 0 0
0.515 -0.00773374 -0.000677126 -19.7 0 -0.97 0 -0.97 -2.26995 0.773072 -1.97 -1.97 -0.226928 9.7e-05 9.7e-05 7.73374e-05 0 0 0 0 9.7e-05 0 9.7e-05 -0.000194 7.73072e-05 0 0 0
0.5152 -0.00770561 -0.000671455 -19.696 0 -0.9696 0 -0.9696 -2.2979 0.770277 -1.9696 -1.9696 -0.229723 9.696e-05 9.696e-05 7.70561e-05 0 0 0 0 9.696e-05 0 9.696e-05 -0.00019392 7.70277e-05 0 0 0
0.5154 -0.00767756 -0.000666152 -19.692 0 -0.9692 0 -0.9692 -2.32576 0.767491 -1.9692 -1.9692 -0.232509 9.692e-05 9.692e-05 7.67756e-05 0 0 0 0 9.692e-05 0 9.692e-05 -0.00019384 7.67491e-05 0 0 0
0.5156 -0.00764961 -0.000661218 -19.688 0 -0.9688 0 -0.9688 -2.35352 0.764714 -1.9688 -1.9688 -0.235286 9.688e-05 9.688e-05 7.64961e-05 0 0 0 0 9.688e-05 0 9.688e-05 -0.00019376 7.64714e-05 0 0 0
0.5158 -0.00762175 -0.000656653 -19.684 0 -0.9684 0 -0.9684 -2.38119 0.761947 -1.9684 -1.9684 -0.238053 9.684e-05 9.684e-05 7.62175e-05 0 0 0 0 9.684e-05 0 9.684e-05 -0.00019368 7.61947e-05 0 0 0
0.516 -0.00759398 -0.000652457 -19.68 0 -0.968 0 -0.968 -2.40877 0.759188 -1.968 -1.968 -0.240812 9.68e-05 9.68e-05 7.59398e-05 0 0 0 0 9.68e-05 0 9.68e-05 -0.0001936 7.59188e-05 0 0 0
0.5162 -0.00756631 -0.000648631 -19.676 0 -0.9676 0 -0.9676 -2.43625 0.75644 -1.9676 -1.9676 -0.24356 9.676e-05 9.676e-05 7.56631e-05 0 0 0 0 9.676e-05 0 9.676e-05 -0.00019352 7.5644e-05 0 0 0
0.5164 -0.00753874 -0.000645174 -19.672 0 -0.9672 0 -0.9672 -2.46364 0.753701 -1.9672 -1.9672 -0.246299 9.672e-05 9.672e-05 7.53874e-05 0 0 0 0 9.672e-05 0 9.672e-05 -0.00019344 7.53701e-05 0 0 0
0.5166 -0.00751126 -0.000642086 -19.668 0 -0.9668 0 -0.9668 -2.49093 0.750972 -1.9668 -1.9668 -0.249028 9.668e-05 9.668e-05 7.51126e-05 0 0 0 0 9.668e-05 0 9.668e-05 -0.00019336 7.50972e-05 0 0 0
0.5168 -0.00748388 -0.000639368 -19.664 0 -0.9664 0 -0.9664 -2.51812 0.748252 -1.9664 -1.9664 -0.251748 9.664e-05 9.664e-05 7.48388e-05 0 0 0 0 9.664e-05 0 9.664e-05 -0.00019328 7.48252e-05 0 0 0
0.517 -0.0074566 -0.000637021 -19.66 0 -0.966 0 -0.966 -2.54521 0.745543 -1.966 -1.966 -0.254457 9.66e-05 9.66e-05 7.4566e-05 0 0 0 0 9.66e-05 0 9.66e-05 -0.0001932 7.45543e-05 0 0 0
0.5172 -0.00742943 -0.000635042 -19.656 0 -0.9656 0 -0.9656 -2.5722 0.742844 -1.9656 -1.9656 -0.257156 9.656e-05 9.656e-05 7.42943e-05 0 0 0 0 9.656e-05 0 9.656e-05 -0.00019312 7.42844e-05 0 0 0
0.5174 -0.00740235 -0.000633434 -19.652 0 -0.9652 0 -0.9652 -2.59909 0.740155 -1.9652 -1.9652 -0.259845 9.652e-05 9.652e-05 7.40235e-05 0 0 0 0 9.652e-05 0 9.652e-05 -0.00019304 7.40155e-05 0 0 0
0.5176 -0.00737538 -0.000632197 -19.648 0 -0.9648 0 -0.9648 -2.62587 0.737476 -1.9648 -1.9648 -0.262524 9.648e-05 9.648e-05 7.37538e-05 0 0 0 0 9.648e-05 0 9.648e-05 -0.00019296 7.37476e-05 0 0 0
0.5178 -0.00734851 -0.000631329 -19.644 0 -0.9644 0 -0.9644 -2.65256 0.734808 -1.9644 -1.9644 -0.265192 9.644e-05 9.644e-05 7.34851e-05 0 0 0 0 9.644e-05 0 9.644e-05 -0.00019288 7.34808e-05 0 0 0
0.518 -0.00732175 -0.000630831 -19.64 0 -0.964 0 -0.964 -2.67913 0.73215 -1.964 -1.964 -0.26785 9.64e-05 9.64e-05 7.32175e-05 0 0 0 0 9.64e-05 0 9.64e-05 -0.0001928 7.3215e-05 0 0 0
0.5182 -0.00729509 -0.000630704 -19.636 0 -0.9636 0 -0.9636 -2.70561 0.729502 -1.9636 -1.9636 -0.270498 9.636e-05 9.636e-05 7.29509e-05 0 0 0 0 9.636e-05 0 9.636e-05 -0.00019272 7.29502e-05 0 0 0
0.5184 -0.00726854 -0.000630947 -19.632 0 -0.9632 0 -0.9632 -2.73197 0.726866 -1.9632 -1.9632 -0.273134 9.632e-05 9.632e-05 7.26854e-05 0 0 0 0 9.632e-05 0 9.632e-05 -0.00019264 7.26866e-05 0 0 0
0.5186 -0.0072421 -0.00063156 -19.628 0 -0.9628 0 -0.9628 -2.75823 0.72424 -1.9628 -1.9628 -0.27576 9.628e-05 9.628e-05 7.2421e-05 0 0 0 0 9.628e-05 0 9.628e-05 -0.00019256 7.2424e-05 0 0 0
0.5188 -0.00721576 -0.000632544 -19.624 0 -0.9624 0 -0.9624 -2.78438 0.721625 -1.9624 -1.9624 -0.278375 9.624e-05 9.624e-05 7.21576e-05 0 0 0 0 9.624e-05 0 9.624e-05 -0.00019248 7.21625e-05 0 0 0
0.519 -0.00718954 -0.000633897 -19.62 0 -0.962 0 -0.962 -2.81042 0.719022 -1.962 -1.962 -0.280978 9.62e-05 9.62e-05 7.18954e-05 0 0 0 0 9.62e-05 0 9.62e-05 -0.0001924 7.19022e-05 0 0 0
0.5192 -0.00716343 -0.000635621 -19.616 0 -0.9616 0 -0.9616 -2.83634 0.716429 -1.9616 -1.9616 -0.283571 9.616e-05 9.616e-05 7.16343e-05 0 0 0 0 9.616e-05 0 9.616e-05 -0.00019232 7.16429e-05 0 0 0
0.5194 -0.00713743 -0.000637715 -19.612 0 -0.9612 0 -0.9612 -2.86216 0.713848 -1.9612 -1.9612 -0.286152 9.612e-05 9.612e-05 7.13743e-05 0 0 0 0 9.612e-05 0 9.612e-05 -0.00019224 7.13848e-05 0 0 0
0.5196 -0.00711154 -0.00064018 -19.608 0 -0.9608 0 -0.9608 -2.88786 0.711278 -1.9608 -1.9608 -0.288722 9.608e-05 9.608e-05 7.11154e-05 0 0 0 0 9.608e-05 0 9.608e-05 -0.00019216 7.11278e-05 0 0 0
0.5198 -0.00708577 -0.000643014 -19.604 0 -0.9604 0 -0.9604 -2.91345 0.708719 -1.9604 -1.9604 -0.291281 9.604e-05 9.604e-05 7.08577e-05 0 0 0 0 9.604e-05 0 9.604e-05 -0.00019208 7.08719e-05 0 0 0
0.52 -0.00706012 -0.000646218 -19.6 0 -0.96 0 -0.96 -2.93893 0.706172 -1.96 -1.96 -0.293828 9.6e-05 9.6e-05 7.06012e-05 0 0 0 0 9.6e-05 0 9.6e-05 -0.000192 7.06172e-05 0 0 0
0.5202 -0.00703458 -0.000649792 -19.596 0 -0.9596 0 -0.9596 -2.96428 0.703637 -1.9596 -1.9596 -0.296363 9.596e-05 9.596e-05 7.03458e-05 0 0 0 0 9.596e-05 0 9.596e-05 -0.00019192 7.03637e-05 0 0 0
0.5204 -0.00700916 -0.000653735 -19.592 0 -0.9592 0 -0.9592 -2.98952 0.701113 -1.9592 -1.9592 -0.298887 9.592e-05 9.592e-05 7.00916e-05 0 0 0 0 9.592e-05 0 9.592e-05 -0.00019184 7.01113e-05 0 0 0
0.5206 -0.00698385 -0.000658048 -19.588 0 -0.9588 0 -0.9588 -3.01465 0.698601 -1.9588 -1.9588 -0.301399 9.588e-05 9.588e-05 6.98385e-05 0 0 0 0 9.588e-05 0 9.588e-05 -0.00019176 6.98601e-05 0 0 0
0.5208 -0.00695867 -0.00066273 -19.584 0 -0.9584 0 -0.9584 -3.03965 0.696101 -1.9584 -1.9584 -0.303899 9.584e-05 9.584e-05 6.95867e-05 0 0 0 0 9.584e-05 0 9.584e-05 -0.00019168 6.96101e-05 0 0 0
0.521 -0.00693361 -0.000667781 -19.58 0 -0.958 0 -0.958 -3.06454 0.693613 -1.958 -1.958 -0.306387 9.58e-05 9.58e-05 6.93361e-05 0 0 0 0 9.58e-05 0 9.58e-05 -0.0001916 6.93613e-05 0 0 0
