t 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 jL0102 jE1400 jE1500 jE1600 jE0900 jE1800 jE1100 jE2000 jxH2100 jyH2100 jxH2200 jyH2200 jxH2300 jyH2300 jxH2400 jyH2400 jV0300 jV1200 jV0514 jV0715 jV1716 jV1918 jV1320 
0.6532 -0.000150011 -0.000142585 -15.202 0 -0.5202 0 -0.5202 0 0 0 0 4.97476 1.49749 -1.5202 -1.5202 -1.5202 -0.5202 -1.5202 -0.5202 0.49749 5.202e-07 5.202e-07 0 0 1.50011e-06 0 0 0 0 0 0 0 0 5.202e-07 0 5.202e-07 0 0 0 0 -1.0404e-06 1.49749e-06 0 0 0 0 0
0.6534 -0.000149979 -0.00014206 -15.199 0 -0.5199 0 -0.5199 0 0 0 0 4.9715 1.49716 -1.5199 -1.5199 -1.5199 -0.5199 -1.5199 -0.5199 0.497165 5.199e-07 5.199e-07 0 0 1.49979e-06 0 0 0 0 0 0 0 0 5.199e-07 0 5.199e-07 0 0 0 0 -1.0398e-06 1.49716e-06 0 0 0 0 0
0.6536 -0.000149945 -0.000141533 -15.196 0 -0.5196 0 -0.5196 0 0 0 0 4.96806 1.49682 -1.5196 -1.5196 -1.5196 -0.5196 -1.5196 -0.5196 0.49682 5.196e-07 5.196e-07 0 0 1.49945e-06 0 0 0 0 0 0 0 0 5.196e-07 0 5.196e-07 0 0 0 0 -1.0392e-06 1.49682e-06 0 0 0 0 0
0.6538 -0.00014991 -0.000141005 -15.193 0 -0.5193 0 -0.5193 0 0 0 0 4.96441 1.49646 -1.5193 -1.5193 -1.5193 -0.5193 -1.5193 -0.5193 0.496455 5.193e-07 5.193e-07 0 0 1.4991e-06 0 0 0 0 0 0 0 0 5.193e-07 0 5.193e-07 0 0 0 0 -1.0386e-06 1.49646e-06 0 0 0 0 0
0.654 -0.000149872 -0.000140474 -15.19 0 -0.519 0 -0.519 0 0 0 0 4.96057 1.49607 -1.519 -1.519 -1.519 -0.519 -1.519 -0.519 0.496071 5.19e-07 5.19e-07 0 0 1.49872e-06 0 0 0 0 0 0 0 0 5.19e-07 0 5.19e-07 0 0 0 0 -1.038e-06 1.49607e-06 0 0 0 0 0
0.6542 -0.000149833 -0.000139943 -15.187 0 -0.5187 0 -0.5187 0 0 0 0 4.95654 1.49567 -1.5187 -1.5187 -1.5187 -0.5187 -1.5187 -0.5187 0.495668 5.187e-07 5.187e-07 0 0 1.49833e-06 0 0 0 0 0 0 0 0 5.187e-07 0 5.187e-07 0 0 0 0 -1.0374e-06 1.49567e-06 0 0 0 0 0
0.6544 -0.000149791 -0.000139409 -15.184 0 -0.5184 0 -0.5184 0 0 0 0 4.95231 1.49524 -1.5184 -1.5184 -1.5184 -0.5184 -1.5184 -0.5184 0.495245 5.184e-07 5.184e-07 0 0 1.49791e-06 0 0 0 0 0 0 0 0 5.184e-07 0 5.184e-07 0 0 0 0 -1.0368e-06 1.49524e-06 0 0 0 0 0
0.6546 -0.000149748 -0.000138874 -15.181 0 -0.5181 0 -0.5181 0 0 0 0 4.94788 1.4948 -1.5181 -1.5181 -1.5181 -0.5181 -1.5181 -0.5181 0.494802 5.181e-07 5.181e-07 0 0 1.49748e-06 0 0 0 0 0 0 0 0 5.181e-07 0 5.181e-07 0 0 0 0 -1.0362e-06 1.4948e-06 0 0 0 0 0
0.6548 -0.000149702 -0.000138338 -15.178 0 -0.5178 0 -0.5178 0 0 0 0 4.94326 1.49434 -1.5178 -1.5178 -1.5178 -0.5178 -1.5178 -0.5178 0.49434 5.178e-07 5.178e-07 0 0 1.49702e-06 0 0 0 0 0 0 0 0 5.178e-07 0 5.178e-07 0 0 0 0 -1.0356e-06 1.49434e-06 0 0 0 0 0
0.655 -0.000149655 -0.0001378 -15.175 0 -0.5175 0 -0.5175 0 0 0 0 4.93844 1.49386 -1.5175 -1.5175 -1.5175 -0.5175 -1.5175 -0.5175 0.493858 5.175e-07 5.175e-07 0 0 1.49655e-06 0 0 0 0 0 0 0 0 5.175e-07 0 5.175e-07 0 0 0 0 -1.035e-06 1.49386e-06 0 0 0 0 0
0.6552 -0.000149605 -0.000137261 -15.172 0 -0.5172 0 -0.5172 0 0 0 0 4.93343 1.49336 -1.5172 -1.5172 -1.5172 -0.5172 -1.5172 -0.5172 0.493357 5.172e-07 5.172e-07 0 0 1.49605e-06 0 0 0 0 0 0 0 0 5.172e-07 0 5.172e-07 0 0 0 0 -1.0344e-06 1.49336e-06 0 0 0 0 0
0.6554 -0.000149554 -0.00013672 -15.169 0 -0.5169 0 -0.5169 0 0 0 0 4.92822 1.49284 -1.5169 -1.5169 -1.5169 -0.5169 -1.5169 -0.5169 0.492836 5.169e-07 5.169e-07 0 0 1.49554e-06 0 0 0 0 0 0 0 0 5.169e-07 0 5.169e-07 0 0 0 0 -1.0338e-06 1.49284e-06 0 0 0 0 0
0.6556 -0.000149501 -0.000136177 -15.166 0 -0.5166 0 -0.5166 0 0 0 0 4.92282 1.4923 -1.5166 -1.5166 -1.5166 -0.5166 -1.5166 -0.5166 0.492296 5.166e-07 5.166e-07 0 0 1.49501e-06 0 0 0 0 0 0 0 0 5.166e-07 0 5.166e-07 0 0 0 0 -1.0332e-06 1.4923e-06 0 0 0 0 0
0.6558 -0.000149446 -0.000135634 -15.163 0 -0.5163 0 -0.5163 0 0 0 0 4.91723 1.49174 -1.5163 -1.5163 -1.5163 -0.5163 -1.5163 -0.5163 0.491736 5.163e-07 5.163e-07 0 0 1.49446e-06 0 0 0 0 0 0 0 0 5.163e-07 0 5.163e-07 0 0 0 0 -1.0326e-06 1.49174e-06 0 0 0 0 0
0.656 -0.000149388 -0.000135088 -15.16 0 -0.516 0 -0.516 0 0 0 0 4.91144 1.49116 -1.516 -1.516 -1.516 -0.516 -1.516 -0.516 0.491157 5.16e-07 5.16e-07 0 0 1.49388e-06 0 0 0 0 0 0 0 0 5.16e-07 0 5.16e-07 0 0 0 0 -1.032e-06 1.49116e-06 0 0 0 0 0
0.6562 -0.000149329 -0.000134542 -15.157 0 -0.5157 0 -0.5157 0 0 0 0 4.90545 1.49056 -1.5157 -1.5157 -1.5157 -0.5157 -1.5157 -0.5157 0.490559 5.157e-07 5.157e-07 0 0 1.49329e-06 0 0 0 0 0 0 0 0 5.157e-07 0 5.157e-07 0 0 0 0 -1.0314e-06 1.49056e-06 0 0 0 0 0
0.6564 -0.000149268 -0.000133994 -15.154 0 -0.5154 0 -0.5154 0 0 0 0 4.89928 1.48994 -1.5154 -1.5154 -1.5154 -0.5154 -1.5154 -0.5154 0.489941 5.154e-07 5.154e-07 0 0 1.49268e-06 0 0 0 0 0 0 0 0 5.154e-07 0 5.154e-07 0 0 0 0 -1.0308e-06 1.48994e-06 0 0 0 0 0
0.6566 -0.000149205 -0.000133445 -15.151 0 -0.5151 0 -0.5151 0 0 0 0 4.8929 1.4893 -1.5151 -1.5151 -1.5151 -0.5151 -1.5151 -0.5151 0.489304 5.151e-07 5.151e-07 0 0 1.49205e-06 0 0 0 0 0 0 0 0 5.151e-07 0 5.151e-07 0 0 0 0 -1.0302e-06 1.4893e-06 0 0 0 0 0
0.6568 -0.00014914 -0.000132894 -15.148 0 -0.5148 0 -0.5148 0 0 0 0 4.88634 1.48865 -1.5148 -1.5148 -1.5148 -0.5148 -1.5148 -0.5148 0.488647 5.148e-07 5.148e-07 0 0 1.4914e-06 0 0 0 0 0 0 0 0 5.148e-07 0 5.148e-07 0 0 0 0 -1.0296e-06 1.48865e-06 0 0 0 0 0
0.657 -0.000149073 -0.000132342 -15.145 0 -0.5145 0 -0.5145 0 0 0 0 4.87958 1.48797 -1.5145 -1.5145 -1.5145 -0.5145 -1.5145 -0.5145 0.487972 5.145e-07 5.145e-07 0 0 1.49073e-06 0 0 0 0 0 0 0 0 5.145e-07 0 5.145e-07 0 0 0 0 -1.029e-06 1.48797e-06 0 0 0 0 0
0.6572 -0.000149004 -0.000131789 -15.142 0 -0.5142 0 -0.5142 0 0 0 0 4.87263 1.48728 -1.5142 -1.5142 -1.5142 -0.5142 -1.5142 -0.5142 0.487277 5.142e-07 5.142e-07 0 0 1.49004e-06 0 0 0 0 0 0 0 0 5.142e-07 0 5.142e-07 0 0 0 0 -1.0284e-06 1.48728e-06 0 0 0 0 0
0.6574 -0.000148933 -0.000131234 -15.139 0 -0.5139 0 -0.5139 0 0 0 0 4.86549 1.48656 -1.5139 -1.5139 -1.5139 -0.5139 -1.5139 -0.5139 0.486562 5.139e-07 5.139e-07 0 0 1.48933e-06 0 0 0 0 0 0 0 0 5.139e-07 0 5.139e-07 0 0 0 0 -1.0278e-06 1.48656e-06 0 0 0 0 0
0.6576 -0.000148861 -0.000130679 -15.136 0 -0.5136 0 -0.5136 0 0 0 0 4.85816 1.48583 -1.5136 -1.5136 -1.5136 -0.5136 -1.5136 -0.5136 0.485829 5.136e-07 5.136e-07 0 0 1.48861e-06 0 0 0 0 0 0 0 0 5.136e-07 0 5.136e-07 0 0 0 0 -1.0272e-06 1.48583e-06 0 0 0 0 0
0.6578 -0.000148786 -0.000130122 -15.133 0 -0.5133 0 -0.5133 0 0 0 0 4.85063 1.48508 -1.5133 -1.5133 -1.5133 -0.5133 -1.5133 -0.5133 0.485076 5.133e-07 5.133e-07 0 0 1.48786e-06 0 0 0 0 0 0 0 0 5.133e-07 0 5.133e-07 0 0 0 0 -1.0266e-06 1.48508e-06 0 0 0 0 0
0.658 -0.000148709 -0.000129564 -15.13 0 -0.513 0 -0.513 0 0 0 0 4.84292 1.4843 -1.513 -1.513 -1.513 -0.513 -1.513 -0.513 0.484305 5.13e-07 5.13e-07 0 0 1.48709e-06 0 0 0 0 0 0 0 0 5.13e-07 0 5.13e-07 0 0 0 0 -1.026e-06 1.4843e-06 0 0 0 0 0
0.6582 -0.000148631 -0.000129005 -15.127 0 -0.5127 0 -0.5127 0 0 0 0 4.83501 1.48351 -1.5127 -1.5127 -1.5127 -0.5127 -1.5127 -0.5127 0.483514 5.127e-07 5.127e-07 0 0 1.48631e-06 0 0 0 0 0 0 0 0 5.127e-07 0 5.127e-07 0 0 0 0 -1.0254e-06 1.48351e-06 0 0 0 0 0
0.6584 -0.000148551 -0.000128444 -15.124 0 -0.5124 0 -0.5124 0 0 0 0 4.82691 1.4827 -1.5124 -1.5124 -1.5124 -0.5124 -1.5124 -0.5124 0.482704 5.124e-07 5.124e-07 0 0 1.48551e-06 0 0 0 0 0 0 0 0 5.124e-07 0 5.124e-07 0 0 0 0 -1.0248e-06 1.4827e-06 0 0 0 0 0
0.6586 -0.000148468 -0.000127883 -15.121 0 -0.5121 0 -0.5121 0 0 0 0 4.81862 1.48187 -1.5121 -1.5121 -1.5121 -0.5121 -1.5121 -0.5121 0.481875 5.121e-07 5.121e-07 0 0 1.48468e-06 0 0 0 0 0 0 0 0 5.121e-07 0 5.121e-07 0 0 0 0 -1.0242e-06 1.48187e-06 0 0 0 0 0
0.6588 -0.000148384 -0.00012732 -15.118 0 -0.5118 0 -0.5118 0 0 0 0 4.81014 1.48103 -1.5118 -1.5118 -1.5118 -0.5118 -1.5118 -0.5118 0.481027 5.118e-07 5.118e-07 0 0 1.48384e-06 0 0 0 0 0 0 0 0 5.118e-07 0 5.118e-07 0 0 0 0 -1.0236e-06 1.48103e-06 0 0 0 0 0
0.659 -0.000148298 -0.000126756 -15.115 0 -0.5115 0 -0.5115 0 0 0 0 4.80147 1.48016 -1.5115 -1.5115 -1.5115 -0.5115 -1.5115 -0.5115 0.48016 5.115e-07 5.115e-07 0 0 1.48298e-06 0 0 0 0 0 0 0 0 5.115e-07 0 5.115e-07 0 0 0 0 -1.023e-06 1.48016e-06 0 0 0 0 0
0.6592 -0.00014821 -0.000126192 -15.112 0 -0.5112 0 -0.5112 0 0 0 0 4.79261 1.47927 -1.5112 -1.5112 -1.5112 -0.5112 -1.5112 -0.5112 0.479274 5.112e-07 5.112e-07 0 0 1.4821e-06 0 0 0 0 0 0 0 0 5.112e-07 0 5.112e-07 0 0 0 0 -1.0224e-06 1.47927e-06 0 0 0 0 0
0.6594 -0.00014812 -0.000125626 -15.109 0 -0.5109 0 -0.5109 0 0 0 0 4.78356 1.47837 -1.5109 -1.5109 -1.5109 -0.5109 -1.5109 -0.5109 0.478369 5.109e-07 5.109e-07 0 0 1.4812e-06 0 0 0 0 0 0 0 0 5.109e-07 0 5.109e-07 0 0 0 0 -1.0218e-06 1.47837e-06 0 0 0 0 0
0.6596 -0.000148028 -0.000125059 -15.106 0 -0.5106 0 -0.5106 0 0 0 0 4.77432 1.47744 -1.5106 -1.5106 -1.5106 -0.5106 -1.5106 -0.5106 0.477445 5.106e-07 5.106e-07 0 0 1.48028e-06 0 0 0 0 0 0 0 0 5.106e-07 0 5.106e-07 0 0 0 0 -1.0212e-06 1.47744e-06 0 0 0 0 0
0.6598 -0.000147934 -0.000124491 -15.103 0 -0.5103 0 -0.5103 0 0 0 0 4.7649 1.4765 -1.5103 -1.5103 -1.5103 -0.5103 -1.5103 -0.5103 0.476502 5.103e-07 5.103e-07 0 0 1.47934e-06 0 0 0 0 0 0 0 0 5.103e-07 0 5.103e-07 0 0 0 0 -1.0206e-06 1.4765e-06 0 0 0 0 0
0.66 -0.000147838 -0.000123923 -15.1 0 -0.51 0 -0.51 0 0 0 0 4.75528 1.47554 -1.51 -1.51 -1.51 -0.51 -1.51 -0.51 0.475541 5.1e-07 5.1e-07 0 0 1.47838e-06 0 0 0 0 0 0 0 0 5.1e-07 0 5.1e-07 0 0 0 0 -1.02e-06 1.47554e-06 0 0 0 0 0
0.6602 -0.000147741 -0.000123353 -15.097 0 -0.5097 0 -0.5097 0 0 0 0 4.74548 1.47456 -1.5097 -1.5097 -1.5097 -0.5097 -1.5097 -0.5097 0.47456 5.097e-07 5.097e-07 0 0 1.47741e-06 0 0 0 0 0 0 0 0 5.097e-07 0 5.097e-07 0 0 0 0 -1.0194e-06 1.47456e-06 0 0 0 0 0
0.6604 -0.000147641 -0.000122782 -15.094 0 -0.5094 0 -0.5094 0 0 0 0 4.73549 1.47356 -1.5094 -1.5094 -1.5094 -0.5094 -1.5094 -0.5094 0.473561 5.094e-07 5.094e-07 0 0 1.47641e-06 0 0 0 0 0 0 0 0 5.094e-07 0 5.094e-07 0 0 0 0 -1.0188e-06 1.47356e-06 0 0 0 0 0
0.6606 -0.00014754 -0.000122211 -15.091 0 -0.5091 0 -0.5091 0 0 0 0 4.72532 1.47254 -1.5091 -1.5091 -1.5091 -0.5091 -1.5091 -0.5091 0.472544 5.091e-07 5.091e-07 0 0 1.4754e-06 0 0 0 0 0 0 0 0 5.091e-07 0 5.091e-07 0 0 0 0 -1.0182e-06 1.47254e-06 0 0 0 0 0
0.6608 -0.000147437 -0.000121638 -15.088 0 -0.5088 0 -0.5088 0 0 0 0 4.71495 1.47151 -1.5088 -1.5088 -1.5088 -0.5088 -1.5088 -0.5088 0.471507 5.088e-07 5.088e-07 0 0 1.47437e-06 0 0 0 0 0 0 0 0 5.088e-07 0 5.088e-07 0 0 0 0 -1.0176e-06 1.47151e-06 0 0 0 0 0
0.661 -0.000147332 -0.000121065 -15.085 0 -0.5085 0 -0.5085 0 0 0 0 4.7044 1.47045 -1.5085 -1.5085 -1.5085 -0.5085 -1.5085 -0.5085 0.470452 5.085e-07 5.085e-07 0 0 1.47332e-06 0 0 0 0 0 0 0 0 5.085e-07 0 5.085e-07 0 0 0 0 -1.017e-06 1.47045e-06 0 0 0 0 0
0.6612 -0.000147225 -0.000120491 -15.082 0 -0.5082 0 -0.5082 0 0 0 0 4.69367 1.46938 -1.5082 -1.5082 -1.5082 -0.5082 -1.5082 -0.5082 0.469379 5.082e-07 5.082e-07 0 0 1.47225e-06 0 0 0 0 0 0 0 0 5.082e-07 0 5.082e-07 0 0 0 0 -1.0164e-06 1.46938e-06 0 0 0 0 0
0.6614 -0.000147116 -0.000119916 -15.079 0 -0.5079 0 -0.5079 0 0 0 0 4.68275 1.46829 -1.5079 -1.5079 -1.5079 -0.5079 -1.5079 -0.5079 0.468287 5.079e-07 5.079e-07 0 0 1.47116e-06 0 0 0 0 0 0 0 0 5.079e-07 0 5.079e-07 0 0 0 0 -1.0158e-06 1.46829e-06 0 0 0 0 0
0.6616 -0.000147005 -0.000119341 -15.076 0 -0.5076 0 -0.5076 0 0 0 0 4.67164 1.46718 -1.5076 -1.5076 -1.5076 -0.5076 -1.5076 -0.5076 0.467176 5.076e-07 5.076e-07 0 0 1.47005e-06 0 0 0 0 0 0 0 0 5.076e-07 0 5.076e-07 0 0 0 0 -1.0152e-06 1.46718e-06 0 0 0 0 0
0.6618 -0.000146893 -0.000118764 -15.073 0 -0.5073 0 -0.5073 0 0 0 0 4.66036 1.46605 -1.5073 -1.5073 -1.5073 -0.5073 -1.5073 -0.5073 0.466047 5.073e-07 5.073e-07 0 0 1.46893e-06 0 0 0 0 0 0 0 0 5.073e-07 0 5.073e-07 0 0 0 0 -1.0146e-06 1.46605e-06 0 0 0 0 0
0.662 -0.000146779 -0.000118187 -15.07 0 -0.507 0 -0.507 0 0 0 0 4.64888 1.4649 -1.507 -1.507 -1.507 -0.507 -1.507 -0.507 0.4649 5.07e-07 5.07e-07 0 0 1.46779e-06 0 0 0 0 0 0 0 0 5.07e-07 0 5.07e-07 0 0 0 0 -1.014e-06 1.4649e-06 0 0 0 0 0
0.6622 -0.000146662 -0.000117609 -15.067 0 -0.5067 0 -0.5067 0 0 0 0 4.63723 1.46373 -1.5067 -1.5067 -1.5067 -0.5067 -1.5067 -0.5067 0.463734 5.067e-07 5.067e-07 0 0 1.46662e-06 0 0 0 0 0 0 0 0 5.067e-07 0 5.067e-07 0 0 0 0 -1.0134e-06 1.46373e-06 0 0 0 0 0
0.6624 -0.000146544 -0.00011703 -15.064 0 -0.5064 0 -0.5064 0 0 0 0 4.62539 1.46255 -1.5064 -1.5064 -1.5064 -0.5064 -1.5064 -0.5064 0.46255 5.064e-07 5.064e-07 0 0 1.46544e-06 0 0 0 0 0 0 0 0 5.064e-07 0 5.064e-07 0 0 0 0 -1.0128e-06 1.46255e-06 0 0 0 0 0
0.6626 -0.000146424 -0.000116451 -15.061 0 -0.5061 0 -0.5061 0 0 0 0 4.61336 1.46135 -1.5061 -1.5061 -1.5061 -0.5061 -1.5061 -0.5061 0.461348 5.061e-07 5.061e-07 0 0 1.46424e-06 0 0 0 0 0 0 0 0 5.061e-07 0 5.061e-07 0 0 0 0 -1.0122e-06 1.46135e-06 0 0 0 0 0
0.6628 -0.000146303 -0.000115871 -15.058 0 -0.5058 0 -0.5058 0 0 0 0 4.60116 1.46013 -1.5058 -1.5058 -1.5058 -0.5058 -1.5058 -0.5058 0.460128 5.058e-07 5.058e-07 0 0 1.46303e-06 0 0 0 0 0 0 0 0 5.058e-07 0 5.058e-07 0 0 0 0 -1.0116e-06 1.46013e-06 0 0 0 0 0
0.663 -0.000146179 -0.000115291 -15.055 0 -0.5055 0 -0.5055 0 0 0 0 4.58877 1.45889 -1.5055 -1.5055 -1.5055 -0.5055 -1.5055 -0.5055 0.458889 5.055e-07 5.055e-07 0 0 1.46179e-06 0 0 0 0 0 0 0 0 5.055e-07 0 5.055e-07 0 0 0 0 -1.011e-06 1.45889e-06 0 0 0 0 0
0.6632 -0.000146054 -0.00011471 -15.052 0 -0.5052 0 -0.5052 0 0 0 0 4.57621 1.45763 -1.5052 -1.5052 -1.5052 -0.5052 -1.5052 -0.5052 0.457632 5.052e-07 5.052e-07 0 0 1.46054e-06 0 0 0 0 0 0 0 0 5.052e-07 0 5.052e-07 0 0 0 0 -1.0104e-06 1.45763e-06 0 0 0 0 0
0.6634 -0.000145927 -0.000114128 -15.049 0 -0.5049 0 -0.5049 0 0 0 0 4.56346 1.45636 -1.5049 -1.5049 -1.5049 -0.5049 -1.5049 -0.5049 0.456357 5.049e-07 5.049e-07 0 0 1.45927e-06 0 0 0 0 0 0 0 0 5.049e-07 0 5.049e-07 0 0 0 0 -1.0098e-06 1.45636e-06 0 0 0 0 0
0.6636 -0.000145798 -0.000113546 -15.046 0 -0.5046 0 -0.5046 0 0 0 0 4.55053 1.45506 -1.5046 -1.5046 -1.5046 -0.5046 -1.5046 -0.5046 0.455064 5.046e-07 5.046e-07 0 0 1.45798e-06 0 0 0 0 0 0 0 0 5.046e-07 0 5.046e-07 0 0 0 0 -1.0092e-06 1.45506e-06 0 0 0 0 0
0.6638 -0.000145667 -0.000112963 -15.043 0 -0.5043 0 -0.5043 0 0 0 0 4.53742 1.45375 -1.5043 -1.5043 -1.5043 -0.5043 -1.5043 -0.5043 0.453754 5.043e-07 5.043e-07 0 0 1.45667e-06 0 0 0 0 0 0 0 0 5.043e-07 0 5.043e-07 0 0 0 0 -1.0086e-06 1.45375e-06 0 0 0 0 0
0.664 -0.000145534 -0.000112379 -15.04 0 -0.504 0 -0.504 0 0 0 0 4.52414 1.45242 -1.504 -1.504 -1.504 -0.504 -1.504 -0.504 0.452425 5.04e-07 5.04e-07 0 0 1.45534e-06 0 0 0 0 0 0 0 0 5.04e-07 0 5.04e-07 0 0 0 0 -1.008e-06 1.45242e-06 0 0 0 0 0
0.6642 -0.0001454 -0.000111796 -15.037 0 -0.5037 0 -0.5037 0 0 0 0 4.51067 1.45108 -1.5037 -1.5037 -1.5037 -0.5037 -1.5037 -0.5037 0.451078 5.037e-07 5.037e-07 0 0 1.454e-06 0 0 0 0 0 0 0 0 5.037e-07 0 5.037e-07 0 0 0 0 -1.0074e-06 1.45108e-06 0 0 0 0 0
0.6644 -0.000145264 -0.000111211 -15.034 0 -0.5034 0 -0.5034 0 0 0 0 4.49703 1.44971 -1.5034 -1.5034 -1.5034 -0.5034 -1.5034 -0.5034 0.449714 5.034e-07 5.034e-07 0 0 1.45264e-06 0 0 0 0 0 0 0 0 5.034e-07 0 5.034e-07 0 0 0 0 -1.0068e-06 1.44971e-06 0 0 0 0 0
0.6646 -0.000145126 -0.000110627 -15.031 0 -0.5031 0 -0.5031 0 0 0 0 4.48321 1.44833 -1.5031 -1.5031 -1.5031 -0.5031 -1.5031 -0.5031 0.448332 5.031e-07 5.031e-07 0 0 1.45126e-06 0 0 0 0 0 0 0 0 5.031e-07 0 5.031e-07 0 0 0 0 -1.0062e-06 1.44833e-06 0 0 0 0 0
0.6648 -0.000144986 -0.000110042 -15.028 0 -0.5028 0 -0.5028 0 0 0 0 4.46921 1.44693 -1.5028 -1.5028 -1.5028 -0.5028 -1.5028 -0.5028 0.446932 5.028e-07 5.028e-07 0 0 1.44986e-06 0 0 0 0 0 0 0 0 5.028e-07 0 5.028e-07 0 0 0 0 -1.0056e-06 1.44693e-06 0 0 0 0 0
0.665 -0.000144844 -0.000109456 -15.025 0 -0.5025 0 -0.5025 0 0 0 0 4.45503 1.44551 -1.5025 -1.5025 -1.5025 -0.5025 -1.5025 -0.5025 0.445514 5.025e-07 5.025e-07 0 0 1.44844e-06 0 0 0 0 0 0 0 0 5.025e-07 0 5.025e-07 0 0 0 0 -1.005e-06 1.44551e-06 0 0 0 0 0
0.6652 -0.000144701 -0.00010887 -15.022 0 -0.5022 0 -0.5022 0 0 0 0 4.44068 1.44408 -1.5022 -1.5022 -1.5022 -0.5022 -1.5022 -0.5022 0.444079 5.022e-07 5.022e-07 0 0 1.44701e-06 0 0 0 0 0 0 0 0 5.022e-07 0 5.022e-07 0 0 0 0 -1.0044e-06 1.44408e-06 0 0 0 0 0
0.6654 -0.000144556 -0.000108284 -15.019 0 -0.5019 0 -0.5019 0 0 0 0 4.42616 1.44263 -1.5019 -1.5019 -1.5019 -0.5019 -1.5019 -0.5019 0.442626 5.019e-07 5.019e-07 0 0 1.44556e-06 0 0 0 0 0 0 0 0 5.019e-07 0 5.019e-07 0 0 0 0 -1.0038e-06 1.44263e-06 0 0 0 0 0
0.6656 -0.000144409 -0.000107697 -15.016 0 -0.5016 0 -0.5016 0 0 0 0 4.41146 1.44116 -1.5016 -1.5016 -1.5016 -0.5016 -1.5016 -0.5016 0.441156 5.016e-07 5.016e-07 0 0 1.44409e-06 0 0 0 0 0 0 0 0 5.016e-07 0 5.016e-07 0 0 0 0 -1.0032e-06 1.44116e-06 0 0 0 0 0
0.6658 -0.00014426 -0.00010711 -15.013 0 -0.5013 0 -0.5013 0 0 0 0 4.39658 1.43967 -1.5013 -1.5013 -1.5013 -0.5013 -1.5013 -0.5013 0.439669 5.013e-07 5.013e-07 0 0 1.4426e-06 0 0 0 0 0 0 0 0 5.013e-07 0 5.013e-07 0 0 0 0 -1.0026e-06 1.43967e-06 0 0 0 0 0
0.666 -0.00014411 -0.000106523 -15.01 0 -0.501 0 -0.501 0 0 0 0 4.38153 1.43816 -1.501 -1.501 -1.501 -0.501 -1.501 -0.501 0.438164 5.01e-07 5.01e-07 0 0 1.4411e-06 0 0 0 0 0 0 0 0 5.01e-07 0 5.01e-07 0 0 0 0 -1.002e-06 1.43816e-06 0 0 0 0 0
0.6662 -0.000143958 -0.000105936 -15.007 0 -0.5007 0 -0.5007 0 0 0 0 4.36631 1.43664 -1.5007 -1.5007 -1.5007 -0.5007 -1.5007 -0.5007 0.436642 5.007e-07 5.007e-07 0 0 1.43958e-06 0 0 0 0 0 0 0 0 5.007e-07 0 5.007e-07 0 0 0 0 -1.0014e-06 1.43664e-06 0 0 0 0 0
0.6664 -0.000143804 -0.000105348 -15.004 0 -0.5004 0 -0.5004 0 0 0 0 4.35092 1.4351 -1.5004 -1.5004 -1.5004 -0.5004 -1.5004 -0.5004 0.435102 5.004e-07 5.004e-07 0 0 1.43804e-06 0 0 0 0 0 0 0 0 5.004e-07 0 5.004e-07 0 0 0 0 -1.0008e-06 1.4351e-06 0 0 0 0 0
0.6666 -0.000143649 -0.00010476 -15.001 0 -0.5001 0 -0.5001 0 0 0 0 4.33535 1.43355 -1.5001 -1.5001 -1.5001 -0.5001 -1.5001 -0.5001 0.433546 5.001e-07 5.001e-07 0 0 1.43649e-06 0 0 0 0 0 0 0 0 5.001e-07 0 5.001e-07 0 0 0 0 -1.0002e-06 1.43355e-06 0 0 0 0 0
0.6668 -0.000143491 -0.000104172 -14.998 0 -0.4998 0 -0.4998 0 0 0 0 4.31962 1.43197 -1.4998 -1.4998 -1.4998 -0.4998 -1.4998 -0.4998 0.431972 4.998e-07 4.998e-07 0 0 1.43491e-06 0 0 0 0 0 0 0 0 4.998e-07 0 4.998e-07 0 0 0 0 -9.996e-07 1.43197e-06 0 0 0 0 0
0.667 -0.000143332 -0.000103584 -14.995 0 -0.4995 0 -0.4995 0 0 0 0 4.30371 1.43038 -1.4995 -1.4995 -1.4995 -0.4995 -1.4995 -0.4995 0.430381 4.995e-07 4.995e-07 0 0 1.43332e-06 0 0 0 0 0 0 0 0 4.995e-07 0 4.995e-07 0 0 0 0 -9.99e-07 1.43038e-06 0 0 0 0 0
0.6672 -0.000143172 -0.000102996 -14.992 0 -0.4992 0 -0.4992 0 0 0 0 4.28763 1.42877 -1.4992 -1.4992 -1.4992 -0.4992 -1.4992 -0.4992 0.428774 4.992e-07 4.992e-07 0 0 1.43172e-06 0 0 0 0 0 0 0 0 4.992e-07 0 4.992e-07 0 0 0 0 -9.984e-07 1.42877e-06 0 0 0 0 0
0.6674 -0.000143009 -0.000102407 -14.989 0 -0.4989 0 -0.4989 0 0 0 0 4.27139 1.42715 -1.4989 -1.4989 -1.4989 -0.4989 -1.4989 -0.4989 0.427149 4.989e-07 4.989e-07 0 0 1.43009e-06 0 0 0 0 0 0 0 0 4.989e-07 0 4.989e-07 0 0 0 0 -9.978e-07 1.42715e-06 0 0 0 0 0
