t 1 2 3 4 5 jL0400 6 7 jE0201 jF0507 jVX jV0600 
37.95 0 2.07309 0 0.00180668 2.07309 1.09713 1 0 -2.07309 2.07309 -1.1023 0.00517513 
37.96 0 2.07311 0 0.00185253 2.07311 1.09715 1 0 -2.07311 2.07311 -1.10228 0.0051389 
37.97 0 2.07312 0 0.00189804 2.07312 1.09716 1 0 -2.07312 2.07312 -1.10227 0.00510231 
37.98 0 2.07314 0 0.00194321 2.07314 1.09718 1 0 -2.07314 2.07314 -1.10225 0.00506536 
37.99 0 2.07316 0 0.00198803 2.07316 1.0972 1 0 -2.07316 2.07316 -1.10223 0.00502805 
38 0 2.07318 0 0.00203251 2.07318 1.09722 1 0 -2.07318 2.07318 -1.10221 0.00499039 
38.01 0 2.07319 0 0.00207664 2.07319 1.09725 1 0 -2.07319 2.07319 -1.1022 0.00495237 
38.02 0 2.07321 0 0.00212042 2.07321 1.09727 1 0 -2.07321 2.07321 -1.10218 0.00491402 
38.03 0 2.07323 0 0.00216384 2.07323 1.09729 1 0 -2.07323 2.07323 -1.10216 0.00487533 
38.04 0 2.07325 0 0.0022069 2.07325 1.09731 1 0 -2.07325 2.07325 -1.10215 0.0048363 
38.05 0 2.07326 0 0.0022496 2.07326 1.09733 1 0 -2.07326 2.07326 -1.10213 0.00479695 
38.06 0 2.07328 0 0.00229194 2.07328 1.09736 1 0 -2.07328 2.07328 -1.10211 0.00475727 
38.07 0 2.0733 -2.30182e-016 0.0023339 2.0733 1.09738 1 0 -2.0733 2.0733 -1.1021 0.00471726 
38.08 0 2.07331 0 0.0023755 2.07331 1.0974 1 0 -2.07331 2.07331 -1.10208 0.00467696 
38.09 0 2.07333 0 0.00241673 2.07333 1.09743 1 0 -2.07333 2.07333 -1.10206 0.00463634 
38.1 0 2.07335 0 0.00245758 2.07335 1.09745 1 0 -2.07335 2.07335 -1.10205 0.00459541 
38.11 0 2.07336 0 0.00249805 2.07336 1.09748 1 0 -2.07336 2.07336 -1.10203 0.00455418 
38.12 0 2.07338 0 0.00253814 2.07338 1.0975 1 0 -2.07338 2.07338 -1.10201 0.00451267 
38.13 0 2.07339 0 0.00257785 2.07339 1.09753 1 0 -2.07339 2.07339 -1.102 0.00447086 
38.14 0 2.07341 0 0.00261717 2.07341 1.09755 1 0 -2.07341 2.07341 -1.10198 0.00442877 
38.15 0 2.07343 0 0.0026561 2.07343 1.09758 1 0 -2.07343 2.07343 -1.10197 0.00438641 
38.16 0 2.07344 0 0.00269465 2.07344 1.09761 1 0 -2.07344 2.07344 -1.10195 0.00434376 
38.17 0 2.07346 0 0.0027328 2.07346 1.09763 1 0 -2.07346 2.07346 -1.10194 0.00430085 
38.18 0 2.07347 0 0.00277055 2.07347 1.09766 1 0 -2.07347 2.07347 -1.10192 0.00425768 
38.19 0 2.07349 0 0.00280791 2.07349 1.09769 1 0 -2.07349 2.07349 -1.1019 0.00421425 
38.2 0 2.0735 0 0.00284487 2.0735 1.09772 1 0 -2.0735 2.0735 -1.10189 0.00417056 
38.21 0 2.07352 0 0.00288143 2.07352 1.09775 1 0 -2.07352 2.07352 -1.10187 0.00412663 
38.22 0 2.07353 -2.30209e-016 0.00291758 2.07353 1.09778 1 0 -2.07353 2.07353 -1.10186 0.00408246 
38.23 0 2.07355 0 0.00295333 2.07355 1.09781 1 0 -2.07355 2.07355 -1.10184 0.00403804 
38.24 0 2.07356 0 0.00298866 2.07356 1.09784 1 0 -2.07356 2.07356 -1.10183 0.0039934 
38.25 0 2.07358 0 0.00302359 2.07358 1.09787 1 0 -2.07358 2.07358 -1.10181 0.00394852 
38.26 0 2.07359 0 0.00305811 2.07359 1.0979 1 0 -2.07359 2.07359 -1.1018 0.00390343 
38.27 0 2.07361 0 0.00309221 2.07361 1.09793 1 0 -2.07361 2.07361 -1.10179 0.00385811 
38.28 0 2.07362 0 0.0031259 2.07362 1.09796 1 0 -2.07362 2.07362 -1.10177 0.00381259 
38.29 0 2.07364 0 0.00315917 2.07364 1.09799 1 0 -2.07364 2.07364 -1.10176 0.00376686 
38.3 0 2.07365 0 0.00319202 2.07365 1.09802 1 0 -2.07365 2.07365 -1.10174 0.00372092 
38.31 0 2.07366 0 0.00322445 2.07366 1.09805 1 0 -2.07366 2.07366 -1.10173 0.00367479 
38.32 0 2.07368 0 0.00325646 2.07368 1.09809 1 0 -2.07368 2.07368 -1.10172 0.00362847 
38.33 0 2.07369 0 0.00328804 2.07369 1.09812 1 0 -2.07369 2.07369 -1.1017 0.00358195 
38.34 0 2.07371 0 0.0033192 2.07371 1.09815 1 0 -2.07371 2.07371 -1.10169 0.00353527 
38.35 0 2.07372 0 0.00334993 2.07372 1.09819 1 0 -2.07372 2.07372 -1.10168 0.0034884 
38.36 0 2.07373 0 0.00338023 2.07373 1.09822 1 0 -2.07373 2.07373 -1.10166 0.00344136 
38.37 0 2.07375 0 0.0034101 2.07375 1.09825 1 0 -2.07375 2.07375 -1.10165 0.00339416 
38.38 0 2.07376 0 0.00343955 2.07376 1.09829 1 0 -2.07376 2.07376 -1.10164 0.00334679 
38.39 0 2.07377 0 0.00346855 2.07377 1.09832 1 0 -2.07377 2.07377 -1.10162 0.00329928 
38.4 0 2.07378 0 0.00349713 2.07378 1.09836 1 0 -2.07378 2.07378 -1.10161 0.00325161 
38.41 0 2.0738 0 0.00352526 2.0738 1.09839 1 0 -2.0738 2.0738 -1.1016 0.00320379 
38.42 0 2.07381 0 0.00355297 2.07381 1.09843 1 0 -2.07381 2.07381 -1.10159 0.00315583 
38.43 0 2.07382 0 0.00358023 2.07382 1.09847 1 0 -2.07382 2.07382 -1.10157 0.00310774 
38.44 0 2.07383 0 0.00360706 2.07383 1.0985 1 0 -2.07383 2.07383 -1.10156 0.00305952 
38.45 0 2.07385 0 0.00363344 2.07385 1.09854 1 0 -2.07385 2.07385 -1.10155 0.00301118 
38.46 0 2.07386 0 0.00365939 2.07386 1.09857 1 0 -2.07386 2.07386 -1.10154 0.00296271 
38.47 0 2.07387 0 0.00368489 2.07387 1.09861 1 0 -2.07387 2.07387 -1.10153 0.00291413 
38.48 0 2.07388 0 0.00370995 2.07388 1.09865 1 0 -2.07388 2.07388 -1.10151 0.00286544 
38.49 0 2.07389 0 0.00373457 2.07389 1.09869 1 0 -2.07389 2.07389 -1.1015 0.00281665 
38.5 0 2.0739 0 0.00375874 2.0739 1.09872 1 0 -2.0739 2.0739 -1.10149 0.00276775 
38.51 0 2.07391 0 0.00378247 2.07391 1.09876 1 0 -2.07391 2.07391 -1.10148 0.00271876 
38.52 0 2.07393 0 0.00380575 2.07393 1.0988 1 0 -2.07393 2.07393 -1.10147 0.00266968 
38.53 0 2.07394 0 0.00382859 2.07394 1.09884 1 0 -2.07394 2.07394 -1.10146 0.00262053 
38.54 0 2.07395 0 0.00385097 2.07395 1.09888 1 0 -2.07395 2.07395 -1.10145 0.00257129 
38.55 0 2.07396 0 0.00387291 2.07396 1.09891 1 0 -2.07396 2.07396 -1.10144 0.00252197 
38.56 0 2.07397 0 0.00389441 2.07397 1.09895 1 0 -2.07397 2.07397 -1.10143 0.00247259 
38.57 0 2.07398 0 0.00391545 2.07398 1.09899 1 0 -2.07398 2.07398 -1.10142 0.00242314 
38.58 0 2.07399 0 0.00393604 2.07399 1.09903 1 0 -2.07399 2.07399 -1.10141 0.00237363 
38.59 0 2.074 0 0.00395619 2.074 1.09907 1 0 -2.074 2.074 -1.1014 0.00232406 
38.6 0 2.07401 0 0.00397588 2.07401 1.09911 1 0 -2.07401 2.07401 -1.10139 0.00227446 
38.61 0 2.07402 0 0.00399513 2.07402 1.09915 1 0 -2.07402 2.07402 -1.10138 0.0022248 
38.62 0 2.07403 0 0.00401392 2.07403 1.09919 1 0 -2.07403 2.07403 -1.10137 0.0021751 
38.63 0 2.07404 0 0.00403226 2.07404 1.09923 1 0 -2.07404 2.07404 -1.10136 0.00212537 
38.64 0 2.07405 0 0.00405016 2.07405 1.09927 1 0 -2.07405 2.07405 -1.10135 0.00207562 
38.65 0 2.07406 0 0.0040676 2.07406 1.09931 1 0 -2.07406 2.07406 -1.10134 0.00202583 
38.66 0 2.07406 0 0.00408459 2.07406 1.09935 1 0 -2.07406 2.07406 -1.10133 0.00197603 
38.67 0 2.07407 0 0.00410112 2.07407 1.0994 1 0 -2.07407 2.07407 -1.10132 0.00192621 
38.68 0 2.07408 -2.30269e-016 0.00411721 2.07408 1.09944 1 0 -2.07408 2.07408 -1.10131 0.00187638 
38.69 0 2.07409 0 0.00413285 2.07409 1.09948 1 0 -2.07409 2.07409 -1.1013 0.00182655 
38.7 0 2.0741 0 0.00414803 2.0741 1.09952 1 0 -2.0741 2.0741 -1.1013 0.00177671 
38.71 0 2.07411 0 0.00416276 2.07411 1.09956 1 0 -2.07411 2.07411 -1.10129 0.00172688 
38.72 0 2.07411 0 0.00417704 2.07411 1.0996 1 0 -2.07411 2.07411 -1.10128 0.00167706 
38.73 0 2.07412 -2.30274e-016 0.00419088 2.07412 1.09964 1 0 -2.07412 2.07412 -1.10127 0.00162725 
38.74 0 2.07413 0 0.00420426 2.07413 1.09969 1 0 -2.07413 2.07413 -1.10126 0.00157746 
38.75 0 2.07414 0 0.00421719 2.07414 1.09973 1 0 -2.07414 2.07414 -1.10126 0.0015277 
38.76 0 2.07415 0 0.00422967 2.07415 1.09977 1 0 -2.07415 2.07415 -1.10125 0.00147796 
38.77 0 2.07415 0 0.0042417 2.07415 1.09981 1 0 -2.07415 2.07415 -1.10124 0.00142826 
38.78 0 2.07416 0 0.00425328 2.07416 1.09986 1 0 -2.07416 2.07416 -1.10123 0.00137859 
38.79 0 2.07417 0 0.00426441 2.07417 1.0999 1 0 -2.07417 2.07417 -1.10123 0.00132897 
38.8 0 2.07417 0 0.0042751 2.07417 1.09994 1 0 -2.07417 2.07417 -1.10122 0.00127939 
38.81 0 2.07418 0 0.00428534 2.07418 1.09998 1 0 -2.07418 2.07418 -1.10121 0.00122986 
38.82 0 2.07419 0 0.00429513 2.07419 1.10003 1 0 -2.07419 2.07419 -1.10121 0.00118039 
38.83 0 2.07419 0 0.00430447 2.07419 1.10007 1 0 -2.07419 2.07419 -1.1012 0.00113098 
38.84 0 2.0742 0 0.00431337 2.0742 1.10011 1 0 -2.0742 2.0742 -1.10119 0.00108163 
38.85 0 2.07421 0 0.00432182 2.07421 1.10016 1 0 -2.07421 2.07421 -1.10119 0.00103236 
38.86 0 2.07421 0 0.00432983 2.07421 1.1002 1 0 -2.07421 2.07421 -1.10118 0.000983156 
38.87 0 2.07422 0 0.0043374 2.07422 1.10024 1 0 -2.07422 2.07422 -1.10118 0.000934033 
38.88 0 2.07422 0 0.00434452 2.07422 1.10029 1 0 -2.07422 2.07422 -1.10117 0.000884993 
38.89 0 2.07423 0 0.0043512 2.07423 1.10033 1 0 -2.07423 2.07423 -1.10117 0.000836039 
38.9 0 2.07423 0 0.00435744 2.07423 1.10037 1 0 -2.07423 2.07423 -1.10116 0.000787178 
38.91 0 2.07424 0 0.00436324 2.07424 1.10042 1 0 -2.07424 2.07424 -1.10116 0.000738413 
38.92 0 2.07424 0 0.0043686 2.07424 1.10046 1 0 -2.07424 2.07424 -1.10115 0.000689748 
38.93 0 2.07425 0 0.00437352 2.07425 1.1005 1 0 -2.07425 2.07425 -1.10115 0.000641187 
38.94 0 2.07425 0 0.00437801 2.07425 1.10055 1 0 -2.07425 2.07425 -1.10114 0.000592736 
38.95 0 2.07426 -2.30289e-016 0.00438206 2.07426 1.10059 1 0 -2.07426 2.07426 -1.10114 0.000544398 
38.96 0 2.07426 0 0.00438567 2.07426 1.10064 1 0 -2.07426 2.07426 -1.10113 0.000496178 
38.97 0 2.07427 0 0.00438886 2.07427 1.10068 1 0 -2.07427 2.07427 -1.10113 0.00044808 
38.98 0 2.07427 0 0.00439161 2.07427 1.10072 1 0 -2.07427 2.07427 -1.10112 0.000400107 
38.99 0 2.07427 0 0.00439392 2.07427 1.10077 1 0 -2.07427 2.07427 -1.10112 0.000352265 
39 0 2.07428 0 0.00439581 2.07428 1.10081 1 0 -2.07428 2.07428 -1.10112 0.000304556 
39.01 0 2.07428 -2.30291e-016 0.00439727 2.07428 1.10086 1 0 -2.07428 2.07428 -1.10111 0.000256987 
39.02 0 2.07428 0 0.00439831 2.07428 1.1009 1 0 -2.07428 2.07428 -1.10111 0.000209559 
39.03 0 2.07429 0 0.00439891 2.07429 1.10094 1 0 -2.07429 2.07429 -1.10111 0.000162278 
39.04 0 2.07429 -2.30293e-016 0.0043991 2.07429 1.10099 1 0 -2.07429 2.07429 -1.1011 0.000115148 
39.05 0 2.07429 0 0.00439886 2.07429 1.10103 1 0 -2.07429 2.07429 -1.1011 6.81723e-005 
39.06 0 2.0743 0 0.0043982 2.0743 1.10108 1 0 -2.0743 2.0743 -1.1011 2.1355e-005 
39.07 0 2.0743 0 0.00439712 2.0743 1.10112 1 0 -2.0743 2.0743 -1.10109 -2.52999e-005 
39.08 0 2.0743 0 0.00439562 2.0743 1.10116 1 0 -2.0743 2.0743 -1.10109 -7.17885e-005 
39.09 0 2.0743 0 0.0043937 2.0743 1.10121 1 0 -2.0743 2.0743 -1.10109 -0.000118107 
39.1 0 2.07431 0 0.00439137 2.07431 1.10125 1 0 -2.07431 2.07431 -1.10109 -0.000164251 
39.11 0 2.07431 0 0.00438863 2.07431 1.1013 1 0 -2.07431 2.07431 -1.10109 -0.000210218 
39.12 0 2.07431 0 0.00438547 2.07431 1.10134 1 0 -2.07431 2.07431 -1.10108 -0.000256003 
39.13 0 2.07431 -2.30295e-016 0.00438191 2.07431 1.10138 1 0 -2.07431 2.07431 -1.10108 -0.000301602 
39.14 0 2.07431 0 0.00437793 2.07431 1.10143 1 0 -2.07431 2.07431 -1.10108 -0.000347012 
39.15 0 2.07431 0 0.00437356 2.07431 1.10147 1 0 -2.07431 2.07431 -1.10108 -0.000392229 
39.16 0 2.07432 0 0.00436877 2.07432 1.10151 1 0 -2.07432 2.07432 -1.10108 -0.000437251 
39.17 0 2.07432 0 0.00436359 2.07432 1.10156 1 0 -2.07432 2.07432 -1.10108 -0.000482071 
39.18 0 2.07432 -2.30296e-016 0.004358 2.07432 1.1016 1 0 -2.07432 2.07432 -1.10107 -0.000526689 
39.19 0 2.07432 0 0.00435201 2.07432 1.10165 1 0 -2.07432 2.07432 -1.10107 -0.000571099 
39.2 0 2.07432 0 0.00434563 2.07432 1.10169 1 0 -2.07432 2.07432 -1.10107 -0.000615298 
39.21 0 2.07432 0 0.00433885 2.07432 1.10173 1 0 -2.07432 2.07432 -1.10107 -0.000659283 
39.22 0 2.07432 0 0.00433169 2.07432 1.10178 1 0 -2.07432 2.07432 -1.10107 -0.000703051 
39.23 0 2.07432 0 0.00432413 2.07432 1.10182 1 0 -2.07432 2.07432 -1.10107 -0.000746597 
39.24 0 2.07432 0 0.00431618 2.07432 1.10186 1 0 -2.07432 2.07432 -1.10107 -0.000789919 
39.25 0 2.07432 0 0.00430784 2.07432 1.1019 1 0 -2.07432 2.07432 -1.10107 -0.000833013 
39.26 0 2.07432 0 0.00429912 2.07432 1.10195 1 0 -2.07432 2.07432 -1.10107 -0.000875875 
39.27 0 2.07432 0 0.00429002 2.07432 1.10199 1 0 -2.07432 2.07432 -1.10107 -0.000918503 
39.28 0 2.07432 0 0.00428054 2.07432 1.10203 1 0 -2.07432 2.07432 -1.10107 -0.000960893 
39.29 0 2.07432 0 0.00427068 2.07432 1.10208 1 0 -2.07432 2.07432 -1.10107 -0.00100304 
39.3 0 2.07432 0 0.00426045 2.07432 1.10212 1 0 -2.07432 2.07432 -1.10107 -0.00104495 
39.31 0 2.07432 0 0.00424984 2.07432 1.10216 1 0 -2.07432 2.07432 -1.10107 -0.00108661 
39.32 0 2.07432 0 0.00423886 2.07432 1.1022 1 0 -2.07432 2.07432 -1.10108 -0.00112801 
39.33 0 2.07432 0 0.00422752 2.07432 1.10225 1 0 -2.07432 2.07432 -1.10108 -0.00116917 
39.34 0 2.07432 0 0.00421581 2.07432 1.10229 1 0 -2.07432 2.07432 -1.10108 -0.00121006 
39.35 0 2.07431 0 0.00420373 2.07431 1.10233 1 0 -2.07431 2.07431 -1.10108 -0.0012507 
39.36 0 2.07431 0 0.00419129 2.07431 1.10237 1 0 -2.07431 2.07431 -1.10108 -0.00129108 
39.37 0 2.07431 0 0.0041785 2.07431 1.10241 1 0 -2.07431 2.07431 -1.10108 -0.00133118 
39.38 0 2.07431 0 0.00416535 2.07431 1.10246 1 0 -2.07431 2.07431 -1.10108 -0.00137103 
39.39 0 2.07431 0 0.00415184 2.07431 1.1025 1 0 -2.07431 2.07431 -1.10109 -0.00141059 
39.4 0 2.0743 0 0.00413799 2.0743 1.10254 1 0 -2.0743 2.0743 -1.10109 -0.00144989 
39.41 0 2.0743 -2.30294e-016 0.00412378 2.0743 1.10258 1 0 -2.0743 2.0743 -1.10109 -0.00148891 
39.42 0 2.0743 0 0.00410923 2.0743 1.10262 1 0 -2.0743 2.0743 -1.10109 -0.00152765 
39.43 0 2.0743 0 0.00409434 2.0743 1.10266 1 0 -2.0743 2.0743 -1.1011 -0.0015661 
39.44 0 2.0743 0 0.0040791 2.0743 1.1027 1 0 -2.0743 2.0743 -1.1011 -0.00160427 
39.45 0 2.07429 0 0.00406353 2.07429 1.10274 1 0 -2.07429 2.07429 -1.1011 -0.00164216 
39.46 0 2.07429 0 0.00404762 2.07429 1.10278 1 0 -2.07429 2.07429 -1.1011 -0.00167975 
39.47 0 2.07429 0 0.00403138 2.07429 1.10282 1 0 -2.07429 2.07429 -1.10111 -0.00171705 
39.48 0 2.07428 0 0.00401481 2.07428 1.10286 1 0 -2.07428 2.07428 -1.10111 -0.00175406 
39.49 0 2.07428 0 0.00399791 2.07428 1.1029 1 0 -2.07428 2.07428 -1.10111 -0.00179076 
39.5 0 2.07428 0 0.00398069 2.07428 1.10294 1 0 -2.07428 2.07428 -1.10112 -0.00182717 
39.51 0 2.07427 0 0.00396315 2.07427 1.10298 1 0 -2.07427 2.07427 -1.10112 -0.00186327 
39.52 0 2.07427 0 0.00394528 2.07427 1.10302 1 0 -2.07427 2.07427 -1.10112 -0.00189907 
39.53 0 2.07427 0 0.0039271 2.07427 1.10306 1 0 -2.07427 2.07427 -1.10113 -0.00193456 
39.54 0 2.07426 0 0.00390861 2.07426 1.1031 1 0 -2.07426 2.07426 -1.10113 -0.00196974 
39.55 0 2.07426 0 0.00388981 2.07426 1.10314 1 0 -2.07426 2.07426 -1.10114 -0.00200461 
39.56 0 2.07425 0 0.0038707 2.07425 1.10318 1 0 -2.07425 2.07425 -1.10114 -0.00203916 
39.57 0 2.07425 -2.30288e-016 0.00385128 2.07425 1.10322 1 0 -2.07425 2.07425 -1.10114 -0.0020734 
39.58 0 2.07425 0 0.00383157 2.07425 1.10326 1 0 -2.07425 2.07425 -1.10115 -0.00210732 
39.59 0 2.07424 -2.30287e-016 0.00381155 2.07424 1.10329 1 0 -2.07424 2.07424 -1.10115 -0.00214091 
39.6 0 2.07424 0 0.00379124 2.07424 1.10333 1 0 -2.07424 2.07424 -1.10116 -0.00217419 
39.61 0 2.07423 0 0.00377064 2.07423 1.10337 1 0 -2.07423 2.07423 -1.10116 -0.00220714 
39.62 0 2.07423 0 0.00374975 2.07423 1.10341 1 0 -2.07423 2.07423 -1.10117 -0.00223976 
39.63 0 2.07422 0 0.00372857 2.07422 1.10344 1 0 -2.07422 2.07422 -1.10117 -0.00227205 
39.64 0 2.07422 -2.30284e-016 0.0037071 2.07422 1.10348 1 0 -2.07422 2.07422 -1.10118 -0.00230401 
39.65 0 2.07421 0 0.00368536 2.07421 1.10352 1 0 -2.07421 2.07421 -1.10118 -0.00233564 
39.66 0 2.07421 0 0.00366334 2.07421 1.10355 1 0 -2.07421 2.07421 -1.10119 -0.00236694 
39.67 0 2.0742 0 0.00364104 2.0742 1.10359 1 0 -2.0742 2.0742 -1.10119 -0.0023979 
39.68 0 2.0742 0 0.00361848 2.0742 1.10363 1 0 -2.0742 2.0742 -1.1012 -0.00242852 
39.69 0 2.07419 0 0.00359564 2.07419 1.10366 1 0 -2.07419 2.07419 -1.1012 -0.0024588 
39.7 0 2.07418 0 0.00357254 2.07418 1.1037 1 0 -2.07418 2.07418 -1.10121 -0.00248873 
39.71 0 2.07418 0 0.00354918 2.07418 1.10373 1 0 -2.07418 2.07418 -1.10122 -0.00251833 
39.72 0 2.07417 0 0.00352556 2.07417 1.10377 1 0 -2.07417 2.07417 -1.10122 -0.00254758 
39.73 0 2.07417 0 0.00350168 2.07417 1.1038 1 0 -2.07417 2.07417 -1.10123 -0.00257648 
39.74 0 2.07416 0 0.00347756 2.07416 1.10384 1 0 -2.07416 2.07416 -1.10123 -0.00260504 
39.75 0 2.07415 0 0.00345318 2.07415 1.10387 1 0 -2.07415 2.07415 -1.10124 -0.00263324 
39.76 0 2.07415 0 0.00342855 2.07415 1.10391 1 0 -2.07415 2.07415 -1.10125 -0.00266109 
39.77 0 2.07414 -2.30276e-016 0.00340369 2.07414 1.10394 1 0 -2.07414 2.07414 -1.10125 -0.0026886 
39.78 0 2.07413 0 0.00337858 2.07413 1.10398 1 0 -2.07413 2.07413 -1.10126 -0.00271574 
39.79 0 2.07413 -2.30274e-016 0.00335324 2.07413 1.10401 1 0 -2.07413 2.07413 -1.10127 -0.00274253 
39.8 0 2.07412 0 0.00332766 2.07412 1.10404 1 0 -2.07412 2.07412 -1.10127 -0.00276897 
39.81 0 2.07411 0 0.00330186 2.07411 1.10408 1 0 -2.07411 2.07411 -1.10128 -0.00279505 
39.82 0 2.07411 0 0.00327583 2.07411 1.10411 1 0 -2.07411 2.07411 -1.10129 -0.00282077 
39.83 0 2.0741 0 0.00324957 2.0741 1.10414 1 0 -2.0741 2.0741 -1.1013 -0.00284612 
39.84 0 2.07409 0 0.0032231 2.07409 1.10417 1 0 -2.07409 2.07409 -1.1013 -0.00287112 
39.85 0 2.07408 0 0.00319641 2.07408 1.10421 1 0 -2.07408 2.07408 -1.10131 -0.00289576 
39.86 0 2.07408 0 0.0031695 2.07408 1.10424 1 0 -2.07408 2.07408 -1.10132 -0.00292003 
39.87 0 2.07407 0 0.00314239 2.07407 1.10427 1 0 -2.07407 2.07407 -1.10132 -0.00294393 
39.88 0 2.07406 0 0.00311507 2.07406 1.1043 1 0 -2.07406 2.07406 -1.10133 -0.00296747 
39.89 0 2.07405 0 0.00308754 2.07405 1.10433 1 0 -2.07405 2.07405 -1.10134 -0.00299065 
39.9 0 2.07405 0 0.00305982 2.07405 1.10436 1 0 -2.07405 2.07405 -1.10135 -0.00301345 
39.91 0 2.07404 0 0.0030319 2.07404 1.10439 1 0 -2.07404 2.07404 -1.10136 -0.00303589 
39.92 0 2.07403 0 0.00300379 2.07403 1.10442 1 0 -2.07403 2.07403 -1.10136 -0.00305796 
39.93 0 2.07402 0 0.00297548 2.07402 1.10445 1 0 -2.07402 2.07402 -1.10137 -0.00307966 
39.94 0 2.07401 0 0.00294699 2.07401 1.10448 1 0 -2.07401 2.07401 -1.10138 -0.00310098 
39.95 0 2.07401 0 0.00291832 2.07401 1.10451 1 0 -2.07401 2.07401 -1.10139 -0.00312194 
39.96 0 2.074 0 0.00288947 2.074 1.10454 1 0 -2.074 2.074 -1.1014 -0.00314253 
39.97 0 2.07399 0 0.00286044 2.07399 1.10457 1 0 -2.07399 2.07399 -1.1014 -0.00316274 
39.98 0 2.07398 -2.30258e-016 0.00283124 2.07398 1.1046 1 0 -2.07398 2.07398 -1.10141 -0.00318257 
39.99 0 2.07397 0 0.00280187 2.07397 1.10462 1 0 -2.07397 2.07397 -1.10142 -0.00320204 
40 0 2.07396 0 0.00277233 2.07396 1.10465 1 0 -2.07396 2.07396 -1.10143 -0.00322112 
40.01 0 2.07396 0 0.00274263 2.07396 1.10468 1 0 -2.07396 2.07396 -1.10144 -0.00323984 
40.02 0 2.07395 0 0.00271277 2.07395 1.10471 1 0 -2.07395 2.07395 -1.10145 -0.00325817 
40.03 0 2.07394 0 0.00268276 2.07394 1.10473 1 0 -2.07394 2.07394 -1.10146 -0.00327613 
40.04 0 2.07393 0 0.00265259 2.07393 1.10476 1 0 -2.07393 2.07393 -1.10147 -0.00329372 
40.05 0 2.07392 0 0.00262228 2.07392 1.10479 1 0 -2.07392 2.07392 -1.10147 -0.00331093 
40.06 0 2.07391 0 0.00259182 2.07391 1.10481 1 0 -2.07391 2.07391 -1.10148 -0.00332776 
40.07 0 2.0739 0 0.00256121 2.0739 1.10484 1 0 -2.0739 2.0739 -1.10149 -0.00334421 
40.08 0 2.07389 0 0.00253047 2.07389 1.10486 1 0 -2.07389 2.07389 -1.1015 -0.00336028 
40.09 0 2.07388 0 0.00249959 2.07388 1.10489 1 0 -2.07388 2.07388 -1.10151 -0.00337598 
40.1 0 2.07387 0 0.00246858 2.07387 1.10491 1 0 -2.07387 2.07387 -1.10152 -0.0033913 
40.11 0 2.07386 0 0.00243745 2.07386 1.10494 1 0 -2.07386 2.07386 -1.10153 -0.00340624 
40.12 0 2.07385 0 0.00240619 2.07385 1.10496 1 0 -2.07385 2.07385 -1.10154 -0.0034208 
40.13 0 2.07385 0 0.0023748 2.07385 1.10498 1 0 -2.07385 2.07385 -1.10155 -0.00343498 
40.14 0 2.07384 0 0.0023433 2.07384 1.10501 1 0 -2.07384 2.07384 -1.10156 -0.00344879 
40.15 0 2.07383 0 0.00231168 2.07383 1.10503 1 0 -2.07383 2.07383 -1.10157 -0.00346222 
40.16 0 2.07382 0 0.00227996 2.07382 1.10505 1 0 -2.07382 2.07382 -1.10158 -0.00347527 
40.17 0 2.07381 0 0.00224812 2.07381 1.10508 1 0 -2.07381 2.07381 -1.10159 -0.00348794 
40.18 0 2.0738 0 0.00221618 2.0738 1.1051 1 0 -2.0738 2.0738 -1.1016 -0.00350023 
40.19 0 2.07379 0 0.00218414 2.07379 1.10512 1 0 -2.07379 2.07379 -1.10161 -0.00351214 
40.2 0 2.07378 0 0.00215201 2.07378 1.10514 1 0 -2.07378 2.07378 -1.10162 -0.00352368 
40.21 0 2.07377 0 0.00211978 2.07377 1.10516 1 0 -2.07377 2.07377 -1.10163 -0.00353484 
40.22 0 2.07376 0 0.00208745 2.07376 1.10518 1 0 -2.07376 2.07376 -1.10164 -0.00354562 
40.23 0 2.07375 0 0.00205504 2.07375 1.1052 1 0 -2.07375 2.07375 -1.10165 -0.00355602 
40.24 0 2.07374 0 0.00202255 2.07374 1.10522 1 0 -2.07374 2.07374 -1.10166 -0.00356605 
40.25 0 2.07373 0 0.00198998 2.07373 1.10524 1 0 -2.07373 2.07373 -1.10167 -0.0035757 
40.26 0 2.07372 0 0.00195733 2.07372 1.10526 1 0 -2.07372 2.07372 -1.10168 -0.00358498 
40.27 0 2.0737 0 0.0019246 2.0737 1.10528 1 0 -2.0737 2.0737 -1.10169 -0.00359388 
40.28 0 2.07369 0 0.00189181 2.07369 1.1053 1 0 -2.07369 2.07369 -1.1017 -0.0036024 
40.29 0 2.07368 0 0.00185895 2.07368 1.10532 1 0 -2.07368 2.07368 -1.10171 -0.00361055 
40.3 0 2.07367 0 0.00182602 2.07367 1.10534 1 0 -2.07367 2.07367 -1.10172 -0.00361833 
40.31 0 2.07366 0 0.00179304 2.07366 1.10536 1 0 -2.07366 2.07366 -1.10173 -0.00362573 
40.32 0 2.07365 0 0.00176 2.07365 1.10537 1 0 -2.07365 2.07365 -1.10174 -0.00363276 
40.33 0 2.07364 0 0.00172691 2.07364 1.10539 1 0 -2.07364 2.07364 -1.10175 -0.00363942 
40.34 0 2.07363 0 0.00169376 2.07363 1.10541 1 0 -2.07363 2.07363 -1.10176 -0.0036457 
