t 1 2 3 4 5 6 jO0300 jO0600 jV0200 
3.822e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
3.823e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
3.824e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
3.825e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
3.826e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
3.827e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
3.828e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
3.829e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
3.83e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
3.831e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
3.832e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
3.833e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
3.834e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
3.835e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
3.836e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
3.837e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
3.838e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
3.839e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
3.84e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
3.841e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
3.842e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
3.843e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
3.844e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
3.845e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
3.846e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
3.847e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
3.848e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
3.849e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
3.85e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
3.851e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
3.852e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
3.853e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
3.854e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
3.855e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
3.856e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
3.857e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
3.858e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
3.859e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
3.86e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
3.861e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
3.862e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
3.863e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
3.864e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
3.865e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
3.866e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
3.867e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
3.868e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
3.869e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
3.87e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
3.871e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
3.872e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
3.873e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
3.874e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
3.875e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
3.876e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
3.877e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
3.878e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
3.879e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
3.88e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
3.881e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
3.882e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
3.883e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
3.884e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
3.885e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
3.886e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
3.887e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
3.888e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
3.889e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
3.89e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
3.891e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
3.892e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
3.893e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
3.894e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
3.895e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
3.896e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
3.897e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
3.898e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
3.899e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
3.9e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
3.901e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
3.902e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
3.903e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
3.904e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
3.905e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
3.906e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
3.907e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
3.908e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
3.909e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
3.91e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
3.911e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
3.912e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
3.913e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
3.914e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
3.915e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
3.916e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
3.917e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
3.918e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
3.919e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
3.92e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
3.921e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
3.922e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
3.923e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
3.924e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
3.925e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
3.926e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
3.927e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
3.928e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
3.929e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
3.93e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
3.931e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
3.932e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
3.933e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
3.934e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
3.935e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
3.936e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
3.937e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
3.938e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
3.939e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
3.94e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
3.941e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
3.942e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
3.943e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
3.944e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
3.945e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
3.946e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
3.947e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
3.948e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
3.949e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
3.95e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
3.951e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
3.952e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
3.953e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
3.954e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
3.955e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
3.956e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
3.957e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
3.958e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
3.959e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
3.96e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
3.961e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
3.962e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
3.963e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
3.964e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
3.965e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
3.966e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
3.967e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
3.968e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
3.969e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
3.97e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
3.971e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
3.972e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
3.973e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
3.974e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
3.975e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
3.976e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
3.977e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
3.978e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
3.979e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
3.98e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
3.981e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
3.982e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
3.983e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
3.984e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
3.985e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
3.986e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
3.987e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
3.988e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
3.989e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
3.99e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
3.991e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
3.992e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
3.993e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
3.994e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
3.995e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
3.996e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
3.997e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
3.998e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
3.999e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
4e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
4.001e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
4.002e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
4.003e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
4.004e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
4.005e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
4.006e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
4.007e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
4.008e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
4.009e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
4.01e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
4.011e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
4.012e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
4.013e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
4.014e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
4.015e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
4.016e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
4.017e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
4.018e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
4.019e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
4.02e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
4.021e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
4.022e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
4.023e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
4.024e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
4.025e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
4.026e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
4.027e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
4.028e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
4.029e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
4.03e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
4.031e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
4.032e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
4.033e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
4.034e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
4.035e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
4.036e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
4.037e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
4.038e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
4.039e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
4.04e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
4.041e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
4.042e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
4.043e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
4.044e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
4.045e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
4.046e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
4.047e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
4.048e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
4.049e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
4.05e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
4.051e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
4.052e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
4.053e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
4.054e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
4.055e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
4.056e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
4.057e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
4.058e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
4.059e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
4.06e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
4.061e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
4.062e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
4.063e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
4.064e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
4.065e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
4.066e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
4.067e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
4.068e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
4.069e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
4.07e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
4.071e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
4.072e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
4.073e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
4.074e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
4.075e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
4.076e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
4.077e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
4.078e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
4.079e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
4.08e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
4.081e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
4.082e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
4.083e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
4.084e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
4.085e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
4.086e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
4.087e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
4.088e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
4.089e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
4.09e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
4.091e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
4.092e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
4.093e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
4.094e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
4.095e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
4.096e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
4.097e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
4.098e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
4.099e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
4.1e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
4.101e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
4.102e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
4.103e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
4.104e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
4.105e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
4.106e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
4.107e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
4.108e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
4.109e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
4.11e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
4.111e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
4.112e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
4.113e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
4.114e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
4.115e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
4.116e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
4.117e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
4.118e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
4.119e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
4.12e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
4.121e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
4.122e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
4.123e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
4.124e-05 1.38778e-16 1 -1 -0.5 -0.5 -2 1.5 1.5 -2.5
