t 1 2 3 jL0200 4 5 6 jE0601 jVX jV0400 
2.95 0 -0.670677 1.18708 1.21369 1 0 -0.543602 0 -0.543602 -0.670087 
2.96 0 -0.672929 1.17274 1.20696 1 0 -0.537037 0 -0.537037 -0.669922 
2.97 0 -0.675178 1.1584 1.20021 1 0 -0.530705 0 -0.530705 -0.669503 
2.98 0 -0.677424 1.14406 1.19343 1 0 -0.524597 0 -0.524597 -0.668836 
2.99 0 -0.679666 1.12975 1.18664 1 0 -0.518707 0 -0.518707 -0.66793 
3 0 -0.681904 1.11546 1.17982 1 0 -0.513024 0 -0.513024 -0.666794 
3.01 0 -0.684137 1.1012 1.17298 1 0 -0.507539 0 -0.507539 -0.665437 
3.02 0 -0.686365 1.08697 1.16611 1 0 -0.502242 0 -0.502242 -0.66387 
3.03 0 -0.688589 1.07278 1.15923 1 0 -0.497124 0 -0.497124 -0.662103 
3.04 0 -0.690806 1.05864 1.15232 1 0 -0.492172 0 -0.492172 -0.660147 
3.05 0 -0.693018 1.04455 1.14539 1 0 -0.487376 0 -0.487376 -0.658013 
3.06 0 -0.695223 1.03051 1.13844 1 0 -0.482725 0 -0.482725 -0.655712 
3.07 0 -0.697421 1.01653 1.13146 1 0 -0.478207 0 -0.478207 -0.653255 
3.08 0 -0.699611 1.00261 1.12447 1 0 -0.473812 0 -0.473812 -0.650654 
3.09 0 -0.701793 0.988744 1.11745 1 0 -0.469528 0 -0.469528 -0.64792 
3.1 0 -0.703967 0.974948 1.11041 1 0 -0.465345 0 -0.465345 -0.645064 
3.11 0 -0.706131 0.961217 1.10335 1 0 -0.461251 0 -0.461251 -0.642096 
3.12 0 -0.708286 0.947555 1.09626 1 0 -0.457237 0 -0.457237 -0.639028 
3.13 0 -0.710431 0.933962 1.08916 1 0 -0.453291 0 -0.453291 -0.635869 
3.14 0 -0.712565 0.920439 1.08203 1 0 -0.449405 0 -0.449405 -0.63263 
3.15 0 -0.714688 0.906987 1.07489 1 0 -0.445568 0 -0.445568 -0.629319 
3.16 0 -0.7168 0.893605 1.06772 1 0 -0.441772 0 -0.441772 -0.625948 
3.17 0 -0.718898 0.880294 1.06053 1 0 -0.438007 0 -0.438007 -0.622524 
3.18 0 -0.720985 0.867055 1.05332 1 0 -0.434264 0 -0.434264 -0.619056 
3.19 0 -0.723058 0.853885 1.04609 1 0 -0.430537 0 -0.430537 -0.615553 
3.2 0 -0.725117 0.840785 1.03884 1 0 -0.426817 0 -0.426817 -0.612022 
3.21 0 -0.727162 0.827753 1.03157 1 0 -0.423096 0 -0.423096 -0.608471 
3.22 0 -0.729192 0.814788 1.02428 1 0 -0.419368 0 -0.419368 -0.604908 
3.23 0 -0.731207 0.80189 1.01696 1 0 -0.415625 0 -0.415625 -0.601338 
3.24 0 -0.733206 0.789056 1.00963 1 0 -0.411862 0 -0.411862 -0.597769 
3.25 0 -0.735189 0.776285 1.00228 1 0 -0.408073 0 -0.408073 -0.594207 
3.26 0 -0.737155 0.763575 0.994908 1 0 -0.404251 0 -0.404251 -0.590657 
3.27 0 -0.739105 0.750924 0.987517 1 0 -0.400391 0 -0.400391 -0.587126 
3.28 0 -0.741037 0.73833 0.980106 1 0 -0.396489 0 -0.396489 -0.583618 
3.29 0 -0.742951 0.725791 0.972677 1 0 -0.392539 0 -0.392539 -0.580138 
3.3 0 -0.744847 0.713305 0.965228 1 0 -0.388536 0 -0.388536 -0.576692 
3.31 0 -0.746725 0.700869 0.957761 1 0 -0.384477 0 -0.384477 -0.573284 
3.32 0 -0.748584 0.68848 0.950275 1 0 -0.380357 0 -0.380357 -0.569918 
3.33 0 -0.750423 0.676137 0.942771 1 0 -0.376172 0 -0.376172 -0.566599 
3.34 0 -0.752243 0.663837 0.935249 1 0 -0.37192 0 -0.37192 -0.563329 
3.35 0 -0.754044 0.651576 0.927708 1 0 -0.367595 0 -0.367595 -0.560113 
3.36 0 -0.755824 0.639353 0.92015 1 0 -0.363195 0 -0.363195 -0.556955 
3.37 0 -0.757584 0.627164 0.912574 1 0 -0.358716 0 -0.358716 -0.553858 
3.38 0 -0.759324 0.615007 0.904981 1 0 -0.354157 0 -0.354157 -0.550824 
3.39 0 -0.761043 0.602879 0.897371 1 0 -0.349513 0 -0.349513 -0.547858 
3.4 0 -0.76274 0.590776 0.889743 1 0 -0.344782 0 -0.344782 -0.544961 
3.41 0 -0.764417 0.578697 0.882099 1 0 -0.339962 0 -0.339962 -0.542137 
3.42 0 -0.766073 0.566638 0.874438 1 0 -0.335049 0 -0.335049 -0.539389 
3.43 0 -0.767707 0.554596 0.866761 1 0 -0.330042 0 -0.330042 -0.536719 
3.44 0 -0.769319 0.542567 0.859068 1 0 -0.324939 0 -0.324939 -0.534129 
3.45 0 -0.77091 0.53055 0.851359 1 0 -0.319737 0 -0.319737 -0.531622 
3.46 0 -0.772479 0.518541 0.843634 1 0 -0.314434 0 -0.314434 -0.529201 
3.47 0 -0.774027 0.506537 0.835894 1 0 -0.309028 0 -0.309028 -0.526866 
3.48 0 -0.775553 0.494535 0.828138 1 0 -0.303517 0 -0.303517 -0.524621 
3.49 0 -0.777056 0.482532 0.820368 1 0 -0.297899 0 -0.297899 -0.522468 
3.5 0 -0.778538 0.470525 0.812582 1 0 -0.292174 0 -0.292174 -0.520409 
3.51 0 -0.779998 0.458511 0.804782 1 0 -0.286338 0 -0.286338 -0.518444 
3.52 0 -0.781436 0.446486 0.796968 1 0 -0.280391 0 -0.280391 -0.516577 
3.53 0 -0.782853 0.434449 0.789139 1 0 -0.27433 0 -0.27433 -0.514809 
3.54 0 -0.784247 0.422394 0.781297 1 0 -0.268156 0 -0.268156 -0.513141 
3.55 0 -0.78562 0.410321 0.773441 1 0 -0.261865 0 -0.261865 -0.511576 
3.56 0 -0.786972 0.398225 0.765571 1 0 -0.255457 0 -0.255457 -0.510114 
3.57 0 -0.788302 0.386104 0.757688 1 0 -0.248931 0 -0.248931 -0.508757 
3.58 0 -0.789611 0.373955 0.749792 1 0 -0.242286 0 -0.242286 -0.507506 
3.59 0 -0.790898 0.361774 0.741883 1 0 -0.23552 0 -0.23552 -0.506363 
3.6 0 -0.792165 0.349559 0.733961 1 0 -0.228633 0 -0.228633 -0.505329 
3.61 0 -0.793411 0.337307 0.726027 1 0 -0.221624 0 -0.221624 -0.504403 
3.62 0 -0.794636 0.325014 0.718081 1 0 -0.214492 0 -0.214492 -0.503589 
3.63 0 -0.795841 0.312679 0.710122 1 0 -0.207237 0 -0.207237 -0.502885 
3.64 0 -0.797025 0.300297 0.702152 1 0 -0.199858 0 -0.199858 -0.502294 
3.65 0 -0.79819 0.287867 0.69417 1 0 -0.192356 0 -0.192356 -0.501814 
3.66 0 -0.799335 0.275386 0.686177 1 0 -0.18473 0 -0.18473 -0.501447 
3.67 0 -0.800461 0.26285 0.678172 1 0 -0.176979 0 -0.176979 -0.501193 
3.68 0 -0.801568 0.250257 0.670157 1 0 -0.169105 0 -0.169105 -0.501051 
3.69 0 -0.802656 0.237605 0.66213 1 0 -0.161108 0 -0.161108 -0.501022 
3.7 0 -0.803726 0.22489 0.654093 1 0 -0.152988 0 -0.152988 -0.501105 
3.71 0 -0.804777 0.212111 0.646045 1 0 -0.144746 0 -0.144746 -0.501299 
3.72 0 -0.805811 0.199265 0.637987 1 0 -0.136383 0 -0.136383 -0.501604 
3.73 0 -0.806827 0.186349 0.629919 1 0 -0.127901 0 -0.127901 -0.502018 
3.74 0 -0.807826 0.173362 0.62184 1 0 -0.1193 0 -0.1193 -0.50254 
3.75 0 -0.808809 0.160301 0.613752 1 0 -0.110584 0 -0.110584 -0.503168 
3.76 0 -0.809775 0.147163 0.605655 1 0 -0.101753 0 -0.101753 -0.503901 
3.77 0 -0.810726 0.133948 0.597547 1 0 -0.0928109 0 -0.0928109 -0.504736 
3.78 0 -0.811661 0.120653 0.589431 1 0 -0.0837596 0 -0.0837596 -0.505671 
3.79 0 -0.812581 0.107276 0.581305 1 0 -0.0746022 0 -0.0746022 -0.506703 
3.8 0 -0.813487 0.0938157 0.57317 1 0 -0.0653422 0 -0.0653422 -0.507828 
3.81 0 -0.814379 0.0802707 0.565026 1 0 -0.0559834 0 -0.0559834 -0.509043 
3.82 0 -0.815256 0.0666396 0.556874 1 0 -0.0465297 0 -0.0465297 -0.510344 
3.83 0 -0.816121 0.0529212 0.548712 1 0 -0.0369856 0 -0.0369856 -0.511727 
3.84 0 -0.816973 0.0391145 0.540543 1 0 -0.0273562 0 -0.0273562 -0.513186 
3.85 0 -0.817812 0.0252185 0.532365 1 0 -0.0176466 0 -0.0176466 -0.514718 
3.86 0 -0.81864 0.0112327 0.524178 1 0 -0.00786236 0 -0.00786236 -0.516316 
3.87 0 -0.819456 -0.00284334 0.515984 1 0 0.00199033 0 0.00199033 -0.517974 
3.88 0 -0.820261 -0.01701 0.507781 1 0 0.011905 0 0.011905 -0.519686 
3.89 0 -0.821056 -0.0312673 0.49957 1 0 0.0218749 0 0.0218749 -0.521445 
3.9 0 -0.82184 -0.0456149 0.491352 1 0 0.0318925 0 0.0318925 -0.523245 
3.91 0 -0.822616 -0.0600527 0.483126 1 0 0.0419504 0 0.0419504 -0.525076 
3.92 0 -0.823381 -0.0745797 0.474892 1 0 0.0520403 0 0.0520403 -0.526932 
3.93 0 -0.824139 -0.0891953 0.466651 1 0 0.062154 0 0.062154 -0.528805 
3.94 0 -0.824888 -0.103898 0.458402 1 0 0.0722823 0 0.0722823 -0.530684 
3.95 0 -0.825629 -0.118687 0.450146 1 0 0.0824165 0 0.0824165 -0.532562 
3.96 0 -0.826362 -0.13356 0.441882 1 0 0.0925471 0 0.0925471 -0.534429 
3.97 0 -0.827089 -0.148515 0.433611 1 0 0.102664 0 0.102664 -0.536275 
3.98 0 -0.827809 -0.16355 0.425333 1 0 0.112758 0 0.112758 -0.538091 
3.99 0 -0.828523 -0.178662 0.417048 1 0 0.122819 0 0.122819 -0.539866 
4 0 -0.829231 -0.19385 0.408755 1 0 0.132835 0 0.132835 -0.541591 
4.01 0 -0.829933 -0.209108 0.400456 1 0 0.142798 0 0.142798 -0.543254 
4.02 0 -0.83063 -0.224436 0.39215 1 0 0.152696 0 0.152696 -0.544845 
4.03 0 -0.831322 -0.239827 0.383837 1 0 0.162519 0 0.162519 -0.546355 
4.04 0 -0.83201 -0.25528 0.375516 1 0 0.172256 0 0.172256 -0.547772 
4.05 0 -0.832693 -0.270789 0.367189 1 0 0.181898 0 0.181898 -0.549087 
4.06 0 -0.833372 -0.28635 0.358856 1 0 0.191434 0 0.191434 -0.55029 
4.07 0 -0.834047 -0.301959 0.350515 1 0 0.200854 0 0.200854 -0.551369 
4.08 0 -0.834718 -0.317611 0.342168 1 0 0.210149 0 0.210149 -0.552317 
4.09 0 -0.835385 -0.333301 0.333814 1 0 0.21931 0 0.21931 -0.553124 
4.1 0 -0.836049 -0.349023 0.325454 1 0 0.228328 0 0.228328 -0.553781 
4.11 0 -0.83671 -0.364772 0.317087 1 0 0.237194 0 0.237194 -0.554281 
4.12 0 -0.837367 -0.380543 0.308713 1 0 0.245901 0 0.245901 -0.554614 
4.13 0 -0.838021 -0.396329 0.300333 1 0 0.254443 0 0.254443 -0.554775 
4.14 0 -0.838671 -0.412126 0.291946 1 0 0.262812 0 0.262812 -0.554758 
4.15 0 -0.839319 -0.427927 0.283553 1 0 0.271002 0 0.271002 -0.554555 
4.16 0 -0.839963 -0.443726 0.275153 1 0 0.27901 0 0.27901 -0.554163 
4.17 0 -0.840603 -0.459517 0.266747 1 0 0.286831 0 0.286831 -0.553578 
4.18 0 -0.84124 -0.475295 0.258335 1 0 0.294461 0 0.294461 -0.552796 
4.19 0 -0.841873 -0.491053 0.249916 1 0 0.301898 0 0.301898 -0.551814 
4.2 0 -0.842502 -0.506786 0.241491 1 0 0.30914 0 0.30914 -0.550631 
4.21 0 -0.843127 -0.522487 0.23306 1 0 0.316187 0 0.316187 -0.549247 
4.22 0 -0.843748 -0.538152 0.224622 1 0 0.323039 0 0.323039 -0.547661 
4.23 0 -0.844364 -0.553773 0.216179 1 0 0.329696 0 0.329696 -0.545875 
4.24 0 -0.844975 -0.569346 0.207729 1 0 0.336161 0 0.336161 -0.54389 
4.25 0 -0.845581 -0.584866 0.199273 1 0 0.342435 0 0.342435 -0.541708 
4.26 0 -0.846181 -0.600327 0.190811 1 0 0.348523 0 0.348523 -0.539334 
4.27 0 -0.846776 -0.615725 0.182344 1 0 0.354428 0 0.354428 -0.536771 
4.28 0 -0.847364 -0.631054 0.17387 1 0 0.360155 0 0.360155 -0.534025 
4.29 0 -0.847945 -0.646311 0.16539 1 0 0.36571 0 0.36571 -0.5311 
4.3 0 -0.84852 -0.661491 0.156905 1 0 0.371098 0 0.371098 -0.528003 
4.31 0 -0.849086 -0.676591 0.148414 1 0 0.376327 0 0.376327 -0.524741 
4.32 0 -0.849645 -0.691606 0.139918 1 0 0.381403 0 0.381403 -0.521321 
4.33 0 -0.850195 -0.706533 0.131416 1 0 0.386334 0 0.386334 -0.51775 
4.34 0 -0.850736 -0.72137 0.122909 1 0 0.391128 0 0.391128 -0.514037 
4.35 0 -0.851267 -0.736113 0.114396 1 0 0.395794 0 0.395794 -0.51019 
4.36 0 -0.851789 -0.750761 0.105878 1 0 0.40034 0 0.40034 -0.506218 
4.37 0 -0.852299 -0.765311 0.0973551 1 0 0.404775 0 0.404775 -0.50213 
4.38 0 -0.852799 -0.779761 0.0888271 1 0 0.409108 0 0.409108 -0.497935 
4.39 0 -0.853287 -0.79411 0.0802943 1 0 0.413348 0 0.413348 -0.493643 
4.4 0 -0.853763 -0.808357 0.0717566 1 0 0.417505 0 0.417505 -0.489262 
4.41 0 -0.854227 -0.822501 0.0632144 1 0 0.421588 0 0.421588 -0.484803 
4.42 0 -0.854677 -0.836542 0.0546676 1 0 0.425607 0 0.425607 -0.480274 
4.43 0 -0.855114 -0.850478 0.0461165 1 0 0.42957 0 0.42957 -0.475687 
4.44 0 -0.855536 -0.864311 0.0375611 1 0 0.433488 0 0.433488 -0.471049 
4.45 0 -0.855943 -0.878041 0.0290017 1 0 0.437368 0 0.437368 -0.46637 
4.46 0 -0.856336 -0.891667 0.0204383 1 0 0.441222 0 0.441222 -0.46166 
4.47 0 -0.856712 -0.905192 0.0118712 1 0 0.445057 0 0.445057 -0.456928 
4.48 0 -0.857073 -0.918616 0.00330045 1 0 0.448882 0 0.448882 -0.452183 
4.49 0 -0.857416 -0.931941 -0.00527371 1 0 0.452707 0 0.452707 -0.447433 
4.5 0 -0.857743 -0.945168 -0.0138511 1 0 0.456539 0 0.456539 -0.442688 
4.51 0 -0.858052 -0.958299 -0.0224317 1 0 0.460388 0 0.460388 -0.437956 
4.52 0 -0.858343 -0.971336 -0.0310151 1 0 0.46426 0 0.46426 -0.433245 
4.53 0 -0.858615 -0.984282 -0.0396012 1 0 0.468166 0 0.468166 -0.428564 
4.54 0 -0.858869 -0.997139 -0.0481899 1 0 0.472111 0 0.472111 -0.423921 
4.55 0 -0.859103 -1.00991 -0.056781 1 0 0.476104 0 0.476104 -0.419323 
4.56 0 -0.859318 -1.0226 -0.0653741 1 0 0.480153 0 0.480153 -0.414779 
4.57 0 -0.859513 -1.0352 -0.0739693 1 0 0.484264 0 0.484264 -0.410295 
4.58 0 -0.859687 -1.04773 -0.0825661 1 0 0.488446 0 0.488446 -0.40588 
4.59 0 -0.859841 -1.06019 -0.0911645 1 0 0.492705 0 0.492705 -0.40154 
4.6 0 -0.859974 -1.07258 -0.0997643 1 0 0.497048 0 0.497048 -0.397284 
4.61 0 -0.860087 -1.08489 -0.108365 1 0 0.501482 0 0.501482 -0.393117 
4.62 0 -0.860177 -1.09715 -0.116967 1 0 0.506014 0 0.506014 -0.389047 
4.63 0 -0.860247 -1.10935 -0.125569 1 0 0.510651 0 0.510651 -0.385081 
4.64 0 -0.860294 -1.12149 -0.134172 1 0 0.515399 0 0.515399 -0.381226 
4.65 0 -0.86032 -1.13359 -0.142776 1 0 0.520265 0 0.520265 -0.377489 
4.66 0 -0.860324 -1.14564 -0.151379 1 0 0.525255 0 0.525255 -0.373876 
4.67 0 -0.860306 -1.15764 -0.159982 1 0 0.530377 0 0.530377 -0.370395 
4.68 0 -0.860265 -1.16961 -0.168584 1 0 0.535637 0 0.535637 -0.367052 
4.69 0 -0.860203 -1.18155 -0.177187 1 0 0.541043 0 0.541043 -0.363856 
4.7 0 -0.860118 -1.19347 -0.185788 1 0 0.546599 0 0.546599 -0.360811 
4.71 0 -0.860011 -1.20536 -0.194388 1 0 0.552313 0 0.552313 -0.357925 
4.72 0 -0.859882 -1.21723 -0.202987 1 0 0.558193 0 0.558193 -0.355206 
4.73 0 -0.859731 -1.22909 -0.211584 1 0 0.564244 0 0.564244 -0.352661 
4.74 0 -0.859558 -1.24095 -0.22018 1 0 0.570476 0 0.570476 -0.350296 
4.75 0 -0.859363 -1.25281 -0.228773 1 0 0.576894 0 0.576894 -0.348121 
4.76 0 -0.859146 -1.26468 -0.237365 1 0 0.583507 0 0.583507 -0.346142 
4.77 0 -0.858908 -1.27655 -0.245954 1 0 0.590322 0 0.590322 -0.344368 
4.78 0 -0.858649 -1.28845 -0.25454 1 0 0.597347 0 0.597347 -0.342807 
4.79 0 -0.858369 -1.30037 -0.263124 1 0 0.60459 0 0.60459 -0.341466 
4.8 0 -0.858068 -1.31232 -0.271705 1 0 0.61206 0 0.61206 -0.340356 
4.81 0 -0.857747 -1.3243 -0.280282 1 0 0.619765 0 0.619765 -0.339483 
4.82 0 -0.857406 -1.33633 -0.288856 1 0 0.627714 0 0.627714 -0.338858 
4.83 0 -0.857045 -1.34842 -0.297427 1 0 0.635917 0 0.635917 -0.33849 
4.84 0 -0.856666 -1.36056 -0.305993 1 0 0.644381 0 0.644381 -0.338388 
4.85 0 -0.856267 -1.37276 -0.314556 1 0 0.653118 0 0.653118 -0.338562 
4.86 0 -0.855851 -1.38504 -0.323114 1 0 0.662135 0 0.662135 -0.339021 
4.87 0 -0.855417 -1.3974 -0.331669 1 0 0.671444 0 0.671444 -0.339776 
4.88 0 -0.854967 -1.40985 -0.340218 1 0 0.681055 0 0.681055 -0.340837 
4.89 0 -0.8545 -1.4224 -0.348763 1 0 0.690976 0 0.690976 -0.342213 
4.9 0 -0.854017 -1.43505 -0.357303 1 0 0.701219 0 0.701219 -0.343916 
4.91 0 -0.85352 -1.44781 -0.365839 1 0 0.711793 0 0.711793 -0.345955 
4.92 0 -0.853009 -1.4607 -0.374369 1 0 0.722708 0 0.722708 -0.34834 
4.93 0 -0.852484 -1.47371 -0.382894 1 0 0.733974 0 0.733974 -0.35108 
4.94 0 -0.851947 -1.48687 -0.391413 1 0 0.745598 0 0.745598 -0.354185 
4.95 0 -0.851399 -1.50018 -0.399927 1 0 0.75759 0 0.75759 -0.357663 
4.96 0 -0.85084 -1.51364 -0.408435 1 0 0.769956 0 0.769956 -0.361521 
4.97 0 -0.850272 -1.52727 -0.416938 1 0 0.782703 0 0.782703 -0.365765 
4.98 0 -0.849695 -1.54108 -0.425435 1 0 0.795836 0 0.795836 -0.370401 
4.99 0 -0.849111 -1.55508 -0.433926 1 0 0.809355 0 0.809355 -0.375429 
5 0 -0.848521 -1.56927 -0.442411 1 0 0.823263 0 0.823263 -0.380852 
5.01 0 -0.847925 -1.58366 -0.450891 1 0 0.837555 0 0.837555 -0.386664 
5.02 0 -0.847326 -1.59827 -0.459364 1 0 0.852225 0 0.852225 -0.392861 
5.03 0 -0.846724 -1.61309 -0.467831 1 0 0.867262 0 0.867262 -0.399431 
5.04 0 -0.846121 -1.62815 -0.476292 1 0 0.882649 0 0.882649 -0.406356 
5.05 0 -0.845517 -1.64344 -0.484747 1 0 0.898363 0 0.898363 -0.413616 
5.06 0 -0.844916 -1.65896 -0.493197 1 0 0.914376 0 0.914376 -0.421179 
5.07 0 -0.844316 -1.67474 -0.50164 1 0 0.930647 0 0.930647 -0.429007 
5.08 0 -0.843721 -1.69075 -0.510077 1 0 0.947128 0 0.947128 -0.437051 
5.09 0 -0.843131 -1.70702 -0.518508 1 0 0.963761 0 0.963761 -0.445252 
5.1 0 -0.842548 -1.72353 -0.526934 1 0 0.980471 0 0.980471 -0.453537 
5.11 0 -0.841973 -1.74029 -0.535354 1 0 0.997173 0 0.997173 -0.461819 
5.12 0 -0.841407 -1.75727 -0.543768 1 0 1.01376 0 1.01376 -0.469997 
5.13 0 -0.840851 -1.77448 -0.552176 1 0 1.03013 0 1.03013 -0.477951 
5.14 0 -0.840307 -1.7919 -0.560579 1 0 1.04613 0 1.04613 -0.485547 
5.15 0 -0.839775 -1.80951 -0.568977 1 0 1.06161 0 1.06161 -0.49263 
5.16 0 -0.839257 -1.82728 -0.577369 1 0 1.0764 0 1.0764 -0.49903 
5.17 0 -0.838753 -1.84518 -0.585757 1 0 1.09032 0 1.09032 -0.504561 
5.18 0 -0.838263 -1.86318 -0.59414 1 0 1.10316 0 1.10316 -0.509023 
5.19 0 -0.837788 -1.88123 -0.602518 1 0 1.11472 0 1.11472 -0.512204 
5.2 0 -0.837328 -1.8993 -0.610891 1 0 1.12478 0 1.12478 -0.513894 
5.21 0 -0.836882 -1.91731 -0.61926 1 0 1.13314 0 1.13314 -0.513876 
5.22 0 -0.83645 -1.93522 -0.627624 1 0 1.13958 0 1.13958 -0.511951 
5.23 0 -0.836032 -1.95295 -0.635984 1 0 1.14392 0 1.14392 -0.507935 
5.24 0 -0.835625 -1.97045 -0.644341 1 0 1.14601 0 1.14601 -0.501673 
5.25 0 -0.835227 -1.98763 -0.652693 1 0 1.14574 0 1.14574 -0.493049 
5.26 0 -0.834838 -2.00444 -0.661041 1 0 1.14304 0 1.14304 -0.481998 
5.27 0 -0.834455 -2.02079 -0.669386 1 0 1.13789 0 1.13789 -0.468507 
5.28 0 -0.834074 -2.03662 -0.677727 1 0 1.13035 0 1.13035 -0.452624 
5.29 0 -0.833693 -2.05186 -0.686064 1 0 1.12052 0 1.12052 -0.43446 
5.3 0 -0.833308 -2.06646 -0.694397 1 0 1.10858 0 1.10858 -0.414185 
5.31 0 -0.832916 -2.08037 -0.702726 1 0 1.09475 0 1.09475 -0.392024 
5.32 0 -0.832514 -2.09355 -0.711051 1 0 1.0793 0 1.0793 -0.368247 
5.33 0 -0.832096 -2.10597 -0.719372 1 0 1.06253 0 1.06253 -0.343154 
5.34 0 -0.831659 -2.11761 -0.727688 1 0 1.04476 0 1.04476 -0.317069 
5.35 0 -0.831199 -2.12845 -0.736 1 0 1.02632 0 1.02632 -0.290318 
5.36 0 -0.830713 -2.13851 -0.744308 1 0 1.00753 0 1.00753 -0.263221 
5.37 0 -0.830195 -2.1478 -0.75261 1 0 0.988686 0 0.988686 -0.236077 
5.38 0 -0.829643 -2.15633 -0.760906 1 0 0.970063 0 0.970063 -0.209157 
5.39 0 -0.829052 -2.16413 -0.769197 1 0 0.951892 0 0.951892 -0.182696 
5.4 0 -0.82842 -2.17123 -0.777481 1 0 0.934371 0 0.934371 -0.156891 
5.41 0 -0.827743 -2.17767 -0.785758 1 0 0.917656 0 0.917656 -0.131897 
5.42 0 -0.827018 -2.18348 -0.794028 1 0 0.90186 0 0.90186 -0.107832 
5.43 0 -0.826242 -2.18872 -0.802291 1 0 0.887066 0 0.887066 -0.0847756 
5.44 0 -0.825413 -2.19342 -0.810545 1 0 0.87332 0 0.87332 -0.0627751 
5.45 0 -0.824529 -2.19762 -0.81879 1 0 0.86064 0 0.86064 -0.0418499 
5.46 0 -0.823588 -2.20137 -0.827026 1 0 0.849022 0 0.849022 -0.0219959 
5.47 0 -0.822587 -2.2047 -0.835252 1 0 0.838442 0 0.838442 -0.00319032 
5.48 0 -0.821525 -2.20765 -0.843467 1 0 0.828863 0 0.828863 0.0146041 
5.49 0 -0.820401 -2.21026 -0.851671 1 8.67362e-019 0.820237 0 0.820237 0.0314346 
5.5 0 -0.819214 -2.21257 -0.859863 1 0 0.812508 0 0.812508 0.0473558 
5.51 0 -0.817963 -2.21459 -0.868043 1 0 0.805617 0 0.805617 0.0624262 
5.52 0 -0.816646 -2.21636 -0.876209 1 0 0.799503 0 0.799503 0.0767063 
5.53 0 -0.815263 -2.21791 -0.884362 1 0 0.794106 0 0.794106 0.0902565 
5.54 0 -0.813814 -2.21926 -0.8925 1 0 0.789364 0 0.789364 0.103137 
5.55 0 -0.812298 -2.22043 -0.900623 1 0 0.785221 0 0.785221 0.115402 
5.56 0 -0.810714 -2.22144 -0.90873 1 0 0.781623 0 0.781623 0.127107 
5.57 0 -0.809063 -2.2223 -0.916821 1 0 0.778518 0 0.778518 0.138303 
5.58 0 -0.807344 -2.22304 -0.924894 1 0 0.775859 0 0.775859 0.149035 
5.59 0 -0.805558 -2.22366 -0.93295 1 0 0.773602 0 0.773602 0.159347 
5.6 0 -0.803704 -2.22418 -0.940987 1 0 0.771708 0 0.771708 0.169279 
5.61 0 -0.801782 -2.22461 -0.949005 1 0 0.77014 0 0.77014 0.178865 
5.62 0 -0.799793 -2.22496 -0.957003 1 0 0.768866 0 0.768866 0.188137 
5.63 0 -0.797736 -2.22523 -0.96498 1 0 0.767855 0 0.767855 0.197125 
5.64 0 -0.795612 -2.22544 -0.972936 1 0 0.767081 0 0.767081 0.205855 
5.65 0 -0.793421 -2.2256 -0.98087 1 0 0.76652 0 0.76652 0.214351 
5.66 0 -0.791164 -2.2257 -0.988782 1 0 0.766152 0 0.766152 0.22263 
5.67 0 -0.78884 -2.22575 -0.99667 1 0 0.765957 0 0.765957 0.230713 
5.68 0 -0.786451 -2.22576 -1.00453 1 0 0.765917 0 0.765917 0.238618 
5.69 0 -0.783996 -2.22573 -1.01237 1 0 0.766021 0 0.766021 0.246354 
5.7 0 -0.781476 -2.22567 -1.02019 1 0 0.766251 0 0.766251 0.253938 
5.71 0 -0.778891 -2.22558 -1.02798 1 0 0.766597 0 0.766597 0.261381 
5.72 0 -0.776243 -2.22545 -1.03574 1 -6.93889e-018 0.767048 0 0.767048 0.268693 
5.73 0 -0.77353 -2.2253 -1.04348 1 0 0.767597 0 0.767597 0.275879 
5.74 0 -0.770754 -2.22513 -1.05118 1 0 0.768233 0 0.768233 0.282951 
5.75 0 -0.767916 -2.22494 -1.05886 1 0 0.768948 0 0.768948 0.289915 
5.76 0 -0.765015 -2.22472 -1.06651 1 0 0.769741 0 0.769741 0.296772 
5.77 0 -0.762053 -2.22448 -1.07413 1 0 0.7706 0 0.7706 0.303533 
5.78 0 -0.759029 -2.22423 -1.08172 1 0 0.771522 0 0.771522 0.310202 
5.79 0 -0.755945 -2.22396 -1.08928 1 0 0.772505 0 0.772505 0.316778 
5.8 0 -0.7528 -2.22368 -1.09681 1 0 0.773542 0 0.773542 0.323269 
5.81 0 -0.749597 -2.22338 -1.10431 1 0 0.774631 0 0.774631 0.329676 
5.82 0 -0.746334 -2.22306 -1.11177 1 0 0.775766 0 0.775766 0.336005 
5.83 0 -0.743013 -2.22274 -1.1192 1 0 0.776948 0 0.776948 0.342253 
5.84 0 -0.739634 -2.2224 -1.1266 1 0 0.778174 0 0.778174 0.348423 
5.85 0 -0.736198 -2.22204 -1.13396 1 0 0.77944 0 0.77944 0.354519 
5.86 0 -0.732705 -2.22168 -1.14129 1 0 0.780745 0 0.780745 0.360541 
5.87 0 -0.729156 -2.22131 -1.14858 1 0 0.782087 0 0.782087 0.366491 
5.88 0 -0.725552 -2.22092 -1.15583 1 0 0.783465 0 0.783465 0.372369 
5.89 0 -0.721893 -2.22053 -1.16305 1 0 0.784876 0 0.784876 0.378176 
5.9 0 -0.718179 -2.22012 -1.17023 1 0 0.78632 0 0.78632 0.383914 
5.91 0 -0.714412 -2.2197 -1.17738 1 0 0.787795 0 0.787795 0.389583 
